H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.041	0.05	0.036	0.03	0.01	0.03	0.045	0.461	0.011	0.056	0.435	0	0.48	0.051	0
1.4	0.05	0.038	0.022	0.652	0.018	0.596	0.899	0.163	0.164	0.808	1	0.538	0.059	0.094
0.72	0.039	0.032	0	0.331	0	0.291	0.278	0.415	0.238	0.376	0	0.504	0.051	0.072
0.039	0.055	0.039	0.049	0.017	0.022	0.007	0.063	0.008	0.056	0.559	0	0.306	0	0.055
0.039	0.094	0.037	0	0.027	0.018	0.024	0.543	0.007	0.107	1.58	0	0.422	0	0
0.043	0.074	0.034	0.042	0.007	0.019	0.005	0.799	0.012	0.068	1.77	0	0.502	0.062	0.067
0.039	0.075	0.032	0.028	0.022	0.033	0.04	0.57	0.011	0.056	3.65	0	0.364	0	0.075
0.039	0.041	0.032	0.063	0.033	0.036	0.037	0.022	0.073	0.056	0.436	0	0.592	0.093	0.061
0.041	0.039	0.048	0.064	0.01	0.035	0.005	0.282	0.018	0.081	0.51	0	0.376	0.051	0.086
0.704	0.039	0.034	0.033	0.563	0.027	0.219	0.045	0.182	0.225	0.083	0	0.502	0.051	0.161
0.045	0.044	0.035	0.224	0.171	0.024	0.031	0.229	0.03	0.056	0.214	0	0.418	0.051	0.055
0.039	0.045	0.042	0.095	0.01	0.018	0.01	0.23	0.009	0.112	1.06	0	0.346	0	0.055
0.078	0.049	0.035	0.124	0.029	0.018	0.005	0.116	0.011	0.056	0.514	0	0.338	0.051	0.075
0	0.05	0.035	0.022	0.04	0.018	0.022	0.311	0.011	0.056	2.07	0	0.46	0	0
0.039	0.052	0.041	0.047	0.035	0.028	0	0.21	0.01	0.056	0.81	0	0.408	0	0.062
0.039	0.049	0.036	0.033	0.024	0.018	0.006	0.873	0.011	0.063	1.15	0	0.43	0.051	0.059
0.051	0.108	0.039	0.043	0.026	0.018	0.01	2.02	0.007	0.078	0.177	0	0.426	0.051	0.065
0.048	0.039	0.037	0.022	0.043	0	0.02	0.009	0.008	0	0.115	0	0.402	0.051	0.055
0	0.039	0.037	0.022	0.017	0.031	0.008	0.008	0.007	0.056	0.852	0	0.388	0.051	0
0.543	0	0.032	0	0.796	0.03	0.179	0.009	0.212	0.098	0.246	3	0.608	0.141	0.204
1.04	0.041	0.037	0.022	0.685	0.033	0.416	0.022	0.266	0.094	0.509	0	0.6	0.051	0.322
1.02	0.041	0.038	0	0.624	0.039	0.408	0.02	0.274	0.096	0.509	0	0.58	0.051	0.363
0.061	0.082	0.04	0.022	0.021	0.028	0.007	0.043	0.009	0.075	0.186	0	0.394	0.051	0.069
0.039	0.048	0.038	0.022	0.004	0	0.019	0.375	0.005	0.056	0.583	0	0.31	0.051	0.055
0.039	0.047	0.032	0.153	0.039	0.028	0.006	0.442	0.012	0.056	0.257	0	0.392	0.066	0.062
0.065	0.043	0.034	0.191	0.363	0.03	0.061	0.335	0.084	0.107	0.781	0	0.506	0.051	0.103
0.97	0.042	0.032	0.035	0.734	0.027	0.406	0.101	0.261	0.08	0.413	2	0.73	0.058	0.141
0.042	0.042	0.032	0.094	0.01	0	0.005	0.002	0.01	0	0.159	0	0.4	0.051	0.059
0.039	0.046	0.036	0.074	0.014	0.027	0.006	0.103	0.011	0.056	0.309	0	0.406	0.051	0.061
0.039	0.039	0.039	0.064	0.026	0.018	0.045	0.108	0.018	0.056	1.5	0	0.5	0.061	0.072
0.039	0.077	0.034	0.067	0.028	0.036	0.032	0.323	0.007	0.056	1.09	0	0.332	0.051	0.064
0.039	0.061	0.032	0.068	0.014	0.018	0.033	0.553	0.006	0.056	0.366	0	0.342	0.051	0.055
0.039	0.056	0.032	0.022	0.007	0.029	0.005	0.296	0.007	0.056	0.839	0	0.28	0.061	0.055
1.25	0.039	0.032	0.022	0.079	0.037	0.267	0.068	0.458	0.356	0.206	2	0.67	0.121	0.107
0.039	0.039	0.039	0.022	0.007	0	0.042	0.044	0.006	0.056	0.723	0	0.468	0.051	0.058
0.059	0.06	0.032	0.03	0.007	0.018	0.005	0.37	0.007	0.056	0.832	0	0.322	0	0.06
0.07	0.058	0.041	0.032	0.078	0.03	0.026	0.264	0.012	0.056	0.826	0	0.4	0.051	0.066
0.072	0.048	0.034	0.132	0.07	0.03	0.011	0.302	0.01	0.067	0.367	0	0.348	0.051	0.073
0.055	0.089	0	0	0.004	0	0.007	0.02	0.008	0.061	2.47	0	0.528	0	0.055
0.039	0.059	0.032	0.044	0.01	0	0.006	0.364	0.007	0.056	0.425	0	0.324	0.051	0.055
0.955	0.044	0.032	0.022	0.082	0	0.503	0.174	0.585	0.178	0.125	1	0.592	0.12	0.078
0.041	0.053	0.049	0.029	0.02	0.027	0.015	0.225	0.007	0.069	1.25	0	0.362	0.051	0.055
0.041	0.043	0.04	0.072	0.004	0.036	0.039	0.069	0.014	0	0.591	0	0.394	0.051	0.062
0.039	0.056	0.047	0.066	0.02	0.021	0	0.449	0.013	0.056	0.808	0	0.404	0.051	0.055
0.039	0.057	0.032	0.036	0.011	0.043	0.016	0.553	0.007	0.084	0.603	0	0.392	0.051	0.058
0.049	0.195	0.035	0.022	0.01	0.018	0.012	0.312	0.01	0.139	1.91	0	0.466	0.051	0.07
0.054	0.048	0.04	0.047	0.029	0.036	0.005	0.003	0.023	0.056	1.15	0	0.474	0.051	0.055
1.55	0.046	0.046	0.022	0.75	0.032	0.608	0.439	0.245	0.167	0.151	0	0.632	0.066	0.086
0.039	0.057	0.037	0.056	0.01	0	0	0.002	0.008	0.056	2.82	0	0.414	0.051	0.055
0.042	0.047	0.038	0.165	0.014	0.024	0.042	0.352	0.013	0.056	0.272	0	0.384	0.051	0.056
0.078	0.079	0.046	0.072	0.029	0.029	0.014	0.532	0.012	0.088	0.899	0	0.448	0.051	0
1.21	0.044	0.039	0.03	1.3	0.018	0.645	0.385	0.508	0.152	0.386	1	0.604	0.051	0.184
0.043	0.057	0.032	0.053	0.015	0.018	0.019	0.004	0.012	0.08	1.18	0	0.5	0.051	0.057
0.564	0.039	0.035	0.099	0.076	0.032	0.24	0.015	0.725	0.18	0.233	0	0.656	0.065	0.368
0.941	0.043	0.041	0.084	0.233	0.027	0.242	0.094	0.629	0.212	0.253	0	0.568	0.071	0.255
0.253	0.057	0.032	0.098	0.91	0.024	0.138	0.044	0.183	0.194	0.381	0	0.632	0.064	0.282
0.039	0.047	0.038	0.043	0.01	0.024	0.024	0.062	0.009	0.073	2	0	0.448	0.051	0.055
0.039	0.041	0.049	0.022	0.01	0.018	0.013	0.234	0.006	0.182	0.933	0	0.374	0	0
0.051	0.042	0.037	0.07	0.014	0.027	0.015	0.003	0.009	0	1.38	0	0.446	0.051	0.055
0.039	0.054	0.034	0.034	0.018	0.028	0.021	0.56	0.006	0	1.35	0	0.342	0	0.065
0.041	0.041	0.038	0.108	0.028	0.027	0.022	0.378	0.045	0.056	0.641	0	0.434	0.051	0.075
0.039	0.054	0.032	0.044	0.004	0.027	0.021	0.01	0.008	0.093	1.71	0	0.462	0.066	0.055
0.039	0.06	0.036	0.022	0.01	0.028	0.007	0.007	0.01	0.056	0.259	0	0.384	0.051	0.065
0.039	0.055	0.042	0.084	0.024	0.027	0.024	0.965	0.009	0.063	0.358	0	0.412	0.051	0.067
0.039	0.04	0.042	0.022	0.021	0.033	0.026	0.07	0.009	0.056	0.854	0	0.434	0.051	0.07
0.066	0.063	0.058	0.054	0.053	0.038	0.036	0.138	0.012	0.074	0.184	0	0.432	0.053	0.062
0.046	0.094	0.039	0.062	0.047	0.018	0.043	0.84	0.008	0.116	1.2	0	0.422	0.051	0.081
0.039	0.054	0.04	0.047	0.036	0.018	0.005	0.04	0.013	0.078	0.492	0	0.394	0.056	0
0.071	0.12	0.041	0.022	0.036	0.035	0.057	0.784	0.014	0.33	0.178	0	0.588	0.061	0.065
0.047	0.048	0.043	0.157	0.098	0.032	0.041	0.258	0.031	0.095	0.167	0	0.438	0.12	0.137
0.039	0.045	0.032	0.022	0.017	0	0.026	0.573	0.01	0.056	0.551	0	0.508	0	0.07
0.039	0.094	0.032	0.022	0.007	0.025	0.013	1.1	0.008	0.087	2.22	0	0.508	0.058	0
0.039	0.154	0.045	0.022	0.021	0	0.012	0.091	0.009	0.083	1.24	0	0.512	0.051	0.055
0.057	0.114	0.051	0.039	0.014	0.018	0.005	0.27	0.009	0	0.653	0	0.376	0.062	0.083
0.039	0.059	0.036	0.047	0.01	0.027	0.021	0.045	0.007	0.056	0.07	0	0.296	0.051	0.055
0.543	0.039	0.032	0.051	0.046	0.024	0.27	0.026	0.172	0.09	0.089	0	0.664	0.051	0.148
0.046	0.174	0.038	0.022	0.029	0.018	0.024	0.633	0.009	0.181	0.388	0	0.378	0.051	0
0.039	0.143	0.032	0.028	0.035	0.027	0.055	1.59	0.016	0.113	0.588	0	0.388	0.051	0.087
0.048	0.041	0.034	0.042	0.007	0.027	0.016	0.002	0.006	0.056	1.02	0	0.364	0.051	0
0.039	0.048	0.043	0.066	0.004	0.026	0.018	0.003	0.006	0	0.419	0	0.362	0.051	0
0.039	0.039	0.041	0.054	0.132	0.036	0.005	0.329	0.034	0.056	0.842	0	0.464	0.063	0.069
0.041	0.051	0.043	0.031	0.01	0	0.024	0.427	0.009	0	0.223	0	0.396	0.051	0.055
0.057	0.039	0.035	0.022	0.004	0.02	0.016	0.412	0.005	0	0.701	0	0.388	0.051	0
0.039	0.045	0.038	0	0.007	0.018	0.007	0.333	0.011	0	1.02	0	0.412	0	0
0.039	0.12	0.037	0.029	0.004	0.036	0	0.713	0.009	0.056	0.983	0	0.334	0.051	0
0.039	0.056	0.04	0.022	0.014	0.036	0.007	0.005	0.007	0.056	0.849	0	0.376	0.051	0.062
0.039	0.05	0.038	0.022	0.007	0.018	0.005	0.385	0.004	0.056	2.09	0	0.42	0	0.074
0	0.045	0.035	0.043	0.025	0	0.032	0.003	0.003	0.056	1.25	0	0.434	0.051	0.058
0.048	0.201	0.032	0.031	0.027	0.034	0.021	0.333	0.015	0.056	0.441	0	0.502	0.059	0.06
0.541	0.039	0.049	0.064	0.244	0.034	0.266	0.005	0.818	0.289	0.224	0	0.68	0.093	0.171
0.193	0.049	0.042	0.057	0.044	0.018	0.105	0.376	0.044	0.136	1.4	0	0.486	0.051	0.067
0.72	0	0.051	0.052	0.021	0.03	0.181	0.006	0.325	0.162	0.182	0	0.558	0.061	0.086
0.162	0.048	0.032	0.194	0.097	0.028	0.058	0.477	0.021	0.072	0.339	0	0.364	0.051	0.081
0.921	0.041	0.032	0.06	0.22	0.018	0.482	0.646	0.381	0.359	0.494	0	0.576	0.087	0.119
0	0.049	0.032	0.056	0.01	0.03	0.013	0.007	0.009	0.056	2.58	0	0.454	0	0.055
0.039	0.046	0.038	0.038	0.068	0.02	0.027	0.074	0.011	0	0.524	0	0.42	0.093	0.055
0.1	0.349	0.037	0.141	0.028	0	0.102	3.3	0.009	0.274	0.936	0	0.402	0	0.07
0.039	0.051	0.032	0.033	0.01	0.031	0.005	0.295	0.01	0.056	0.951	1	0.46	0.051	0.083
0.039	0.092	0.036	0.022	0.017	0.027	0.007	0.093	0.012	0.113	0.401	0	0.438	0.051	0.09
0.059	0.039	0.032	0.037	0.026	0.027	0.018	0.008	0.133	0.093	0.228	0	0.526	0.537	0.211
0.045	0.124	0.037	0.022	0.095	0.036	0.013	0.101	0.007	0.098	0.698	0	0.466	0.051	0.062
0.065	0.053	0.034	0.047	0.082	0.018	0.03	0.01	0.012	0.056	0.909	0	0.368	0	0.062
0.054	0.044	0.032	0.077	0.063	0.046	0.006	0.131	0.033	0	1.74	0	0.396	0	0.055
0.039	0.087	0.032	0.022	0.01	0.023	0.029	0.106	0.014	0.101	0.086	0	0.434	0.051	0.062
0.046	0.108	0.038	0.158	0.288	0.018	0.062	2.47	0.069	0.134	0.893	0	0.368	0.226	0.135
0.039	0.055	0.047	0.039	0.004	0.018	0.049	0.443	0.004	0.109	1.45	0	0.348	0	0
0.635	0.044	0.032	0.063	0.417	0.036	0.284	0.093	0.174	0.075	0.177	0	0.478	0.351	0.153
0.049	0.042	0.035	0.022	0.028	0.032	0.021	0.017	0.02	0.083	0.238	0	0.404	0.051	0.065
0.253	0.043	0.032	0.097	0.054	0.018	0.048	0.232	0.052	0.056	1	0	0.532	0.051	0.112
0	0.066	0.053	0.029	0.017	0.036	0.018	0.055	0.023	0.056	0.178	0	0.414	0.337	0.094
0.045	0.041	0.04	0.022	0.007	0.022	0.006	0.038	0.007	0.056	0.342	0	0.436	0.051	0.09
0.043	0.059	0.034	0.044	0.004	0.03	0.02	0.044	0.014	0.056	0.978	0	0.44	0	0.061
0.048	0.061	0.032	0.022	0.014	0.023	0.006	0.033	0.007	0.056	0.27	0	0.388	0	0.055
0.166	0.041	0.041	0.03	0.018	0.05	0.112	0.143	0.023	0.056	1.55	0	0.478	0.051	0.065
0.039	0.107	0.032	0.022	0.02	0.027	0.029	0.227	0.012	0.056	0.6	0	0.406	0.051	0.07
0	0.076	0.035	0	0.01	0.036	0.031	0.518	0.006	0.078	1.71	0	0.508	0	0
0	0.042	0.034	0	0.014	0.018	0.005	0.005	0.006	0.056	1.32	0	0.392	0	0.055
0.136	0	0.049	0.038	0.004	0.018	0.048	0.014	0.021	0.056	1.9	0	0.496	0.051	0.076
0.039	0.128	0.034	0.045	0.024	0.042	0.033	0.313	0.017	0.12	1.17	1	0.514	0.051	0.061
0.052	0.19	0.032	0.026	0.032	0.038	0.021	0.25	0.01	0.056	0.189	0	0.464	0.051	0
0.792	0.039	0.049	0.022	0.077	0.026	0.544	0.087	0.49	0.15	0.184	1	0.708	0.435	0.129
0.039	0.137	0.036	0.056	0.032	0.02	0.036	1.88	0.016	0.066	1.06	0	0.424	0.071	0.055
0.054	0.039	0.032	0.096	0.017	0.023	0.059	0.683	0.037	0.105	0.387	6	0.574	0.055	0.063
0.039	0.043	0	0.022	0.021	0.039	0.018	0	0.012	0	0.801	0	0.536	0.051	0.06
0.045	0.046	0.032	0.022	0.02	0.03	0.015	0	0.013	0	0.359	0	0.46	0.051	0.066
0.059	0.046	0.032	0.036	0.021	0.023	0.049	0.003	0.175	0	0.645	0	0.564	0.319	0.11
0.039	0.047	0.032	0.029	0.032	0.03	0.065	0.002	0.025	0.075	0.757	0	0.548	0.051	0.059
0.064	0.074	0.037	0.158	0.082	0.029	0.024	0.519	0.015	0.123	0.247	0	0.486	0.055	0.062
0.039	0.144	0.032	0.043	0.097	0.026	0.032	0.059	0.017	0.108	0.25	0	0.5	0.051	0.055
0.054	0.167	0.032	0.026	0.05	0.024	0.007	0.082	0.016	0.128	0.436	0	0.456	0.051	0.07
1.36	0.039	0.032	0.022	0.256	0.031	0.769	0.171	0.274	0.19	0.421	1	0.672	0.166	0.645
0.039	0.041	0.032	0.032	0.02	0.04	0.044	0.002	0.017	0	0.312	0	0.622	0.051	0.063
0.56	0.039	0.032	0.047	0.304	0.018	0.247	0.024	0.859	0.244	0.125	3	0.644	0.08	0.089
0.956	0.044	0.041	0.022	0.429	0.027	0.397	0.049	0.505	0.252	0.317	0	0.578	0.082	0.165
0.043	0.077	0.039	0.048	0.014	0.023	0.013	0.188	0.034	0.056	0.296	0	0.352	0.167	0.056
0.042	0.175	0.032	0.048	0.014	0.035	0.019	0.442	0.009	0.167	0.418	0	0.408	0.051	0.055
0.039	0.041	0.05	0.031	0.02	0	0.021	1.44	0.01	0.056	1.63	0	0.404	0.051	0
0.039	0.047	0.032	0.022	0.028	0.018	0.014	0.043	0.01	0.056	0.149	0	0.426	0.062	0
0.039	0.055	0.042	0.022	0.024	0.032	0.029	0.004	0.013	0.062	0.301	0	0.402	0.051	0.055
0.039	0.167	0.038	0.035	0.007	0.029	0.026	0.594	0.007	0.056	0.494	0	0.38	0.051	0.13
0	0.056	0.032	0.054	0.032	0.056	0.015	0.849	0.008	0.056	1.21	0	0.436	0.051	0.074
0.039	0.069	0.032	0.093	0.02	0.034	0.021	0.555	0.013	0.063	0.772	0	0.41	0.051	0.061
0.039	0.039	0.032	0.041	0.018	0.037	0.02	0.18	0.008	0.056	0.65	0	0.334	0.051	0.055
1.02	0.039	0.036	0.056	0.046	0.018	0.415	0.023	0.504	0.271	0.299	0	0.638	0.066	0.107
0.039	0.078	0.05	0.022	0.047	0.018	0.044	0.038	0.022	0.209	2.36	0	0.494	0.1	0.118
0.055	0.046	0.032	0.087	0.014	0.057	0.078	0.037	0.009	0.092	0.909	0	0.456	0.051	0.104
0.393	0.054	0.032	0.037	0.014	0.018	0.234	0.051	0.936	0.289	0.132	4	0.672	0.066	0.076
0.047	0.043	0.034	0.05	0.079	0.036	0.058	0.047	0.022	0.056	0.423	0	0.526	0.051	0.055
0.039	0.046	0.032	0.029	0.017	0.025	0.018	0.032	0.01	0.074	1.34	0	0.416	0.051	0.056
0.039	0.039	0.042	0.032	0.007	0.044	0.014	0.063	0.008	0.066	0.724	0	0.434	0.051	0.112
0.039	0.039	0.043	0.028	0.017	0.041	0.006	0.202	0.008	0.056	0.46	0	0.432	0	0.062
0.039	0.048	0.037	0.022	0.004	0.034	0.006	0.203	0.007	0.056	0.371	0	0.554	0.051	0
0.039	0.039	0.036	0.029	0.017	0	0.037	0.325	0.003	0.056	1.15	0	0.37	0	0
0.039	0.066	0.032	0.022	0.02	0.027	0.018	0.084	0.007	0	0.829	0	0.488	0.051	0.055
0.039	0.039	0.032	0	0.004	0.027	0.05	0.003	0.013	0.056	2.73	0	0.53	0	0
0.052	0.127	0.042	0.022	0.017	0.029	0.034	0.748	0.008	0.096	0.526	0	0.474	0.051	0.07
0.149	0.039	0.034	0.135	0.093	0.024	0.126	0.002	0.11	0.056	1.43	1	0.578	0.081	0.094
0	0.048	0.032	0.035	0.01	0.018	0.006	0.855	0.012	0.07	0.762	0	0.456	0	0.057
0.041	0.049	0.036	0.022	0.007	0.036	0.035	0.352	0.015	0.078	1.44	4	0.558	0	0
0.039	0.043	0.044	0.083	0.029	0.03	0.024	0.368	0.013	0.061	1.46	0	0.444	0.051	0.055
0.045	0.045	0.032	0.061	0.017	0.022	0.036	0.868	0.009	0.105	0.898	2	0.408	0.051	0.057
0.858	0.039	0.032	0.022	0.366	0.025	0.376	0.037	0.377	0.248	0.256	0	0.6	0.176	0.11
0.162	0	0.044	0.054	0.309	0.028	0.059	0.003	0.25	0.056	0.258	2	0.508	0.072	0.118
0.05	0.041	0.032	0.051	0.007	0.028	0.053	0.007	0.059	0	0.209	0	0.632	0.074	0.334
0.046	0.065	0.04	0.044	0.036	0.026	0.016	0.039	0.052	0.056	0.369	4	0.53	0.268	0.1
0.058	0.039	0.032	0.182	0.014	0.018	0.034	0.17	0.044	0.056	1.06	0	0.436	0.051	0.077
0.039	0.056	0.04	0.022	0.01	0.038	0.057	0.265	0.01	0.113	1.06	9	0.678	0.064	0.055
0.043	0.043	0.036	0.022	0.042	0.038	0.042	0.376	0.014	0.066	0.248	0	0.63	0.071	0.078
0.049	0.039	0	0.129	0.061	0.034	0.046	0.182	0.014	0.056	0.211	0	0.404	0.051	0.08
0.039	0.052	0.042	0.029	0.02	0.018	0.024	0.069	0.006	0.056	0.376	0	0.356	0.051	0.059
0.039	0.133	0.036	0.022	0.007	0.018	0.016	2.93	0.008	0.122	1.09	0	0.492	0.051	0.055
0.039	0.046	0.04	0.022	0.028	0.032	0.006	0.003	0.013	0.056	0.213	1	0.63	0.058	0.087
0.039	0.049	0.032	0.03	0.021	0.028	0.012	0.598	0.017	0.17	0.126	4	0.658	0.054	0.055
0.146	0	0.04	0.083	0.039	0.045	0.093	0.01	0.34	0.359	0.124	5	0.594	0.078	0.082
0.168	0	0.04	0.069	0.039	0.059	0.078	0.009	0.652	0.359	0.119	6	0.634	0.086	0.076
0.093	0.041	0.032	0.117	0.054	0.025	0.105	0.016	0.044	0.056	0.525	0	0.64	0.061	0.079
0.039	0.048	0.035	0.022	0.021	0.04	0.051	0.012	0.018	0.056	0.494	0	0.592	0.051	0.073
0.043	0.115	0.032	0.022	0.038	0.018	0.025	0.1	0.012	0.068	0.409	0	0.52	0.061	0.06
0.039	0.077	0.048	0.022	0.01	0.018	0.005	2.63	0.006	0.126	2.16	0	0.504	0	0.06
0.039	0.119	0.034	0.041	0.046	0.023	0.016	2.66	0.008	0.087	0.655	0	0.416	0	0.069
0.039	0.053	0.035	0.022	0.02	0.048	0.008	0.077	0.014	0.056	0.249	0	0.64	0.054	0.055
0.214	0.044	0.032	0.083	0.131	0.046	0.149	0.345	0.448	0.056	0.552	5	0.74	0.378	0.634
0.042	0.039	0.032	0.022	0.118	0.023	0.038	0.022	0.034	0	0.305	1	0.642	0.066	0.06
0.041	0.041	0.039	0.053	0.056	0.033	0.129	0.01	0.299	0.102	0.457	0	0.56	0.968	1.24
0.046	0.07	0.035	0.022	0.022	0.032	0.019	0.05	0.014	0.09	0.39	0	0.514	0.069	0.055
0.935	0.039	0.032	0.022	0.031	0.033	0.395	0.115	0.28	0.079	0.08	3	0.738	0.112	0.238
0.039	0.122	0.032	0.032	0.042	0.034	0.06	0.614	0.01	0.08	0.67	0	0.462	0.051	0.068
0.049	0	0.054	0.049	0.05	0.048	0.073	0.002	0.018	0	0.2	0	0.612	0.07	0.062
0.048	0.039	0.032	0.042	0.046	0.036	0.066	0.002	0.026	0	0.325	0	0.558	0.051	0.069
0.048	0.044	0.037	0.034	0.017	0.024	0.022	0.288	0.018	0.056	1.39	0	0.502	0.07	0.064
0.056	0.065	0.04	0.092	0.032	0.027	0.019	0.535	0.01	0.12	0.889	0	0.454	0.056	0.055
0.09	0.045	0.035	0.082	0.039	0.033	0.083	0.417	0.025	0.084	0.975	0	0.422	0.051	0.056
0.044	0.04	0.043	0.03	0.017	0.023	0.041	0.41	0.007	0.056	0.835	0	0.36	0.058	0.066
0.039	0.133	0.036	0.073	0.096	0.039	0.048	1.46	0.014	0.197	0.442	0	0.428	0.054	0.055
0.041	0.039	0.039	0.07	0.017	0.029	0.035	0.002	0.017	0	0.495	1	0.586	0.075	0.073
0.039	0.046	0.032	0.03	0.014	0.028	0.028	0.023	0.035	0	0.603	0	0.618	0.106	0.071
0.039	0.062	0.032	0.097	0.017	0.026	0.04	0.465	0.016	0.091	0.921	1	0.468	0.051	0.056
0.053	0.051	0.041	0.046	0.014	0.028	0.033	0.358	0.016	0.084	0.841	0	0.448	0.061	0.061
0.045	0.12	0.035	0.036	0.027	0.029	0.036	1.45	0.016	0.115	0.888	0	0.406	0.051	0.055
0.039	0.039	0.035	0.026	0.014	0.026	0.03	0.294	0.011	0	0.455	0	0.416	0.081	0
0.044	0.041	0.034	0.04	0.039	0.034	0.006	0.081	0.011	0	0.228	0	0.456	0.056	0.083
0.517	0.039	0.032	0.054	0.096	0.029	0.493	0.111	0.312	0.12	0.075	4	0.674	0.051	0.14
0.039	0.052	0.038	0.036	0.017	0.023	0.039	0.065	0.01	0.063	0.212	0	0.372	0.051	0.055
0.039	0.056	0.047	0.022	0.056	0.037	0.014	0.013	0.013	0.077	0.246	0	0.406	0.058	0.055
0.039	0.039	0.053	0.022	0.01	0.018	0.029	0.002	0.007	0	0.152	0	0.328	0.056	0.056
0.054	0.051	0.032	0.022	0.014	0.023	0.027	0.109	0.013	0.073	0.965	0	0.428	0.058	0.069
0.039	0.051	0.032	0.022	0.017	0	0.007	1.07	0.006	0.074	1.87	0	0.442	0.051	0.056
0	0.095	0.037	0.03	0.031	0.018	0.033	0.159	0.008	0.056	0.454	0	0.344	0.051	0.087
0.039	0.043	0.032	0.072	0.014	0.024	0.018	0.066	0.008	0	0.6	0	0.328	0.051	0.056
0.073	0.09	0.035	0.13	0.102	0.024	0.046	1.68	0.015	0.25	0.24	0	0.372	0.051	0
0.289	0.101	0.032	0.03	0.07	0.018	0.261	1.01	0.014	0.491	1.05	0	0.454	0.056	0.086
0.039	0.055	0.034	0.026	0.01	0.026	0.033	0.225	0.006	0.069	0.231	0	0.32	0.051	0
0.799	0	0.032	0.034	0.129	0.026	0.287	0.055	0.768	0.118	0.596	0	0.64	0.051	0.161
1.4	0.044	0.032	0.022	0.561	0.036	0.912	0.409	0.353	0.268	0.352	0	0.608	0.055	0.169
0.059	0.079	0.032	0.022	0.014	0.018	0.023	0.536	0.005	0	0.878	0	0.426	0.051	0.07
0.687	0.039	0.037	0.022	0.028	0.032	0.586	0.237	0.849	0.165	0.384	3	0.74	0.466	0.203
0.039	0.174	0.036	0.041	0.017	0.035	0.028	0.319	0.014	0.133	1.36	0	0.456	0.051	0.07
0.875	0.039	0.032	0	0.168	0.035	0.538	0.347	0.723	0.239	0.285	4	0.732	0.148	0.588
0.039	0.054	0.05	0.047	0.014	0.022	0.006	0.091	0.006	0.08	0.951	0	0.452	0.051	0.056
0.039	0.055	0.038	0.039	0.004	0.018	0.049	0.595	0.006	0.056	0.482	0	0.308	0	0.082
0.039	0.095	0.032	0.028	0.082	0.048	0.011	0.907	0.016	0.266	0.541	0	0.548	0.051	0.061
0.039	0.044	0	0.061	0.011	0.036	0.014	0.453	0.009	0.056	1.23	0	0.444	0.056	0.065
0.946	0	0.032	0.022	0.478	0.018	0.778	0.244	0.654	0.283	0.335	1	0.71	0.098	0.362
0.742	0.039	0.035	0.022	0.892	0.034	0.749	0.175	0.825	0.3	0.283	1	0.672	0.068	0.304
0.839	0.042	0.036	0.034	1	0.038	0.905	0.352	0.262	0.25	0.301	1	0.662	0.054	0.218
0.039	0.209	0.032	0.022	0.024	0.025	0.021	0.856	0.016	0.177	1.25	0	0.49	0.051	0.055
0.039	0.069	0.032	0.047	0.007	0	0.034	0.022	0.009	0.074	1.15	0	0.456	0	0.07
0.039	0.041	0.032	0.077	0.022	0.044	0.04	0.017	0.011	0.056	1.58	0	0.488	0.051	0.065
0.039	0.049	0.032	0.079	0.032	0.038	0.087	0.043	0.033	0	0.145	0	0.618	0.076	0.104
0.056	0.047	0.032	0.057	0.036	0.024	0.059	0.565	0.056	0.067	0.421	1	0.554	0.051	0.079
0.039	0.054	0.04	0.047	0.007	0	0.059	0.518	0.037	0.056	1.51	0	0.5	0.093	0.335
0.554	0.047	0.032	0.035	0.014	0.037	0.369	0.084	0.062	0.056	0.363	2	0.608	0.059	0.159
0.039	0.092	0.036	0.022	0.021	0.018	0.055	0.223	0.013	0.099	1.65	0	0.42	0.051	0.055
0.396	0	0.041	0.032	0.043	0.025	0.318	0.049	0.093	0.069	0.659	0	0.492	0.051	0.076
0.039	0.047	0.032	0.027	0.01	0.049	0.054	0.243	0.011	0.101	0.535	0	0.484	0.07	0.095
0.05	0.054	0.036	0.054	0.024	0.032	0.031	0.252	0.013	0.11	0.628	0	0.452	0.058	0.06
0.039	0.094	0.037	0.022	0.05	0.02	0.015	0.139	0.015	0.056	0.345	0	0.476	0.051	0.072
0.765	0.039	0.036	0.052	0.014	0.03	0.472	0.315	0.327	0.215	0.388	2	0.676	0.287	0.366
0.039	0.092	0.034	0.022	0.018	0.018	0.054	1.87	0.01	0.065	0.946	0	0.414	0.051	0
1.17	0.039	0.032	0.026	0.034	0.031	0.647	0.28	0.199	0.086	0.288	0	0.626	0.118	0.149
1.27	0.039	0.032	0.027	0.038	0.036	0.637	0.273	0.362	0.168	0.266	0	0.62	0.116	0.184
0.039	0.098	0.041	0.022	0.049	0.022	0.041	0.994	0.008	0.176	0.289	0	0.402	0.051	0.061
1.16	0.047	0.04	0.064	0.06	0.029	0.558	0.295	0.596	0.336	0.881	0	0.554	0.096	0.103
0.999	0.039	0.032	0.044	1.03	0.025	0.885	0.555	0.274	0.244	0.533	3	0.66	0.073	0.119
0.999	0.039	0.032	0.044	1.03	0.025	0.885	0.555	0.274	0.244	0.533	3	0.64	0.073	0.119
