H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0	0.007	0.019	0.04	0.071	0	0.082	0.046	0.039	0.107
0	0.021	0.027	0.047	0.091	0.063	0.082	0.048	0.045	0.016
0	0.016	0.025	0	0	0.063	0	0.074	0.032	0.00636
0	0.014	0.026	0.063	0.099	0.106	0.082	3.42	0.042	0.487
0	0.007	0.034	0.082	0.071	0.063	0.113	0.038	0.08	0.0171
0	0.025	0.016	0.047	0.125	0.088	0.082	0.367	0.037	0.025
0.221	0.02	0.016	0.166	0.11	0.156	0.113	0.899	0.056	0.415
0.191	0.015	0.029	0.038	0.101	0.063	0.082	1.02	0.036	0.0397
0	0.034	0.016	0.07	0.127	0.088	0.082	0.45	0.034	0.0924
0	0.022	0.03	0.052	0.114	0.097	0.082	1.42	0.04	0.0641
0	0.038	0.026	0.081	0.112	0.063	0	0.232	0.113	0.0135
0	0.034	0.046	0.064	0.071	0	0.118	0.074	0.049	0.00345
0	0.007	0	0.044	0.103	0	0.082	5.85	0.034	0.608
0.04	0.013	0.027	0.044	0.092	0	0	12.5	0.032	0.119
0	0.01	0.024	0	0.071	0.063	0.082	0.697	0.045	0.286
0.17	0.022	0.016	0.059	0.119	0.063	0.082	3.55	0.034	0.0304
0	0.007	0.035	0.04	0.071	0.063	0.09	0.344	0.032	0.206
0.224	0	0.036	0.063	0.101	0.271	0.093	0.357	0.203	0.0847
0.23	0.022	0.016	0.073	0.071	0.196	0.082	0.08	0.583	0.136
0.188	0.018	0.035	0.093	0.071	0.063	0.082	0.016	0.048	0.00259
0	0.007	0.016	0.05	0.187	0.063	0.094	2.06	0.041	0.0586
0	0.024	0.028	0.101	0.079	0.063	0	0.173	0.04	0.00927
0.144	0.021	0.031	0.065	0.077	0.15	0.142	0.203	0.075	0.058
0.188	0.007	0.016	0.105	0.085	0.138	0.082	0.084	0.043	0.138
0	0.007	0.058	0.16	0.1	0.265	0	0.261	0.036	0.052
0	0.012	0.022	0.073	0.124	0	0.082	1.22	0.032	0.0357
0	0.027	0.033	0.08	0.084	0.063	0.082	0.024	0.043	0.0736
0.387	0.007	0.031	0.082	0.16	0.063	0.082	0.024	0.032	0.00445
0	0.015	0.024	0.047	0.108	0	0.082	0.286	0.036	0.0885
1.27	0.013	0.032	0.571	0.15	1.08	0.13	0.544	0.218	0.213
0	0.017	0.016	0.038	0.146	0.063	0.082	1.05	0.034	0.0398
0.894	0.016	0.05	0.038	0.071	0.063	0.154	0.548	0.041	0.051
0.612	0.007	0.022	0.11	0.071	0.08	0.094	0.485	0.061	0.0563
0	0.017	0.016	0.068	0.202	0.063	0.082	0.212	0.04	0.108
0	0.007	0.033	0.038	0.071	0.083	0.082	1.17	0.037	0.043
0	0.02	0.016	0	0.1	0.063	0	1.48	0.058	0.0421
0.212	0.019	0.037	0.059	0.132	0.063	0	0.256	0.036	0.00723
0.04	0.044	0.016	0.052	0.071	0.197	0.082	0.314	0	0.00133
0.066	0.028	0.035	0.081	0.08	0.063	0	0.156	0.034	0.0651
0	0.007	0.016	0.122	0.084	0.063	0.103	0.95	0.042	0.0325
0.303	0.007	0.016	0.047	0.071	0.063	0.096	0.941	0.045	0.0374
0.465	0.027	0.041	0.565	0.071	0.568	0.082	0.366	0.115	0.0989
0.087	0.033	0.032	0.068	0.12	0.132	0.111	5.29	0.032	0.016
0	0.029	0.044	0.038	0.077	0.063	0.121	0.068	0.053	0.23
0.224	0.007	0.016	0.044	0.198	0.063	0	0.458	0.037	0.214
0.888	0	0.027	0.776	0.078	1.35	0	1	0.168	0.186
0.257	0.007	0.046	0.135	0	0.157	0.164	0.083	0.07	0.209
0.188	0	0.037	0.265	0	0.102	0.097	0.049	0.394	0.00417
0	0.035	0.016	0.164	0.159	0.092	0.101	0.343	0.034	0.0454
0	0.007	0.016	0	0.146	0.226	0	0.193	0.035	0.0673
0.779	0.026	0.021	0.047	0.13	0.063	0.082	0.18	0.038	0.0832
0.197	0.007	0.053	0.055	0.228	0.093	0.082	0.19	0.032	0.0418
0.09	0.037	0.04	0.046	0.085	0.063	0.082	0.022	0.032	0.0351
0	0.033	0.037	0.049	0.071	0.162	0.088	0.036	0.05	0.0214
0	0.007	0.025	0.038	0.094	0.063	0.082	0.161	0.032	0.0406
0.17	0.016	0.048	0.038	0.071	0.063	0.082	0.216	0.032	0.00244
0	0.024	0.055	0.062	0.079	0.063	0.082	1.15	0.039	0.0118
0	0.018	0.016	0.052	0.071	0.063	0	0.386	0.045	0.0723
0	0.034	0.029	0.065	0.071	0	0.098	0.583	0.035	0.135
0.606	0.007	0.05	0.038	0.298	0.063	0.098	0.88	0.04	0.0915
0	0.015	0	0.083	0.147	0	0	0.158	0.042	0.101
0	0.022	0.044	0.056	0.084	0.063	0.082	0.304	0.066	0.031
0.04	0.024	0.031	0.038	0.118	0.083	0.082	0.692	0.038	0.0401
0.17	0.007	0.016	0.067	0.071	0.36	0.178	0.315	0.347	0.128
0.53	0.007	0.045	0.171	0.071	0.276	0.098	0.094	0.102	0.273
0.105	0.033	0.016	0.056	0.094	0.063	0.082	0.217	0.039	0.0293
0	0.013	0	0.059	0.144	0.063	0.082	0.369	0.038	0.0885
0	0	0.043	0.068	0.101	0.097	0	0.206	0.032	0.0985
0	0.027	0.038	0.049	0.155	0.063	0.082	0.95	0.032	0.00661
0	0.007	0.023	0	0.077	0.063	0.082	0.412	0	0.00591
0	0.024	0.024	0.082	0.096	0.063	0	0.101	0.033	0.0013
0.123	0.007	0.016	0.092	0.11	0.063	0.082	5.14	0.042	0.0758
0	0.029	0.041	0.057	0.071	0.088	0	0.029	0.09	0
0	0.036	0	0.071	0.071	0.063	0	0.047	0.048	0.0015
0.206	0.014	0.03	0.168	0.071	0	0.082	0.015	0.038	0
0.304	0.007	0.037	0	0.117	0.093	0.089	0.546	0.052	0.0297
0.291	0.05	0.033	0.086	0.15	0.106	0.141	0.421	0.12	0.0203
0.227	0.015	0.022	0	0.071	0.094	0.098	0.425	0.037	0.023
0.206	0.012	0.016	0.226	0.123	0.122	0.153	0.533	0.051	0.0358
0	0.012	0.016	0.056	0.092	0.076	0.082	0.15	0.052	0.00125
0.112	0.018	0.032	0.059	0.084	0.063	0.097	0.04	0.055	0.0542
0.223	0.007	0.016	0.06	0.103	0.063	0.082	1.23	0.032	0.199
0.787	0	0.036	0.445	0.254	0.625	0.082	3.17	0.07	0.298
0.148	0.007	0.016	0.144	0.103	0.442	0.108	2.14	0.078	0.543
0.168	0.019	0.028	0	0.1	0.063	0.082	0.065	0.032	0.0815
0	0.007	0.039	0.09	0.123	0	0.082	0.071	0.05	0.0015
0	0.036	0.027	0.042	0.111	0.08	0.182	0.275	0.04	0.637
0.27	0.007	0.02	0.334	0	0.49	0.082	0.265	1.24	0.657
0	0.025	0.059	0.053	0.085	0.063	0.082	0.1	0.032	0.0185
0	0.028	0.024	0.056	0.118	0.063	0.082	0.52	0.038	0.0249
0.686	0.023	0	0.086	0.091	0.114	0.13	0.355	0.042	0.0282
0	0.015	0.016	0.101	0.071	0.063	0.082	0.111	0.044	0.00372
0.162	0.045	0.016	0.043	0.233	0.063	0.082	0.339	0.068	0.275
0.677	0.023	0.079	0.038	0.108	0.063	0	0.283	0.04	0.0304
0.462	0.007	0.051	0.458	0.153	1.22	0.082	0.366	0.069	0.191
0.04	0.007	0.032	0.038	0.071	0	0.106	0.728	0	0.0884
0.308	0.028	0	0.05	0.097	0.063	0	0.154	0.04	0.0296
0	0.007	0.051	0.056	0.071	0.063	0	0.504	0.032	0.0516
0	0.034	0.03	0.044	0.071	0	0.082	0.034	0.037	0.0247
0	0.019	0.046	0.047	0.101	0.083	0.092	0.042	0.033	0.0095
0.356	0.024	0	0.084	0.091	0.063	0.082	0.256	0.032	0.0101
0	0.024	0.037	0	0.113	0.083	0.104	0.062	0.041	0.011
0.04	0.015	0.039	0.038	0.182	0.063	0	0.836	0.033	0.0663
0	0.007	0.032	0.08	0.071	0.088	0.082	0.098	0.04	0.0355
0.17	0.07	0.026	0.1	0.071	0.193	0.098	1.29	0.032	0.0491
0.164	0.02	0.032	0.062	0.138	0.063	0	0.404	0.038	0.0705
0	0.023	0.037	0	0.113	0.063	0.094	0.241	0.032	0.132
0	0.019	0	0	0.107	0.063	0.082	0.227	0.032	0.00844
0	0.028	0.016	0.086	0.147	0.063	0.082	0.161	0.036	0.0015
0.363	0.038	0.03	0.064	0.093	0	0	0.174	0.032	0
0.123	0.007	0.025	0	0.071	0.221	0.111	0.075	0.032	0.00725
0.436	0.026	0.016	0.08	0.2	0.063	0.082	0.29	0.032	0.0467
0.207	0.045	0.053	0.047	0.071	0.063	0.082	0.032	0.038	0.00208
0	0.007	0.044	0.049	0.071	0.063	0.106	0.032	0.043	0.00188
0	0.017	0.042	0.038	0.071	0.114	0.082	0.861	0.048	0.073
0	0.016	0.026	0.059	0.092	0.063	0.094	0.535	0.037	0.0224
0	0.027	0.016	0	0.136	0	0.082	0.264	0.032	0.0408
0	0.04	0.016	0.068	0.102	0.083	0.082	1.37	0.053	0.106
0.499	0.007	0.016	0.088	0.196	0.092	0.103	11.1	0.034	1.33
0.695	0.007	0.016	0.566	0.071	1.74	0	0.577	0.486	0.208
0.188	0.037	0.016	0.06	0.084	0.215	0.082	0.514	0.043	0.0224
0.299	0.035	0.037	0.389	0	0.356	0	0.316	0.589	0.0237
0	0.026	0.016	0.088	0.168	0.063	0.082	0.302	0.032	0.0207
0.04	0.007	0.02	0	0.071	0.162	0	0.11	0.049	0.0346
0	0.021	0.034	0.047	0.123	0.063	0.082	0.361	0.035	0.0361
0	0.007	0.05	0.09	0.071	0.1	0.111	0.1	0.05	0.0167
0	0.015	0.016	0.038	0.071	0.063	0.102	0.603	0	0.0603
0	0.038	0.016	0.129	0.071	0.063	0.082	0.047	0.032	0.077
0.215	0.024	0.021	0.038	0.071	0.201	0.106	0.079	0.052	0.0311
0	0.007	0.048	0.056	0.134	0.063	0.082	0.038	0.033	0.18
0.255	0.022	0.04	0.089	0.139	0	0.082	5.22	0.036	0.503
0.824	0.016	0.037	0.286	0.084	0.801	0.097	0.144	0.251	0.669
0	0.016	0.016	0.055	0.071	0	0.106	2.52	0.032	0.0961
0	0.012	0.062	0.056	0.071	0.091	0.138	1.79	0.04	0.0506
0.141	0.022	0.032	0.068	0.105	0.063	0.106	0.684	0.057	0.0591
0	0.036	0.038	0.082	0	0.063	0.122	0.015	0.164	0.074
0	0.007	0.037	0.052	0.071	0.12	0.105	10	0.032	0.179
0	0.031	0.016	0.047	0.102	0.093	0.121	0.312	0.044	0.0388
0	0.018	0.016	0.08	0.077	0.063	0.082	0.066	0.046	0.0795
0.127	0.011	0.068	0.056	0.071	0.063	0.082	0.028	0.032	0.017
0.118	0.019	0.058	0.078	0.096	0.063	0.082	0.839	0.038	0.0233
0	0.007	0.016	0.092	0.111	0.063	0.082	0.088	0.032	0.0305
0.571	0.03	0.066	0.052	0.071	0.144	0.082	0.578	0.107	0.0187
0	0.007	0.024	0.041	0.094	0	0	0.914	0.032	0.0295
0	0.007	0.031	0.071	0.071	0.063	0.082	1.04	0.032	0.0272
0	0.007	0.033	0.038	0.132	0.063	0	0.32	0.032	0.0285
0.28	0.028	0.016	0.157	0.103	0.161	0.127	35.3	0.175	0.933
0	0.007	0.016	0.057	0.123	0	0	0.781	0.035	0.0467
0.363	0.02	0.016	0.071	0.142	0.076	0.082	0.933	0.032	0.0692
0.224	0.015	0.03	0.049	0.071	0	0	0.051	0.032	0.00369
1.41	0.007	0.032	0.101	0.12	0.063	0.082	0.951	0.038	0.052
0.287	0.016	0.016	0.139	0.071	0.244	0.166	1.84	0.04	0.192
0.645	0.024	0.026	0.456	0.071	0.225	0.094	0.573	0.055	0.0245
0.214	0.007	0.032	0.067	0.123	0.093	0.09	0.805	0.045	0.0646
0.458	0.007	0.016	0.084	0.176	0.063	0.082	0.236	0.057	0.15
0.279	0.015	0.072	0.074	0.11	0.113	0.106	0.466	0.218	0.158
0.296	0.007	0.03	0.64	0.071	0.853	0.082	0.554	0.447	0.213
0.72	0.015	0.1	0.279	0.071	1.17	0.089	0.309	0.361	0.134
0	0.007	0.016	0.085	0.071	0.063	0.082	0.251	0.047	0.137
0	0.019	0.016	0.069	0.124	0.097	0	0.254	0.037	0.0161
0	0.015	0	0	0.139	0	0.082	1.21	0.04	0.0527
0	0.007	0.038	0.056	0.131	0	0.082	0.703	0.032	0.0595
0	0.013	0.073	0.056	0	0.063	0.082	0.107	0.07	0.102
0	0.044	0.024	0.066	0.071	0.063	0.082	0.004	0.042	0.0011
0	0.035	0.05	0.047	0.071	0.063	0.082	0.174	0.035	0.0173
0.335	1.05	0.226	0.377	0.305	0.424	0.175	78.6	0.473	0.911
0	0.023	0.016	0.05	0.088	0.063	0.13	0.144	0.081	0.0821
0.741	0.018	0.026	0.452	0.071	0.961	0.082	0.313	0.084	0.159
0	0.027	0	0.047	0.171	0.063	0	0.409	0.045	0.0244
0	0	0.016	0.056	0.155	0.063	0.082	0.29	0.033	0.104
0.699	0.04	0.016	0.656	0.071	2.78	0.082	0.352	0.49	0.192
0	0.019	0.016	0	0.113	0.083	0	0.353	0.039	0.06
0.414	0.007	0.055	0.3	0.071	0.152	0.082	0.115	0.273	0.0126
0.07	0.017	0.033	0.056	0.103	0.063	0.082	0.369	0.032	0.0257
0	0.007	0.024	0.047	0.109	0.097	0	0.336	0.037	0.023
0	0.015	0.046	0.038	0.107	0.114	0.11	0.293	0.032	0.0161
0	0.03	0.037	0.043	0.071	0.063	0.09	0.171	0.044	0.0295
0	0.02	0.055	0.059	0.097	0.122	0.141	0.177	0.044	0.0196
0.152	0.023	0.026	0.08	0.084	0.076	0.106	0.19	0.032	0.0405
0.324	0.007	0.037	0.074	0.071	0.138	0.146	0.213	0.033	0.0632
0	0.036	0.05	0.056	0.126	0.063	0.082	0.256	0.032	0.0574
0	0.016	0.048	0.044	0.234	0.063	0.082	0.192	0.035	0.0421
0	0.031	0.016	0.042	0.18	0.063	0	0.226	0.032	0.0285
0.374	0.007	0.016	0	0.129	0.138	0	0.056	0.035	0.0545
0.206	0.043	0.021	0.056	0.071	0.063	0.082	0.665	0.032	0.017
0	0.007	0.044	0.038	0.097	0.114	0	0.344	0.032	0.588
0	0.019	0.05	0.062	0.071	0.063	0.082	0.052	0.032	0.002
0.211	0.041	0.016	0.06	0.11	0.063	0.082	0.133	0.038	0.026
0	0.033	0.016	0	0.078	0.063	0	0.134	0.032	0.0175
0.111	0.007	0.016	0.053	0.107	0.063	0.082	0.272	0.032	0.12
0.312	0.036	0.029	0.098	0.143	0.203	0.181	29	0.035	2.57
0.183	0.007	0.016	0.176	0.081	0.407	0.127	0.158	0.075	0.677
0	0.019	0.024	0.056	0.157	0	0.082	0.148	0.032	0.0108
0	0.036	0.016	0.038	0.136	0.063	0.082	2.73	0.032	0.0348
0.141	0.007	0.055	0.038	0.11	0.063	0.082	2.23	0	0.0624
0	0.015	0.033	0.069	0.142	0	0.082	2.44	0.034	0.0381
0.278	0.025	0	0.131	0.167	0	0.082	2.13	0.032	0.07
0.133	0.068	0.034	0.054	0.168	0.113	0.1	0.052	0.094	0.0157
0	0.007	0.016	0.108	0.139	0.063	0.082	0.3	0	0.0593
0.224	0.03	0.021	0.056	0.16	0.08	0.089	61.6	0.041	0.423
0	0.016	0.044	0.091	0.071	0.083	0.11	0.088	0.048	0.00282
0	0.022	0.042	0.129	0.087	0.088	0	0.046	0.032	0.00142
0.212	0.027	0.046	0.056	0.084	0	0.082	0.013	0.034	0.0122
0	0.021	0.024	0.104	0.071	0	0.082	0.004	0.033	0.00117
0	0.027	0.04	0.038	0	0.063	0	0.004	0.032	0.0124
0.255	0.031	0.05	0.068	0.145	0.076	0.12	2.5	0.034	0.0629
0.132	0.013	0.016	0.051	0.071	0.13	0.082	0.053	0.044	0.00225
0	0.025	0.033	0.079	0.071	0.097	0.082	0.098	0.032	0.0372
0.214	0.015	0.016	0.085	0.107	0.204	0.082	0.215	0.032	0.0476
0	0.025	0.033	0.047	0.105	0.063	0	0.245	0.047	0.00864
0.04	0.025	0.024	0.042	0.071	0.063	0	0.033	0.032	0.0176
0.056	0.062	0.05	0.072	0.084	0.063	0.082	0.011	0.07	0.00273
0	0.028	0.016	0.044	0.158	0.063	0	0.504	0.04	0.0488
0	0.007	0.037	0.05	0.094	0.063	0.082	0.202	0.034	0.0201
0	0.007	0.055	0.084	0.124	0.225	0.142	0.134	0.065	0.0698
0.255	0.044	0.03	0.129	0	0.063	0.118	0.004	0.052	0.209
0	0.015	0.033	0.047	0	0.063	0.082	0.037	0.037	0.0847
0	0.034	0.038	0.094	0.071	0.063	0	0.017	0.04	0.0258
0.606	0.033	0.016	0.056	0.071	0.063	0.082	0.074	0.035	0.036
0	0.039	0.016	0.073	0.071	0.093	0.151	0.172	0.034	0.011
0.368	0.032	0.035	0.208	0.113	0.37	0.195	0.618	0.044	0.0901
0	0.017	0.016	0.046	0.145	0.063	0.118	0.811	0.033	0.0615
0	0.04	0.036	0.099	0.293	0.063	0.082	0.21	0.033	0.12
0	0.038	0.036	0.078	0.111	0.375	0	0.699	0.032	0.00294
0	0.012	0.016	0.044	0.099	0	0.082	2.81	0.034	0.0807
0.542	0.032	0.016	0.198	0.082	0.168	0.118	0.195	0.059	0.226
0	0.029	0.016	0.068	0.136	0.063	0.082	0.553	0.032	0.0307
0.308	0.007	0.021	0.331	0.071	0.489	0.082	0.283	1.09	1.93
0.334	0.035	0.029	0.68	0.102	1.1	0	1.11	0.334	0.362
0	0.019	0.016	0.044	0.128	0.063	0	0.976	0.032	0.0395
0	0.013	0.024	0	0.117	0.272	0.082	0.514	0.035	0.0123
0	0.024	0.016	0.044	0.084	0	0.09	0.511	0.038	0.0089
0.04	0.024	0.032	0.038	0.146	0.063	0.082	0.376	0.04	0.0173
0	0.021	0.032	0.064	0.145	0.093	0.082	1.41	0.032	0.023
0	0.026	0.016	0.056	0.244	0.063	0.082	0.088	0.045	0.0452
0	0.042	0.047	0.042	0.155	0.088	0.082	2.51	0.046	0.0356
0.062	0.041	0.019	0.069	0.104	0.063	0.082	1.85	0.04	0.0346
0	0.024	0.048	0.052	0.205	0.063	0.082	1.36	0.052	0.0721
0.188	0.024	0.016	0.056	0.187	0.063	0.094	0.92	0.045	0.0626
0.188	0.015	0.024	0.038	0.245	0.063	0.082	0.945	0.035	0.0765
0	0.025	0.016	0.073	0.128	0.063	0	0.208	0.032	0.00915
0	0.032	0.035	0.072	0.089	0.063	0.097	0.243	0.041	0.0285
0.117	0.026	0.02	0.04	0.084	0.063	0	0.372	0.052	0.0156
0.363	0.022	0.016	0.047	0.097	0.063	0.103	0.227	0.071	0.0161
0.141	0.041	0.016	0.038	0.071	0.063	0.082	0.024	0.039	0.0586
0.111	0.101	0.169	0.085	0.118	0.231	0.09	0.105	0.055	0
0.147	0.074	0.152	0.11	0.504	0.073	0.122	5.95	0	0
0.08	0.107	0.23	0.155	0.081	0.396	0.082	2.73	0.063	0
0.06	0.138	0.159	0.094	0.146	0.138	0.082	2.73	0.11	0
0.097	0.123	0.149	0.091	0.103	0.174	0.082	2.81	0.032	0.00125
0.099	0.057	0.089	0.135	0.368	0.137	0.179	3.56	0	0
2.22	0.134	0.112	1.84	0.134	2.37	0.257	7.14	0	0.001
0.079	0.061	0.174	0.076	0.071	0.063	0.082	0.004	0	0
0.299	0	0.016	0.24	0.071	0.491	0.098	1.1	0.054	0.24
0	0.016	0.042	0.046	0.093	0.063	0.111	0.035	0.032	0.0319
0.09	0.013	0.016	0.067	0.11	0.063	0	0.088	0.043	0.00833
0.299	0.012	0.03	0.045	0.084	0.063	0.082	0.09	0.036	0.055
0	0.026	0.021	0.067	0.103	0.078	0.089	0.409	0.036	0.0911
0.098	0.027	0.032	0.038	0.126	0.167	0.098	0.423	0.032	0.0221
0	0.035	0.058	0.052	0.158	0.063	0	2.42	0.032	0.107
0	0.007	0.037	0	0.132	0.063	0.082	0.162	0.032	0.0719
0	0.007	0.037	0	0.088	0.063	0.082	0.178	0.037	0.018
0	0.025	0.032	0.05	0.162	0.063	0.082	0.088	0.06	0.192
0	0.011	0.03	0.068	0.071	0.063	0.174	0.07	0.053	0.367
0.208	0.015	0.016	0.243	0.071	0.495	0.13	0.23	0.071	0.144
0	0.007	0.016	0	0.093	0.063	0	0.104	0.032	0.051
0.296	0	0.016	0.216	0.153	0.316	0.093	1.33	0.091	0.0821
0	0.007	0.044	0	0.135	0	0	0.095	0.044	0.0613
0.391	0.037	0.053	0.091	0.088	0.08	0.199	0.018	0.051	0.0014
0	0.013	0.024	0.07	0.118	0.113	0.162	0.404	0.047	0.00764
0.123	0.017	0.032	0.038	0.15	0.063	0.082	0.399	0.034	0.301
0	0.028	0.044	0.068	0.102	0.063	0.082	0.019	0.044	0.0213
0	0.02	0.016	0	0.118	0.063	0.082	0.17	0.035	0.0925
0	0.027	0.031	0.047	0.117	0	0.082	0.524	0.032	0.046
0	0.013	0.016	0.083	0.106	0.138	0	0.361	0.033	0.0708
0.314	0.024	0.038	0.038	0.071	0.063	0.082	0.35	0.032	0.0915
0	0.023	0.03	0	0.081	0.063	0.118	0.344	0.04	0.0765
0	0.102	0.016	0.168	0.155	0.063	0.121	0.197	0.043	0.0245
0	0.017	0	0	0.077	0.087	0.082	0.103	0.032	0.00291
0	0.007	0.033	0.038	0.071	0	0.098	0.114	0.038	0.0616
0	0.012	0.016	0.064	0.097	0.063	0.082	0.029	0.032	0.225
0	0.029	0.025	0.129	0.118	0	0.082	3.46	0.038	0.013
0	0.03	0.044	0.038	0.182	0.063	0.082	0.549	0.035	0.0808
0.118	0.013	0.056	0.074	0.119	0.223	0.082	0.15	0.035	0.223
0.224	0.044	0.042	0.04	0.112	0.063	0.121	0.149	0.042	0.0415
0	0.023	0.027	0.038	0.105	0.063	0	0.041	0.036	0.0456
0	0.026	0.058	0	0.079	0.063	0.09	0.043	0.034	0.131
0	0.025	0.034	0	0.09	0.063	0.082	0.178	0.032	0.0457
0	0.019	0.035	0.038	0.071	0	0.161	0.058	0.062	0.124
0.04	0.283	0.113	0.085	0.071	0.105	0.082	0.004	0.098	0
0.322	0.038	0.016	0.038	0.084	0.076	0.082	0.044	0.032	0.0342
0.365	0.007	0.016	0.056	0.156	0.063	0.082	0.042	0.032	0.0483
0	0.007	0.016	0.077	0.071	0.063	0.082	6.14	0.032	0.327
0.357	0.007	0.024	0.106	0.096	0.304	0.132	0.041	0.043	0.142
0	0.031	0.042	0	0.071	0.063	0	0.027	0.032	0.0169
0	0.02	0.037	0.074	0.071	0.063	0.22	0.127	0.035	0.0198
0	0.012	0.016	0	0.084	0	0	0.145	0.044	0.0178
0	0.024	0.016	0.038	0.071	0.076	0.146	0.235	0.037	0.0414
0.066	0.014	0.045	0.096	0.149	0.063	0.138	0.2	0.038	0.025
0.376	0.011	0.038	0.059	0.132	0	0.082	0.175	0.043	0.0138
0	0.007	0.022	0.082	0.071	0.063	0.082	0.193	0.064	0.037
0.182	0.045	0.016	0.08	0.071	0.063	0.097	0.225	0.036	0.0105
0	0.019	0.027	0.065	0.071	0.063	0.119	0.181	0.081	0.0233
0.255	0.036	0.016	0.038	0.21	0.063	0	0.19	0.032	2.88
0.04	0.039	0.037	0.08	0.123	0.063	0.082	0.086	0.032	0.0115
0	0.05	0.028	0	0.19	0.212	0.082	0.106	0.032	0.0242
0.091	0.076	0.116	0.065	0.198	0.113	0.082	0.062	0.055	0.0106
0.08	0.052	0.069	0.076	0.369	0.113	0.098	0.996	0.032	0.00175
0.066	0.051	0.05	0.046	0.408	0.073	0	0.066	0.035	0.0024
0	0.03	0.016	0.08	0.127	0.063	0	0.085	0.039	0.168
2.16	0.026	0.048	0.049	0.161	0.063	0	0.644	0.038	0.0438
0	0.012	0.02	0.069	0.17	0.063	0.082	0.676	0.039	0.0782
0.092	0.007	0.016	0.048	0.085	0.1	0.082	0.562	0.038	0.0515
0.194	0.021	0.037	0	0.077	0.063	0.082	0.842	0.041	0.0622
0	0.034	0.016	0.047	0.093	0.063	0.103	0.15	0.042	0.0477
0.249	0.007	0.016	0.056	0.094	0.063	0.125	0.261	0.065	0.152
0.144	0.054	0.041	0.083	0.134	0.063	0.082	0.518	0.034	0.0139
0.04	0.035	0.048	0.057	0.097	0.224	0.134	0.122	0.085	0.014
0.51	0.024	0.049	0.067	0.091	0.13	0.106	0.122	0.058	0.0842
0	0.039	0.052	0.049	0.071	0.063	0.082	0.194	0.052	0.0149
0.216	0.032	0.036	0.165	0.071	0.267	0.192	0.101	0.122	0.0109
1.35	0.033	0.041	0.062	0.142	0.155	0.082	0.674	0.049	0.0149
0.494	0.022	0.016	0.056	0.071	0.063	0	0.022	0.032	0.0229
0.066	0.007	0.082	0.082	0.172	0.162	0	0.09	0.038	0.0487
0	0.042	0.03	0.051	0.1	0.063	0.082	0.882	0.037	0.00618
0.363	0.017	0.093	0.271	0.071	0.245	0.111	0.178	0.101	0.126
0.066	0.024	0.028	0.038	0	0.063	0.088	0.095	0.036	0.00695
0	0.025	0.023	0.078	0	0	0.082	0.08	0.231	0.0129
0.464	0.007	0.024	0.141	0.071	0.617	0.134	0.195	0.044	0.0735
0.322	0.011	0.032	0.074	0.137	0.162	0.082	0.316	0.043	0.0281
0	0.024	0.03	0.038	0.088	0.063	0.082	0.152	0.041	0.0433
0.066	0.018	0.039	0.078	0.091	0.163	0.082	0.206	0.07	0.218
0	0.026	0.033	0.073	0.078	0.083	0.082	0.22	0.033	0.0712
0	0.032	0.024	0.038	0.087	0	0.082	0.078	0.032	0.571
0	0.031	0.041	0.055	0.172	0.063	0.087	7.37	0.037	0.0493
0.314	0.025	0.016	0.141	0.142	0.65	0.303	1.03	0.319	0.0713
0.058	0.019	0.016	0.08	0.105	0.063	0.082	1.9	0	0.0264
0	0.03	0	0.043	0.192	0.063	0	0.135	0.032	0.0987
0.589	0.048	0.016	0.133	0.114	1.18	0.154	0.673	0.052	0.0331
0	0.018	0.044	0.071	0.108	0.113	0.092	0.275	0.047	0.049
0.368	0.021	0.016	0.274	0.084	0.426	0.082	0.263	0.127	0.0297
0.365	0.012	0.016	0	0.201	0.063	0.102	2.62	0.036	0.0444
1.43	0.02	0.032	0.043	0.169	0.063	0.13	3.07	0.037	0.0797
0.04	0.017	0.016	0.065	0.22	0.063	0.082	2.89	0.034	0.0327
0	0.035	0.016	0.058	0.071	0.063	0.145	0.794	0.036	0.0316
1.05	0.007	0.029	0.402	0.071	1.04	0.082	0.078	0.382	0.058
0	0.054	0.032	0.056	0.142	0.063	0.082	0.125	0.043	0.0343
0	0.022	0.028	0	0.097	0.474	0.103	0.7	0.258	0.0212
0	0.022	0.021	0.081	0.071	0.063	0.082	0.176	0.032	0.0175
0	0.03	0.016	0.038	0.071	0.063	0.082	0.181	0.032	0.0195
0	0.034	0	0.038	0.11	0.088	0.082	0.026	0.032	0.0115
0.123	0.017	0.016	0.066	0.071	0.063	0.114	1.95	0.032	0.0195
0	0.019	0.035	0.07	0.071	0	0.102	0.132	0.038	0.0214
0.324	0.028	0.016	0.074	0.101	0.176	0.158	0.126	0.033	0.00641
0.156	0.024	0.016	0	0.093	0.143	0.112	0.135	0.045	0.0105
0	0.017	0.021	0.108	0.079	0.063	0.106	0.115	0.048	0.0151
0	0.027	0.024	0	0.126	0.063	0.082	0.196	0.063	0.0681
0	0.028	0.037	0.052	0.112	0.063	0	0.046	0.042	0.0199
0	0.007	0.032	0.047	0.186	0.113	0.106	1.72	0.034	0.0932
0	0.007	0.024	0	0.222	0.063	0	0.128	0.041	0.187
0.143	0.03	0.022	0.565	0.071	0.445	0	0.004	0.164	0.0716
