H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.363	0.012	0.034	0.108	0.162	0.083	0.25	0.004	0.143	0.115
0	0.031	0.082	0.056	0.071	0.063	0.082	0.004	0.032	0
0	0.017	0.074	0	0.071	0.063	0.082	0.004	0.035	0
0	0.032	0.038	0	0	0	0	0.004	0.032	0.00112
0	0.027	0.046	0.069	0.071	0.063	0.118	0.004	0.255	0.00114
0.164	0.007	0.062	0.064	0.114	0.063	0.082	0.166	0.032	0.0125
0	0.007	0.083	0.059	0.097	0.063	0.082	0.004	0.032	0.0518
0	0.018	0.046	0.057	0.071	0.063	0	0.004	0.032	0
0	0.032	0.054	0.069	0	0	0.082	0.004	0.042	0
0.646	0	0.032	0.772	0.071	0.82	0	0.152	0.741	0.335
0	0.025	0.023	0.078	0.071	0.126	0.11	0.103	0.116	0.0868
0.425	0.027	0.042	0.038	0.071	0.063	0.082	0.004	0.032	0
0.17	0.03	0.041	0	0.071	0.063	0	0.004	0.032	0
0	0.029	0.03	0.108	0.071	0.063	0	0.004	0.032	0
0	0.01	0.041	0.096	0.071	0	0	0.004	0.038	0
0	0.025	0.035	0.084	0.071	0.114	0.082	0.004	0.038	0.00112
0.597	0.041	0.054	0	0.071	0.063	0.082	0.004	0.036	0
0	0.02	0.062	0.102	0.192	0.146	0.135	0.004	0.04	0.00117
0	0.03	0.048	0.038	0.079	0.155	0.152	0.004	0.35	0
1.09	0.034	0.042	0.06	0.234	0	0.082	0.187	0.034	0.00659
0.206	0.035	0.052	0.067	0.071	0.083	0.151	0.004	0.048	0.0228
0	0.026	0.032	0.038	0.071	0.316	0.082	0.148	0.032	0.0934
0.282	0.015	0.058	0.058	0.071	0.063	0.082	0.241	0.036	0.0296
0	0.031	0.054	0.098	0.071	0.063	0.082	0.028	0.032	0
0	0.026	0.072	0	0.071	0.063	0.082	0.028	0.032	0.00133
0.235	0.034	0.044	0.086	0.071	0.063	0.089	0.037	0.037	0.131
0.141	0.036	0.055	0.059	0.071	0.063	0.082	0.004	0.035	0
0	0.035	0.038	0.093	0.112	0.063	0.082	0.249	0.042	0.0401
0	0.017	0.016	0.059	0.087	0.063	0	0.102	0.037	0.0357
0	0.007	0.025	0.086	0.104	0.063	0.106	0.631	0.034	0.0906
0	0.022	0.035	0.038	0	0	0	0.004	0.038	0
0	0.017	0.043	0.048	0	0	0.082	0.04	0.04	0
0	0.024	0.025	0.046	0.071	0.063	0.082	0.004	0.032	0.00677
0.04	0.055	0.042	0.082	0.223	0.138	0.082	0.004	0.037	0
0	0.034	0.078	0.086	0	0.063	0.082	0.011	0.032	0
0	0.007	0.057	0.043	0.081	0.063	0.082	0.004	0.047	0
0.123	0.015	0.05	0.044	0	0.063	0	0.004	0.042	5e-04
0	0.044	0.051	0.065	0	0.063	0.082	0.004	0.096	0
0	0.028	0.05	0.056	0.071	0	0.082	0.013	0.039	0
0	0.024	0.042	0.185	0	0.146	0.082	0.01	0.138	0.0015
0	0.014	0.046	0.045	0.142	0.063	0	0.021	0.054	0.00756
0	0.019	0.036	0.08	0	0.063	0.132	0.004	0.032	0.00245
0	0.025	0.041	0.073	0.071	0	0.082	0.004	0.032	0
0	0.019	0.028	0.091	0	0.099	0.082	0.004	0.05	0.0015
0.188	0.03	0.051	0.038	0.071	0.063	0.082	0.042	0.036	0
0	0.007	0.024	0.08	0.122	0	0	0.004	0.032	0
0	0.035	0.044	0.084	0	0.063	0	0.004	0.036	0
0	0.019	0.043	0	0.071	0.063	0	0.004	0.033	0
0	0.046	0.016	0.069	0.071	0.063	0.082	0.004	0.032	0
0	0.012	0.042	0.053	0.071	0	0.082	0.004	0.034	0
0	0.04	0.066	0	0	0.063	0.082	0.004	0.033	0
0	0.01	0.058	0.065	0	0	0.082	0.028	0.032	0
0.832	0.019	0.041	0	0.071	0.063	0.082	0.004	0.034	0
0	0.046	0.063	0.063	0.084	0.063	0	0.028	0.042	0
0	0.027	0.065	0.056	0.097	0.063	0	0.089	0.045	0.0022
0.066	0.024	0.076	0.038	0	0.231	0.111	0.092	0.041	0
0	0.021	0.049	0.077	0	0	0	0.028	0.043	0
0	0.068	0.039	0.038	0	0	0.082	0.004	0.042	0
0	0.022	0.043	0.052	0.096	0	0	0.004	0.034	0
0.179	0.029	0.034	0.08	0.084	0.162	0.122	0.335	0.047	0.0614
0.113	0.038	0.016	0.082	0.071	0.063	0.132	0.336	0.057	0.017
0	0.021	0.053	0.054	0.071	0	0.082	0.063	0.032	0.001
0	0.023	0.051	0.046	0.071	0.063	0.082	0.06	0.032	0
0.282	0.049	0.06	0.047	0	0.063	0	0.052	0.032	0
0	0.016	0.053	0.044	0	0.076	0.082	0.052	0.034	0
0	0.016	0.021	0.059	0.226	0.063	0	1.79	0.047	0.085
0	0.029	0.038	0	0.113	0.063	0	0.111	0.032	0.00357
0	0.046	0.05	0.05	0.087	0.063	0.082	0.116	0.037	0.0014
0	0.032	0.03	0.038	0.071	0	0.082	0.118	0.044	0.00144
0.284	0.013	0.043	0.055	0.071	0.063	0	0.138	0.055	0.00222
0	0	0.039	0.064	0.084	0	0.082	0.083	0.032	0.00133
0	0.039	0.056	0.073	0.071	0.083	0	0.083	0.034	0.00835
0	0.024	0.068	0.069	0	0.131	0.082	0.004	0.032	0.00112
0	0.011	0.029	0	0.234	0.063	0	0.011	0.035	0
0	0.028	0.073	0.056	0	0	0	0.004	0.032	0
0	0.048	0.036	0.057	0.071	0.063	0	0.004	0.032	0
0.04	0.018	0.073	0.167	0	0.063	0.082	0.052	0.041	0
0	0.01	0.026	0.07	0.071	0.063	0	0.004	0.033	0
0.16	0.02	0.053	0.057	0	0	0.082	0.004	0.032	0
0	0.016	0.051	0.051	0	0	0.082	0.028	0.038	0
0.343	0.022	0.044	0.06	0.092	0.063	0.082	0.034	0.049	0.00242
0	0.036	0.051	0.088	0.071	0.32	0.127	0.411	0.141	0.107
0	0.051	0.016	0.067	0.071	0	0.082	0.256	0.032	0.00417
0	0.032	0.045	0.058	0.071	0.063	0.082	0.004	0.032	0
0	0.02	0.016	0.038	0.103	0.063	0.082	0.183	0.041	0.0045
0	0.011	0.041	0.042	0.071	0.063	0.082	0.06	0.038	0.0015
0	0.024	0.049	0.043	0.122	0	0.124	0.067	0.226	0.00112
0	0.042	0.016	0.065	0.101	0.063	0.082	0.06	0.067	0.00955
0	0.032	0.058	0.113	0.165	0.063	0	0.004	0.033	0.0125
0.156	0.011	0.037	0.05	0.071	0.063	0.094	0.004	0.033	0
0.241	0.007	0.028	0.3	0.182	0.348	0.156	0.052	0.279	0.198
0	0.044	0.047	0.142	0.071	0.316	0.082	0.004	0.043	0
0	0.007	0.049	0	0.071	0	0.082	0.004	0.064	0
0.123	0.014	0.046	0.108	0	0	0	0.004	0.033	0.00132
0.212	0.013	0.034	0.699	0	0.116	0.082	0.17	0.305	0.0239
0	0.018	0.062	0.067	0	0.063	0	0.052	0.037	0.00325
0	0.036	0.032	0.038	0.11	0	0	0.308	0.032	0.0117
0	0.012	0.033	0.082	0.071	0.063	0.098	0.028	0.095	0
0	0.015	0.036	0.042	0.098	0.063	0.082	0.203	0.043	0.0171
0	0.032	0.064	0.068	0.071	0.063	0.094	0.042	0.042	0.00167
0.426	0.037	0.024	0.056	0.071	0.063	0.113	0.004	0.034	0.00157
0.123	0.051	0.051	0.059	0.123	0.063	0.082	0.004	0.062	0
0	0.035	0.052	0.047	0.081	0	0	0.139	0.042	0.00129
0	0.018	0.047	0.063	0.071	0.063	0.082	0.042	0.063	0
0.256	0.024	0.025	0.05	0.11	0.063	0.161	0.373	0.033	0.0257
0	0.007	0.03	0.072	0.071	0	0	0.004	0.057	0
0	0.024	0.041	0.069	0	0.063	0.082	0.067	0.035	0
0.084	0.007	0.052	0.052	0.071	0.063	0	0.078	0.048	0.0015
0.243	0.024	0.046	0	0.071	0.063	0.082	0.084	0.044	0.001
0	0.04	0.029	0.111	0.071	0.063	0.102	0.071	0.087	0.00156
0.084	0.007	0.033	0.076	0.071	0.078	0.112	0.272	0.04	0.0131
0	0.035	0.057	0.116	0.071	0.063	0.082	0.075	0.146	0.00918
0.495	0.03	0.047	0.396	0	1.38	0.082	0.138	0.782	0.642
0.251	0.035	0.045	0.056	0.071	0	0	0.257	0.049	0
0	0.02	0.016	0.07	0.089	0.063	0.082	0.756	0.032	0.124
0.188	0.019	0.064	0.056	0.098	0.063	0	0.525	0.036	0.0971
0.441	0.007	0.06	0.544	0.071	0.43	0.082	0.574	0.163	0.161
0	0.011	0.049	0.038	0	0.114	0	0.004	0.032	0
0.282	0.024	0.079	0.045	0	0.063	0.082	0.004	0.041	0
0	0.037	0.05	0.055	0.071	0	0.082	0.004	0.046	0
0	0.022	0.052	0.086	0.071	0.063	0	0.004	0.036	0
0	0.007	0.033	0.062	0	0.063	0	0.004	0.032	0.00167
0	0.02	0.052	0.038	0.079	0.063	0.09	0.315	0.036	0.0563
0	0.046	0.051	0.048	0	0.063	0	0.004	0.035	0
0	0.026	0.036	0.056	0	0	0	0.052	0.038	0
0	0.027	0.04	0.108	0	0.063	0	0.027	0.032	0
0	0.024	0.027	0.076	0.071	0.162	0.15	0.05	0.177	0.00188
0	0.032	0.06	0.099	0	0.063	0.104	0.004	0.097	0.0022
0	0.059	0.032	0.055	0.088	0.063	0.082	0.004	0.041	0
0	0.007	0.03	0.072	0	0.114	0.082	0.028	0.042	0
0	0.041	0.06	0	0	0.063	0.082	0.028	0.064	0
0	0.031	0.071	0.056	0.071	0	0	0.004	0.032	0
0	0.026	0.016	0.08	0	0	0.082	0.004	0.032	0
0	0.023	0.042	0	0.071	0.063	0.082	0.004	0.037	0
0	0.036	0.048	0.104	0.071	0.147	0.094	0.004	0.036	0
0	0.041	0.112	0.081	0.071	0.088	0.082	0.004	0.041	0
0	0.015	0.054	0.123	0	0.063	0	0.004	0.032	0
0	0.017	0.08	0.06	0.071	0	0.082	0.004	0.052	0
0	0.019	0.058	0.071	0	0	0.094	0.004	0.034	0
0	0.022	0.032	0.038	0.071	0.088	0.09	0.004	0.459	0.00529
0	0.007	0.039	0.069	0.071	0.063	0.082	0.107	0.032	0.0317
0	0.025	0.064	0.076	0.071	0	0.082	0.028	0.032	0
0	0.031	0.045	0.08	0.071	0	0.082	0.042	0.042	0
0	0.022	0.048	0.069	0.071	0	0.082	0.028	0.039	0
0	0.027	0.042	0.049	0.071	0.063	0	0.004	0.034	0
0.832	0.044	0.04	0.042	0.123	0	0.082	0.004	0.034	0
0	0.026	0.04	0.084	0.122	0.063	0.134	0.028	0.039	0.0015
0	0.01	0.031	0.058	0.071	0	0	0.004	0.035	0.011
0	0.035	0.02	0.109	0	0.063	0.082	0.004	0.052	0
0.164	0.035	0.059	0.059	0.071	0.179	0.1	0.061	0.068	0.0762
0.363	0.019	0.037	0.093	0.071	0.063	0.087	0.004	0.058	0
0	0.007	0.045	0.059	0.071	0.063	0.082	0.004	0	0
0	0.032	0.045	0.073	0.091	0.063	0	0.004	0.032	0
0	0.021	0.06	0.056	0.071	0	0.082	0.004	0.036	0.00112
0	0.026	0.03	0.062	0	0.063	0	0.004	0.052	0
0.182	0.03	0.029	0	0	0.122	0.123	0.004	0.077	0.00108
0	0.018	0.024	0	0	0	0.082	0.004	0.035	0
0	0.011	0.032	0.069	0.071	0.063	0	0.004	0.035	0.0013
0	0.026	0.053	0.08	0.071	0	0.082	0.004	0.032	0
0	0.011	0.043	0.068	0.071	0.063	0	0.004	0.032	0
0	0.02	0.049	0.068	0	0.063	0	0.004	0.032	0
0	0.029	0.038	0.108	0	0.063	0	0.004	0	0
0	0.012	0.034	0.069	0.234	0	0.082	0.085	0.032	0.00129
0.324	0.045	0.031	0.038	0	0	0	0.004	0.036	0.0015
0.499	0.012	0.035	0.051	0	0.063	0.082	0.004	0.05	0.00865
0	0.015	0.031	0.08	0	0.063	0	0.028	0.036	0
0	0.027	0.038	0.056	0	0	0.082	0.004	0.032	0
0	0.014	0.037	0.042	0.071	0.063	0	0.004	0.045	0
0	0.022	0.03	0.038	0.071	0	0	0.004	0.041	0.002
0	0.017	0.06	0.074	0.071	0.063	0.082	0.004	0.039	0
0.287	0.036	0.034	0.044	0	0.408	0.093	0.01	0.045	0.00138
0.196	0.007	0.016	0.728	0.071	0.597	0.082	0.187	0.116	0.0387
0	0.031	0.029	0.038	0.071	0.093	0.082	0.004	0.036	0.00129
0	0.024	0.052	0.07	0	0.063	0.082	0.024	0.042	0
0	0.023	0.038	0.038	0.071	0.1	0.082	0.004	0.035	0.00125
0	0.007	0.05	0.082	0	0.063	0.082	0.004	0.032	0.00157
0	0.021	0.016	0.038	0	0	0	0.06	0.07	0
0	0.007	0.023	0.072	0.071	0	0.082	0.004	0.036	0
0.51	0.039	0.042	0.075	0.096	0.063	0	0.004	0.04	0
0.217	0.017	0.061	0.087	0.071	1.04	0.179	0.04	0.359	0.0681
0	0.029	0.058	0.058	0	0	0.082	0.004	0.07	0
0	0.037	0.037	0	0	0	0	0.004	0.043	0
0	0.02	0.016	0.038	0	0.063	0	0.004	0.036	0
0	0.029	0.046	0.089	0.071	0.063	0.135	0.004	0.036	0.0015
0	0.013	0.022	0.068	0.071	0.063	0	0.004	0.033	0
0.084	0.019	0.048	0	0	0	0.082	0.011	0.04	0
0.2	0.021	0.067	0.081	0.071	0.063	0.22	0.028	0.034	0.003
0.17	0.043	0.047	0.088	0	0	0.082	0.004	0.032	0
0	0.018	0.044	0.077	0.071	0.063	0	0.062	0.054	0.0039
0	0.013	0.028	0.056	0.071	0.063	0.082	0.096	0.049	0.0101
0	0.046	0.037	0.059	0.071	0.063	0.106	0.052	0.042	0.00125
0.17	0.031	0.034	0.05	0	0.152	0.101	0.1	0.035	0.0015
0	0.007	0.037	0.038	0.098	0.063	0.1	0.21	0.04	0.0485
0	0.037	0.049	0.038	0	0.063	0	0.052	0.038	0.00125
0.066	0.017	0.045	0.074	0.071	0	0	0.004	0.035	0.0158
0.426	0.016	0.042	0.122	0	0.063	0	0.028	0.032	0
0	0.046	0.035	0.081	0.071	0	0.082	0.028	0.032	0
0	0.036	0.016	0.056	0.071	0.316	0.082	0.004	0.032	0
0	0.029	0.027	0.066	0	0.063	0.092	0.004	0.033	0
0	0.021	0.048	0.065	0.071	0.063	0.082	0.004	0.032	0
0	0.023	0.049	0.082	0.071	0.063	0.106	0.004	0.032	0.00283
0	0.007	0.016	0.053	0.089	0.063	0.094	0.457	0.044	0.0453
0	0.013	0.053	0.065	0.071	0	0.118	0.004	0.042	0
0	0.007	0.032	0.052	0	0	0.082	0.004	0.032	0
0	0.04	0.043	0	0.11	0	0	0.004	0.038	0
0	0.023	0.037	0.05	0.101	0.063	0	0.202	0.033	0.041
0.105	0.021	0.062	0.07	0.071	0.063	0.082	0.139	0.036	0
0.224	0.023	0.049	0.105	0.071	0.091	0.099	0.042	0.092	0.0117
0.219	0.039	0.042	0.072	0.071	0.063	0.103	0.247	0.039	0.0159
0.04	0.011	0.046	0.08	0	0	0	0.028	0.045	0.00278
0	0.011	0.027	0.056	0.071	0.063	0.082	0.042	0.036	0.00136
0.111	0.012	0.044	0.058	0	0.547	0.137	0.044	0.293	0.0359
0	0.021	0.038	0.102	0.071	0.063	0.112	0.034	0.032	0
0.123	0.042	0.046	0.051	0.071	0.063	0.082	0.028	0.042	0.0013
0	0.021	0.024	0.04	0	0.114	0.082	0.06	0.032	0
0	0.016	0.016	0	0.111	0.063	0.109	0.477	0.041	0.0686
0	0.011	0.044	0.072	0	0	0.082	0.173	0.032	0.0108
0	0.03	0.038	0.047	0.071	0.063	0	0.116	0.034	0
0	0.032	0.029	0.052	0.15	0.063	0.093	0.035	0.048	0.004
0	0.007	0.056	0.057	0	0.063	0.082	0.028	0.084	0.00133
0	0.007	0.053	0.038	0.071	0	0.082	0.037	0.032	0.0256
0	0.007	0.036	0.06	0	0	0.088	0.008	0.04	0.0465
0.212	0.027	0.06	0.14	0.071	0.063	0	0.004	0.04	0
0.188	0.036	0.058	0.108	0.123	0.063	0.112	0.655	0.04	0.057
0	0.016	0.061	0	0	0.063	0.082	0.072	0.033	0.0015
0	0.031	0.034	0.053	0	0.063	0	0.028	0.033	0
0.51	0.022	0.016	0.067	0.071	0	0	0.004	0.033	0
0	0.016	0.02	0.038	0	0	0.082	0.004	0.032	0
0.322	0.037	0.053	0.059	0.071	0	0	0.004	0.042	0
0	0.019	0.016	0.092	0	0.063	0.082	0.004	0.032	0
0	0.034	0.02	0.084	0.071	0	0	0.028	0.032	0
0.322	0.03	0.044	0.089	0	0.063	0	0.004	0.039	0
0	0.023	0.054	0.066	0	0	0.082	0.004	0.045	0
0.322	0.025	0.04	0.108	0	0	0	0.028	0.032	0
0	0.026	0.016	0	0.071	0.063	0	0.004	0.032	0
0.094	0.029	0.032	0.038	0.071	0.063	0.082	0.004	0.032	0
0	0.011	0.057	0.066	0.071	0.063	0	0.004	0.032	0
0	0.011	0.032	0.038	0	0	0	0.004	0.032	0
0	0.038	0.032	0	0.153	0.063	0	0.004	0.032	0
0	0.019	0.055	0	0	0	0	0.004	0.032	0
0	0.026	0.026	0.08	0.071	0.231	0.112	0.004	0.032	0.0102
0.123	0.017	0.039	0.038	0.071	0.162	0.165	0.004	0.04	0.00559
0	0.029	0.04	0.047	0.071	0.063	0.094	0.004	0.042	0.0108
0	0.02	0.047	0.038	0.071	0.063	0.22	0.004	0.043	0.0175
1.16	0.007	0.016	0.6	0.071	0.944	0.082	0.644	0.152	0.108
0.728	0.036	0.044	0.064	0	0.063	0.082	0.004	0.038	0
0	0.013	0.041	0.06	0.071	0	0	0.004	0.032	0.00283
0	0.018	0.062	0.092	0.192	0.097	0.082	0.004	0.032	0.015
0	0.028	0.059	0.038	0.172	0.168	0.093	0.118	0.05	0.0576
0	0.014	0.033	0	0.153	0.063	0.103	0.004	0.032	0.00133
0	0.063	0.041	0.038	0.071	0	0.082	0.004	0.036	0.0015
0	0.043	0.042	0.067	0	0.063	0.082	0.004	0.039	0
0	0.032	0.044	0.125	0	0	0.082	0.004	0.033	0
0	0.019	0.034	0.052	0.071	0.063	0.082	0.004	0.032	0
0	0.048	0.048	0.113	0	0.063	0.082	0.067	0.033	0
0	0.026	0.016	0.064	0.071	0.114	0.13	0.064	0.032	0.0195
0	0.012	0.031	0.04	0.071	0.063	0.122	0.004	0.049	0
0	0.007	0.036	0.101	0.071	0.114	0.119	0.06	0.046	0.002
0.349	0.013	0	0.058	0.108	0	0.082	0.417	0.045	0.0511
0.181	0.007	0.037	0.445	0.071	1.18	0.082	0.145	0.164	0.0607
0.832	0.023	0.052	0.17	0	0	0	0.004	0.032	0
0	0.028	0.055	0.047	0	0	0.082	0.004	0.032	0
0	0.029	0.021	0.038	0.096	0.063	0	0.004	0.032	0
0	0.019	0.051	0.055	0	0	0	0.004	0.032	0
0.631	0.025	0.016	0.059	0	0	0	0.004	0.042	0
0	0.033	0.068	0.047	0	0.063	0	0.004	0.032	0
0.084	0.021	0.026	0.044	0	0.063	0	0.004	0.032	0
0	0.018	0.04	0.047	0	0.063	0	0.004	0.036	0
0.329	0.042	0.053	0.054	0.084	0.063	0	0.004	0.035	0
0.426	0.01	0.036	0.064	0.071	0.316	0	0.004	0.035	0
0	0	0.054	0.059	0.071	0.063	0.082	0.004	0.039	0
0.74	0.016	0.033	0.562	0	0.916	0.082	0.679	0.99	0.167
0.123	0.016	0.048	0.122	0.081	0.063	0.082	0.592	0.044	0.0315
0	0.037	0.032	0.1	0.11	0.063	0	0.004	0.04	0
0	0.022	0.022	0.059	0	0	0.082	0.004	0.032	0
0	0.007	0.029	0	0.071	0.063	0.082	0.004	0.032	0
0.163	0.02	0.047	0.056	0	0.063	0	0.004	0.042	0
0	0.014	0.038	0.056	0	0.063	0	0.068	0.032	0.00139
0	0.007	0.016	0	0.118	0.063	0	1.73	0.032	0.0542
0	0.011	0.016	0.079	0.106	0.316	0.082	0.171	0.04	0.0517
0.188	0.007	0.032	0.07	0.071	0.088	0.1	0.11	0.043	0.00345
0.243	0.034	0.031	0.068	0.096	0.099	0.095	0.041	0.087	0.0637
0.188	0.023	0.051	0.056	0	0.063	0.13	0.028	0.04	0.0014
0	0.016	0.035	0.059	0	0.063	0.082	0.022	0.038	0.00322
0	0.026	0.065	0.113	0.136	0.063	0.082	0.004	0.032	0.00468
0.224	0.04	0.03	0.068	0.071	0.063	0	0.028	0.038	0
0	0.026	0.03	0.052	0.155	0.063	0.082	0.258	0.039	0.0141
0	0.029	0.039	0.074	0	0	0.082	0.028	0.041	0.00138
0.403	0.025	0.033	0	0.071	0.063	0.131	0.075	0.039	0.00206
0	0.028	0.061	0	0	0	0.154	0.004	0.032	0.003
0.282	0.028	0.042	0	0.071	0.063	0	0.011	0.046	0
0	0.042	0.056	0.067	0.071	0	0	0.004	0.034	0
0	0.048	0.048	0.072	0.071	0	0	0.004	0.052	0
0	0.053	0.024	0.075	0.071	0	0	0.004	0.032	0
0	0.034	0.057	0.047	0	0.063	0.082	0.004	0.032	0.00125
0.123	0.031	0.03	0.049	0.071	0	0	0.017	0.042	0
0	0.042	0.024	0.108	0.071	0	0	0.015	0.035	0
0	0.027	0.016	0.056	0.071	0.063	0	0.004	0.032	0.0504
0	0.015	0.032	0.038	0	0.063	0.082	0.004	0.048	0.022
0	0.037	0.028	0.062	0.071	0	0	0.004	0.032	0.0106
0	0.027	0.075	0.068	0.071	0	0.082	0.004	0.035	0
0	0.03	0.042	0.08	0	0.063	0	0.004	0.051	0
0	0.024	0.055	0.074	0	0	0	0.004	0.032	0
0	0.021	0.074	0.061	0	0	0.082	0.004	0	0
0.468	0.012	0.069	0.108	0.071	0	0	0.011	0.037	0
0	0.022	0.059	0.066	0.071	0.063	0.082	0.004	0.032	0
0	0.025	0.043	0.059	0	0	0	0.004	0.044	0
0.293	0.027	0.033	0.078	0	0.063	0.082	0.004	0.043	0
0	0.014	0.022	0.059	0.071	0	0	0.004	0.032	0
0.108	0.007	0.025	0.063	0	0	0.082	0.004	0.032	0
0	0.031	0.056	0.047	0	0	0	0.004	0.032	0
0.066	0.016	0.037	0.068	0	0	0.082	0.004	0.032	0
0	0.035	0.05	0	0	0.063	0	0.004	0.032	0
0.463	0.021	0.055	0.064	0.071	0.063	0.082	0.004	0.04	0
0	0.027	0.025	0.038	0.071	0.063	0	0.004	0.032	0
0.206	0.016	0.043	0.108	0	0.063	0	0.013	0.032	0
0.198	0.042	0.05	0.075	0.071	0.063	0.082	0.004	0.032	0.00615
0	0.014	0.028	0.047	0	0.063	0	0.004	0.032	0
0.426	0.019	0.048	0.056	0	0	0	0.004	0.035	0
0	0.011	0.048	0.052	0	0.063	0	0.004	0.032	0
0	0.024	0.062	0.042	0	0	0	0.004	0.032	0
0	0.033	0.022	0.064	0.224	0.063	0.082	0.693	0.039	0.0522
0	0.025	0.051	0.076	0.071	0.204	0.082	0.542	0.043	0.0239
0.73	0.033	0.026	0.059	0.077	0	0.082	0.174	0.033	0.0406
0	0.036	0.044	0.112	0.126	0.063	0.082	0.196	0.042	0.0371
0	0.02	0.049	0.055	0.071	0	0	0.197	0.035	0.044
0	0.034	0.039	0.056	0.071	0.063	0.082	0.196	0.032	0.0496
0	0.026	0.028	0.08	0.071	0.063	0.082	0.004	0.048	0
0	0.03	0.016	0.05	0	0.063	0	0.004	0.032	0
0.186	0.02	0.044	0.038	0	0	0.082	0.004	0.032	0
0	0.026	0.05	0.108	0	0	0.082	0.004	0.032	0
0	0.033	0.046	0.055	0.071	0.063	0.09	0.004	0.06	0.00305
0.255	0.04	0.024	0.073	0	0	0.082	0.011	0.04	0.00112
0	0.012	0.016	0.108	0.071	0	0	0.004	0.038	0.266
0	0.048	0.035	0.04	0.071	0.063	0.082	0.06	0.052	0
0	0.022	0.03	0.06	0.071	0.063	0.082	0.186	0.04	0.00332
0.084	0.018	0.046	0.045	0.087	0.063	0.082	0.18	0.055	0.0028
0	0.035	0.036	0.038	0.071	0.063	0	0.028	0.04	0
0.122	0.02	0.021	0.088	0	0.212	0.09	0.06	0.142	0.0264
0	0.02	0.045	0.043	0.071	0.063	0.082	1.65	0.038	0.0776
0.322	0.011	0.026	0.073	0.071	0	0.106	0.021	0.036	0.00162
0.509	0.017	0.041	0.038	0.071	0	0.098	0.102	0.032	0.0269
0	0.038	0.072	0.064	0.071	0.063	0	0.013	0.044	0
0	0.007	0.057	0.056	0.071	0	0	0.004	0.032	0
0	0.024	0.032	0.092	0.071	0	0	0.004	0.038	0.00112
0	0.007	0.049	0.047	0	0	0.082	0.004	0.032	0
0	0.019	0.045	0.04	0	0.189	0.082	0.004	0.032	0
0	0.025	0.039	0.072	0.071	0.063	0.082	0.304	0.032	0.00822
0	0.01	0.044	0.068	0.097	0	0.106	1.19	0.037	0.0665
0	0.02	0.057	0	0.071	0.063	0.082	0.004	0.032	0
0	0.028	0.05	0.055	0.071	0.063	0	0.049	0.032	0
0	0.01	0.036	0.172	0.071	0	0	0.004	0.038	0
0	0.018	0.038	0.122	0.071	0.063	0.082	0.028	0	0
0	0.029	0.044	0.088	0.071	0	0.082	0.032	0.032	0
0	0.024	0.068	0.059	0	0	0.082	0.004	0.032	0
0	0.007	0.04	0.058	0.071	0.063	0.082	0.004	0.035	0
0	0.026	0.033	0	0.122	0	0.082	0.004	0.038	0
0.084	0.019	0.016	0.102	0.234	0.147	0.141	0.496	0.049	0.0102
0.325	0.012	0.032	0.058	0.111	0.099	0.117	1.49	0.177	0.0864
0	0.025	0.06	0	0.071	0	0	0.004	0.032	0
0	0.012	0.034	0.038	0	0	0.174	0.078	0.032	0
0.273	0.032	0.036	0.075	0.097	0.252	0.082	0.054	0.038	0.00133
0	0.014	0.047	0.079	0	0.063	0.082	0.161	0.036	0.0261
0	0.02	0.028	0.042	0.078	0	0	0.407	0.032	0.0622
0	0.025	0.023	0.056	0.093	0.063	0.089	0.422	0.036	0.0833
0	0.007	0.034	0.152	0.106	0.063	0.106	0.801	0.077	0.0532
0	0.007	0.038	0.038	0.096	0.063	0.101	0.786	0.048	0.0395
0	0.024	0.066	0.07	0	0	0	0.004	0.036	0.00543
0.215	0.02	0.051	0.113	0	0.063	0	0.031	0.037	0.0029
0.188	0.007	0.062	0.063	0.071	0.063	0.106	6.3	0.032	0.0014
0.282	0.034	0.016	0.057	0.071	0.078	0.129	0.051	0.079	0.00494
0	0.027	0.053	0	0	0	0.082	0.004	0.034	0
0	0.007	0.019	0.044	0.123	0.316	0	0.985	0.048	0.0507
0	0.023	0.031	0.103	0.071	0.063	0.082	0.052	0.059	0.00625
0	0.042	0.051	0.085	0.071	0.063	0.106	0.052	0.032	0.00217
0	0.016	0.057	0.087	0.071	0	0.082	0.004	0.032	0.0402
0	0.026	0.048	0.062	0.071	0	0	0.004	0.034	0.0274
0	0.028	0.032	0.055	0.071	0.063	0	0.004	0.032	0
0	0.021	0.048	0.086	0.071	0	0.082	0.004	0.035	0
0.222	0.032	0.038	0.06	0.104	0	0	0.299	0.035	0.0262
0	0.043	0.027	0.038	0.071	0	0.133	0.004	0.049	0
0	0.045	0.051	0	0	0	0	0.004	0.039	0
0.214	0.033	0.034	0.067	0	0.063	0.082	0.004	0.044	0
0	0.045	0.067	0.052	0.071	0.264	0.082	0.004	0.038	0
0	0.033	0.054	0.056	0	0	0.082	0.004	0.049	0
0	0.05	0.053	0	0.071	0.113	0.088	0.004	0.036	0.0015
0	0.021	0.024	0.047	0	0	0	0.004	0.039	0
0	0.015	0.055	0.071	0.071	0	0	0.004	0.045	0
0	0.06	0.039	0.056	0.071	0	0	0.028	0.032	0
0	0.024	0.037	0.038	0.137	0.114	0.082	0.872	0.032	0.0367
0	0.033	0.031	0	0.153	0	0.082	0.06	0.055	0
