H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.062	0.032	0.075	0.046	0.138	0.076	0.059	0.584	0.033	0.166
0	0.043	0.048	0.072	0.071	0	0.065	0.182	0.034	0.0626
0.022	0.037	0	0.038	0.103	0	0.04	0.526	0.034	0.0226
0.022	0.04	0	0.067	0.155	0.293	0.116	0.266	0.038	0.053
0.087	0.033	0.051	0.045	0.106	0.124	0.071	0.989	0.032	0.0422
0.109	0.032	0.048	0.047	0.255	0.167	0.1	0.739	0.04	0.0522
0.312	0.034	0.079	0.084	0.095	0	0.212	0.505	0.05	0.0334
0.111	0.037	0.048	0.08	0.13	0.063	0.101	0.564	0.037	0.104
0.044	0.036	0.048	0.062	0.169	0.145	0.078	1.15	0.042	0.0238
0.094	0.037	0.053	0.068	0.089	0.153	0.197	0.562	0.035	0.024
0.067	0.046	0.048	0.064	0.336	0.219	0.117	2.22	0.048	0.419
0	0.047	0.048	0.038	0.077	0.186	0.018	2.8	0.035	0.138
0.156	0.081	0.063	0.086	0.1	0.084	0.056	0.619	0.033	0.051
0.033	0.048	0.061	0.052	0.102	0.328	0.067	0.449	0.034	0.154
0	0.034	0.082	0.038	0	0	0.018	0.442	0	0.0807
0.079	0.042	0.051	0.076	0.078	0.271	0.086	0.534	0.043	0.0588
0.078	0.035	0.068	0.038	0.078	0.088	0	1.55	0.037	0.0747
0.094	0.03	0.048	0.066	0.141	0.074	0.203	0.939	0.036	0.185
0.059	0.043	0.068	0.105	0.116	0.289	0.109	1.2	0.133	0.046
0.122	0.034	0.048	0.074	0.248	0.115	0.132	0.906	0.032	0.163
0.111	0.03	0.048	0.048	0.139	0.314	0.072	0.73	0.033	0.0315
0.146	0.034	0.07	0.092	0.121	0.156	0.249	0.164	0.05	0.0714
0.037	0.03	0.055	0.038	0.073	0.109	0.042	0.06	0.05	0.132
0	0.048	0.048	0.054	0.08	0.072	0.018	0.422	0.038	0.0467
0.022	0.036	0.048	0.038	0.127	0.114	0.025	0.65	0.032	0.0431
0.116	0.047	0.082	0.048	0.149	0.093	0.097	0.033	0.037	0.092
0.123	0.04	0	0.038	0.071	0.063	0.082	0.133	0.032	0.0447
0.889	0.058	0.048	0.792	0.456	0.353	0.113	0.469	0.184	0.127
0	0	0.048	0	0	0	0	0.036	0	0
0.346	0.067	0.073	0.14	0.071	0.076	0.063	0.202	0.05	0.0302
0.22	0.034	0.048	0.12	0.204	0.072	0.148	0.027	0.038	0.184
0	0.049	0.048	0.038	0.128	0.063	0.07	0.482	0.044	0.0598
0.097	0.03	0.048	0.066	0.156	0.096	0.09	0.544	0.032	0.0411
0.073	0.04	0.048	0.038	0.123	0.144	0.06	0.054	0.038	0.031
0.022	0.033	0.068	0.087	0.125	0.08	0.04	0.689	0.042	0.0268
0.022	0.033	0.048	0.038	0.079	0	0.063	0.682	0.042	0
0	0.042	0.048	0.038	0	0.202	0.018	0.072	0.032	0.0538
0.037	0.03	0.048	0.038	0.089	0.08	0.066	0.126	0.036	0
0.022	0.047	0.048	0.064	0	0	0	0.898	0.039	0.0535
0.078	0.042	0.048	0.038	0.14	0.185	0.055	0.355	0.038	0.168
1.8	0.06	0.051	0.689	0.774	3.1	0.131	0.295	0.137	0.663
0.482	0.056	0.058	0.465	0.219	0.069	0.127	0.002	0.382	0.106
0.022	0.039	0.048	0.038	0.076	0	0.039	0.134	0.032	0.032
0.022	0.041	0.05	0.088	0.076	0.614	0.048	0.07	0.033	0.03
0.1	0.033	0.048	0.066	0.132	0	0.074	0.088	0.032	0.0431
0.056	0.033	0.071	0.055	0.078	0.314	0.141	0.009	0.064	0.0295
0.092	0.037	0.073	0.06	0.104	0.106	0.018	0.016	0.042	0.032
0.061	0.054	0.063	0.038	0.192	0	0.106	0.044	0.034	0.0318
0.022	0.051	0.048	0.083	0.085	0	0.063	0.021	0.033	0.0296
0.022	0.034	0.076	0.049	0.087	0.26	0.059	1.27	0.036	0.0312
0.037	0.035	0	0.082	0.078	0.084	0.042	0.342	0.034	0.101
0.022	0.03	0.063	0.083	0.12	0.112	0.066	0.051	0.043	0.0496
0.547	0.051	0.048	0.446	0.211	0.144	0.119	0.039	1.11	0.0413
0.022	0.038	0.079	0.047	0.101	0.063	0.032	0.355	0.059	0.0898
0.172	0.041	0.051	0.086	0.139	0.129	0.105	0.798	0.034	0.18
0.641	0.034	0.048	0.038	0.226	0.463	0.141	0.483	0.05	0.246
0.022	0.037	0.048	0.038	0.099	0.158	0.051	0.056	0.032	0.16
0.078	0.034	0.048	0.049	0.095	0.063	0.062	0.158	0.038	0.0148
0.105	0.03	0.053	0.07	0.234	0.089	0.093	0.335	0.032	0.0533
0.033	0.034	0.048	0.038	0.104	0.094	0.078	0.464	0.034	0.0425
0.174	0.042	0.055	0.207	0.073	0.097	0.12	0.054	0.04	0.068
0.022	0.043	0.058	0.066	0.131	0.152	0.063	0.106	0.038	0.0202
0.219	0.044	0.054	0.038	0.073	1.62	0.069	1.46	0.034	0.197
0.251	0.04	0.051	0.066	0.097	0.105	0.033	0.923	0.036	0.0543
0.186	0.039	0.051	0.083	0.13	0.08	0.026	0.082	0.033	0.0328
0	0.043	0.048	0.038	0.096	0	0.018	0.075	0.032	0.0641
0.459	0.03	0.059	0.234	0.179	0.268	0.135	0.04	0.119	0.0897
0.074	0.042	0.048	0.054	0.143	0	0.057	2.94	0.032	0.0538
0.105	0.032	0.054	0.038	0.086	0.224	0.018	0.337	0.032	0.0532
0.105	0.038	0.076	0.076	0.122	0	0.106	0.561	0.032	0.0528
0.408	0.046	0.079	0.038	0.146	0	0.082	0.552	0.035	0.0426
0.051	0.039	0.067	0.063	0.093	0.063	0.067	0.576	0.054	0.0581
0	0.049	0.067	0.038	0	0	0	0.004	0	0.0125
0.022	0.036	0.052	0.038	0.071	0.076	0.061	0.017	0.033	0.0898
0.142	0.034	0.048	0.038	0.137	0	0.067	0.919	0.034	0.0643
0.299	0.044	0.048	0.312	0.188	0.175	0.072	0.823	0.073	0.142
0.196	0.043	0.048	0.085	0.077	0.127	0.074	0.87	0.049	0.328
0.022	0.04	0.048	0.044	0.116	0.063	0.061	0.025	0.032	0.129
0.123	0.03	0.054	0.038	0.105	0.256	0.037	0.008	0.094	0
0.022	0.039	0.048	0.08	0.122	0.134	0.06	0.056	0.036	0.426
1.18	0.041	0.048	0.617	0.071	1.15	0.102	0.172	1.4	0.104
0	0.047	0.09	0.038	0.074	0.09	0.03	0.74	0	0.0598
0.236	0.03	0.054	0.056	0.119	0.314	0.167	0.594	0.064	0.14
0.126	0.03	0.048	0.063	0.071	0.063	0.035	0.291	0.032	0.0491
0.033	0.039	0.063	0.069	0.1	0.103	0.101	0.051	0.033	0.0709
0.022	0.03	0.063	0.052	0.081	0	0.026	0.359	0.043	0.0374
0.022	0.053	0.048	0.038	0.099	0	0.047	0.109	0.032	0.0464
0.179	0.05	0.113	0.149	0.978	0.096	0.137	0.068	0.107	0.0211
0.15	0.037	0.052	0.074	0.138	0.118	0.065	0.324	0.073	1.15
0.245	0.036	0.048	0.066	0.137	0.11	0.053	0.24	0.033	0.0552
0.653	0.046	0.055	0.717	0.213	0.127	0.116	0.323	0.106	0.0866
0	0.03	0.054	0.038	0.071	0	0	1.36	0.033	0.0276
0.304	0.041	0.066	0.047	0.178	0.089	0.052	0.068	0.036	0.0535
0.022	0.036	0.06	0.038	0.089	0.132	0.049	0.197	0.032	0.0551
0.174	0.033	0.079	0.038	0.121	0.244	0.126	0.138	0.032	0
0.037	0.044	0	0.038	0.126	0	0.077	0.222	0.033	0.028
0.317	0.041	0.065	0.05	0.081	0.063	0.108	0.022	0.056	0.0554
0.501	0.03	0	0.045	0.226	0.114	0.158	0.702	0.034	0.0629
0.125	0.044	0.048	0.038	0.122	0.102	0.125	0.092	0.034	0.0442
0.396	0.034	0.048	0.058	0.073	0.072	0.091	0.841	0.033	0.0488
0.115	0.03	0.068	0.052	0.191	0.164	0.184	0.755	0.038	0.128
0.087	0.03	0.064	0.088	0.112	0.123	0.082	0.291	0.036	0.108
0	0.062	0.048	0.052	0.11	0	0.049	0.9	0.033	0.253
0.03	0.032	0.056	0.038	0.217	0.063	0.053	0.605	0.032	0.145
0	0.03	0.068	0.038	0.238	0	0	0.132	0.033	0.0388
0.078	0.044	0.048	0.038	0.31	0	0.083	0.282	0.032	0.0747
0.22	0.03	0.068	0.074	0.145	0.21	0.208	0.689	0.032	0.118
0.033	0.04	0.048	0.038	0.086	0.063	0.064	0.102	0.032	0.033
0.282	0.056	0.048	0.058	0.071	0	0.03	0.097	0.032	0.0373
0.122	0.03	0.073	0	0.096	0.063	0.093	0.016	0.032	0
0.095	0.03	0.048	0.084	0.139	0.067	0.124	0.128	0.041	0.0263
0.108	0.032	0.063	0.077	0.119	0.091	0.107	0.155	0.044	0.0755
0.022	0.046	0.048	0.038	0	0.086	0.018	0.11	0.089	0.0516
0.07	0.03	0.054	0.044	0.123	0.098	0.053	0.378	0.034	0.103
0.022	0.039	0.048	0.066	0.166	0.114	0.053	3.28	0.044	0.602
0.889	0.03	0.048	0.335	0.414	0.364	0.078	0.156	0.419	0.163
0.423	0.036	0.05	0.074	0.091	0.362	0.152	1.32	0.07	0.114
0	0.03	0.048	0.086	0.086	0.288	0.086	1.62	0.035	0.0485
0.226	0.045	0.048	0.068	0.101	0	0.059	0.605	0.032	0.0796
0.147	0.03	0.093	0.062	0.093	0.162	0.104	0.057	0.042	0.0353
0	0.049	0.104	0.038	0	0	0	0.311	0.032	0.0159
0	0.048	0.048	0.08	0	0	0.018	0.006	0.032	0.0642
0.122	0.037	0.059	0.038	0.081	0	0.055	0.038	0.032	0.0138
0.022	0.035	0.086	0.038	0.096	0.098	0	0.028	0.037	0.0369
0.022	0.051	0.061	0.06	0.147	0.063	0.033	1.15	0.038	0.0615
0.12	0.03	0.052	0.153	0.072	0.089	0.175	0.014	0.111	0.006
0.492	0.04	0.048	0.848	0.21	0.309	0.23	0.088	0.305	0.0993
0	0.058	0.055	0.066	0	0	0	0.943	0.032	0.0443
0.269	0.036	0.079	0.044	0.146	0.174	0.086	0.394	0.04	0.0758
0.135	0.03	0.048	0.049	0.168	0.231	0.091	0.425	0.04	0.0414
0.093	0.042	0.048	0.054	0.199	0.124	0.146	0.706	0.032	0.0491
0.035	0.036	0.054	0.07	0.085	0.145	0.099	0.649	0.062	0.0575
0.022	0.042	0.048	0.049	0.084	0.328	0.018	0.397	0.033	0.0666
0.118	0.035	0.048	0.091	0.168	0.063	0.202	0.559	0.039	0.07
0.064	0.04	0.056	0.078	0.097	0.38	0.176	0.618	0.036	0.0625
0.137	0.03	0.048	0.063	0.116	0.125	0.201	0.618	0.06	0.058
0.13	0.036	0.048	0.067	0.104	0.201	0.174	0.644	0.035	0.0694
0.128	0.038	0.076	0.082	0.19	0.201	0.175	1.31	0.051	0.148
0.107	0.045	0.06	0.118	0.089	0.397	0.105	0.37	0.04	0.158
0.093	0.04	0.079	0.038	0.292	0	0.06	0.041	0.06	0.0876
0.022	0.035	0.048	0.054	0	0.142	0.018	0.02	0.056	0.0174
0.073	0.04	0.048	0.072	0.135	0.267	0.036	1.09	0.054	0.0535
0.022	0.046	0.048	0.076	0.099	0.259	0.079	0.466	0.038	0.0384
0.022	0.032	0.048	0.074	0.081	0	0.075	0.022	0.038	0.164
0.121	0.03	0.05	0.038	0.096	0.3	0.101	0.018	0.032	0.0272
0	0.045	0.048	0.11	0.08	0	0.018	0.34	0.032	0.019
0.031	0.042	0	0.059	0.139	0	0.081	0.086	0.06	0.0512
0.022	0.049	0.048	0.076	0.089	0.08	0.063	0.036	0.032	0.0127
0.173	0.03	0.048	0.038	0.269	0.366	0.08	0.777	0.034	0.0662
0.567	0.038	0.048	0.054	0	0.063	0.044	1.47	0.033	0.0629
0.022	0.03	0.05	0.047	0.087	0.076	0.079	0.214	0.036	0.108
0.253	0.048	0.048	0.132	0.415	0.203	0.152	11.4	0.061	0.306
0.103	0.041	0.048	0.064	0.188	0.237	0.196	0.898	0.04	0.524
0.47	0.03	0.048	0.038	0.309	0.595	0.065	1.02	0.032	0.112
0.618	0.032	0.048	0	0.075	0.186	0.058	0.142	0.032	0.015
0.121	0.047	0.048	0.056	0.187	0.115	0.159	1.27	0.039	0.0313
0.139	0.042	0.073	0.158	0.153	0.412	0.092	0.958	0.04	0.16
0.38	0.047	0.055	0.167	0.102	0.162	0.141	0.731	0.072	0.133
0.171	0.03	0.066	0.06	0.086	0	0.077	0.631	0.035	0.0388
0.108	0.03	0.054	0.046	0.144	0.063	0.093	0.362	0.036	0.0858
0.213	0.036	0.051	0.081	0.208	0.126	0.178	0.669	0.403	0.28
0.996	0.04	0.057	1.95	0.182	0.718	0.187	0.57	0.715	0.393
6.51	0.036	0.084	0.287	0.655	0.135	2.99	0.111	0.342	0.059
0	0.043	0.097	0.038	0.137	0.084	0.054	0.28	0.037	0.0432
0.097	0.03	0.079	0.038	0.133	0.067	0.072	0.251	0.032	0.0276
0.135	0.044	0.048	0.062	0.107	0.66	0.1	0.026	0.04	0.109
0.022	0.04	0.051	0.055	0.178	0.158	0.063	0.981	0.045	0.0705
0.022	0.03	0.065	0.038	0.071	0	0.033	0.166	0.032	0.0721
0.022	0.049	0.048	0.068	0	0.065	0.018	0.008	0.041	0.0585
0.057	0.038	0.054	0.057	0.157	0.38	0.113	0.096	0.065	0
0.194	0.032	0.058	0.047	0.148	0.349	0.162	0.401	0.044	0.0216
0.268	0.126	0.098	0.209	0.079	0.065	0.083	104	0.5	278
1.04	0.04	0.048	0.08	0.268	0	0.018	0.039	0.032	0.0382
0.064	0.044	0.048	0.062	0.073	0.089	0.168	0.03	0.041	0.0215
0.175	0.055	0.065	0.055	0.096	0.093	0.077	0.045	0.032	0
0.605	0.064	0.048	0.683	0.137	0.114	0.107	0.269	0.11	0.0379
0.19	0.048	0.048	0.038	0.231	0.093	0.081	4.66	0.043	0.204
0	0.035	0.048	0.038	0.086	0	0.018	0.208	0.044	0.126
1.02	0.045	0.048	1.24	0.528	0.516	0.124	0.534	0.651	0.292
0.122	0.048	0.063	0.038	0.179	0.076	0.047	0.808	0.032	0.0397
0.441	0.03	0.056	0.522	0.162	0.123	0.115	0.058	0.413	0.101
0	0.03	0.048	0.038	0.084	0	0.018	0.212	0.032	0.157
0.109	0.036	0.05	0	0.094	0.148	0.045	0.158	0.034	0
0.022	0.039	0.058	0.052	0.071	0	0.03	0.355	0.035	0.0234
0.078	0.034	0.079	0.038	0.118	0.063	0.045	0.47	0.032	0.1
0.085	0.03	0.048	0.038	0.077	0	0.072	0.058	0.04	0.0416
0.022	0.036	0.054	0.038	0.162	0.546	0.094	0.053	0	0.0281
0.022	0.03	0.066	0.063	0.116	0.203	0.039	0.171	0.038	0.0627
0.07	0.044	0.051	0.058	0.112	0.063	0.078	0.072	0	0.0323
0.174	0.041	0.058	0.056	0.09	0	0.098	0.159	0.038	0.0376
0.022	0.033	0.048	0.038	0.111	0.069	0.038	0.095	0.032	0.0708
0.064	0.036	0.048	0.068	0.171	0.088	0.067	0.209	0.036	0.0522
0.233	0.051	0.049	0.072	0.108	0.227	0.119	0.596	0.032	0.294
0.022	0.047	0.048	0.038	0.089	0	0.078	0.418	0.037	0.114
0.088	0.043	0	0.052	0.161	0.211	0.204	0.74	0.055	0.0625
0.13	0.035	0.048	0.063	0.299	0.11	0.108	1.32	0.041	0.0798
0.105	0.045	0.051	0.102	0.158	0.063	0.17	0.301	0.054	0.0444
0.201	0.044	0.051	0.185	0.141	0.089	0.064	10.7	0.041	0.542
0.135	0.04	0.048	0.153	0.076	0.231	0.171	0.307	0.084	0.0289
0.111	0.042	0.048	0.058	0.105	0	0.061	0.294	0.032	0.0869
0.653	0.033	0.048	0.044	0.159	0.144	0.075	1.6	0.034	0.05
0.089	0.039	0.048	0.087	0.19	0.063	0.056	1.84	0.037	0.0292
0.048	0.034	0.048	0.038	0.182	0.11	0.056	0.316	0.032	0.0468
0.09	0.033	0.048	0.12	0.236	0.118	0.058	1.11	0.035	0.0581
0.188	0.04	0.065	0.131	0.071	0	0.053	0.107	0.068	0.122
0.022	0.033	0	0.038	0.084	0	0.018	0.102	0.032	0.0655
0.135	0.03	0.048	0.082	0.285	0	0.102	7.56	0.034	0.0869
0.085	0.03	0.065	0.038	0.078	0.063	0.064	0.102	0.044	0
0.022	0.036	0.086	0.044	0.071	0	0.026	0.052	0.036	0
0.089	0.033	0.052	0.047	0.168	0.19	0.123	7.55	0.047	0.0907
0.22	0.03	0.048	0.038	0.081	0.112	0.073	0.034	0.035	0.0384
0.059	0.038	0.048	0.08	0.146	0	0.062	0.02	0.042	0.0972
0.046	0.03	0.048	0.085	0.091	0.063	0.204	0.056	0.035	0.047
0.022	0.056	0.048	0.038	0.106	0.063	0.053	0.534	0.04	0.0965
0.172	0.042	0.048	0.058	0.113	0.089	0.096	0.923	0.034	0.0441
0.031	0.032	0.048	0.052	0.23	0.226	0.133	0.191	0.045	0.161
0.166	0.03	0.062	0.073	0.071	0.072	0.048	0.066	0.032	0.0167
0.022	0.041	0.068	0.038	0.09	0.535	0.069	0.066	0.037	0.0455
0.133	0.036	0.059	0.05	0.074	0.093	0.044	0.015	0.033	0.0217
0.178	0.035	0.059	0.111	0.122	0.475	0.168	0.361	0.039	0.0545
0.022	0.053	0.048	0.068	0.112	0	0.059	0.529	0.032	0.0934
0.188	0.032	0.048	0.038	0.11	0.076	0.045	0.065	0.034	0.0726
0.188	0.044	0.053	0	0	0	0.018	0.004	0.032	0
0	0	0.063	0	0	0	0	0.002	0.044	0
0.162	0.048	0.058	0.18	0.127	0.225	0.173	0.313	0.072	0.0652
0	0.041	0.068	0.066	0.125	0	0.074	1.39	0.062	0.0981
0.092	0.041	0.051	0.083	0.092	0.216	0.148	0.082	0.035	0.0164
0.089	0.035	0.048	0.059	0.128	0.125	0.072	0.2	0	0.0498
2.25	0.03	0.048	0.578	0.359	0.197	0.18	0.442	1.07	1.32
3.65	0.032	0.058	1.25	0.714	1.51	0.361	2.03	0.374	0.448
0.849	0.035	0.048	0.056	0.11	0.123	0.054	0.109	0.032	0.0184
0.037	0.046	0	0.058	0.138	0	0.087	0.665	0.032	0.025
0	0	0.048	0.038	0.071	0.063	0.09	0.655	0.032	0.0325
0.063	0.044	0.051	0.065	0.075	0	0.106	0.116	0.043	0.0972
0.022	0.03	0.054	0.038	0.105	0	0.058	0.42	0.038	0.125
0.175	0.044	0	0	0.285	0.063	0.071	0.987	0.037	0.0682
0.236	0.033	0.048	0.038	0.146	0.097	0.086	0.07	0.04	0.246
0.022	0.038	0.055	0.066	0.105	0.063	0.047	0.314	0.032	0.0448
0.064	0.054	0.068	0.038	0.162	0.14	0.018	0.375	0.032	0.0512
0.097	0.045	0.048	0.049	0.258	0	0.102	0.419	0.034	0.156
0.1	0.034	0.048	0.066	0.1	0.093	0.073	0.257	0.041	0.0435
0.072	0.035	0.052	0.056	0.183	0.072	0.123	0.716	0.035	0.0325
0.022	0.042	0.062	0.038	0.097	0	0.107	0.076	0.038	0.0401
0.022	0.03	0.048	0.071	0.106	0	0.068	0.601	0.032	0.127
0.022	0.052	0.048	0.038	0.135	0.148	0.098	0.059	0.045	0.0813
0	0.147	0.183	0.059	0	0	0	0.39	0.047	0.025
0	0	0.198	0	0	0	0	8.56	0	0
0	0.31	0.308	0.124	0	0	0	7.49	0.078	0
0	0.184	0.163	0.102	0	0	0	7.54	0.058	0.0276
0	0.077	0.122	0.108	0	0	0	7.57	0	0
0	0	0.161	0	0	0	0	4.47	0	0.31
0	0	0.181	0	0	0	0	6.29	0	0
0	0	0.152	0	0	0	0	0.007	0	0
0.022	0.044	0.048	0.202	0.11	0.114	0.028	1.57	0.063	0.103
0	0.032	0.048	0.038	0.071	0.063	0.026	0.029	0.036	0.094
0.022	0.04	0.056	0.069	0.073	0.084	0.064	0.059	0.032	0.0198
0	0.035	0.065	0.065	0.077	0.51	0.064	0.031	0.032	0.0296
0.352	0.035	0.063	0.038	0.071	0	0.081	0.265	0.032	0.0239
0.114	0.048	0.048	0.038	0.16	0	0.094	0.261	0.032	0.0488
0.113	0.037	0.058	0.07	0.17	0.57	0.068	0.516	0.046	0.0484
0.282	0.071	0.051	0.038	0.15	0.251	0.06	0.152	0.043	0.0614
0.105	0.037	0.065	0.038	0.143	0.248	0.088	0.174	0.037	0.0154
0.07	0.048	0.048	0.049	0.081	0.423	0.07	0.24	0.033	0.0244
0.022	0.039	0.051	0.038	0.091	0.125	0.067	0.038	0.057	0.0853
0.037	0.037	0.058	0.17	0	0.073	0.088	0.098	0.048	0.064
0.136	0.03	0.048	0.044	0.215	0.646	0.108	0.203	0.042	0.343
0.205	0.056	0.048	0.277	0.11	0.241	0.141	3.26	0.091	0.52
0.041	0.03	0.048	0.08	0.132	0	0.076	0.164	0.032	0.0547
0.063	0.036	0.048	0.438	0.071	0.165	0.113	0.264	0.388	0.142
0	0.04	0.056	0.038	0	0	0	0.015	0.034	0
0.022	0.035	0.048	0.076	0.082	0.063	0.033	0.266	0.045	0.424
0.073	0.03	0.048	0.038	0.144	0	0.049	0.126	0.051	0.128
0.325	0.032	0.048	0.061	0.15	0.269	0.148	0.752	0.039	0.161
0.022	0.034	0.058	0.038	0.145	0.076	0.054	0.742	0.032	0.0562
0	0.035	0.058	0.047	0.089	0.195	0.018	0.842	0.034	0.0439
0	0.034	0.059	0.059	0	0.144	0.054	0.255	0.032	0.0427
0.022	0.051	0.05	0.038	0.079	1.27	0.05	0.277	0.032	0.0275
0.073	0.032	0.05	0.066	0.071	1.5	0.063	0.018	0.032	0.0278
0.022	0.047	0.048	0.055	0.138	0.15	0.08	0.264	0.044	0.0761
0.028	0.03	0	0.08	0.073	0.481	0.087	0.818	0.032	0.0192
0.022	0.032	0.053	0.038	0.113	0.076	0.076	0.314	0.037	0.0823
0.022	0.059	0.058	0.038	0.071	0	0.048	0.073	0.032	0.146
0	0.06	0.048	0.038	0	0	0	0.032	0.032	0.0764
0.022	0.037	0.054	0.08	0.097	0.087	0.05	0.543	0.041	0.0966
0.022	0.049	0.048	0.063	0	0.298	0.018	0.527	0.032	0.1
0.216	0.036	0.1	0.434	0	0.463	0.018	0.521	0.113	0.233
0	0.03	0.048	0.038	0.086	0.114	0.065	0.813	0.058	0.0927
0.022	0.05	0.048	0.078	0.071	0.085	0.049	0.297	0.139	0.753
0.254	0.03	0.048	0.1	0.096	0.069	0.113	0.046	0.045	0.0765
0	0.047	0.051	0.038	0.12	0.079	0.061	0.032	0.032	0.0296
0.022	0.045	0.068	0.038	0	0	0.061	0.027	0.032	0.013
0.022	0.049	0.048	0.038	0.108	0	0.091	0.03	0.032	0.0938
0.098	0.058	0.06	0.085	0.081	0.067	0.054	0.019	0.05	0.0851
0	0.044	0.052	0.059	0	0.383	0	0.01	0.036	0.0962
0.033	0.043	0.051	0.038	0.124	0.098	0.111	0.219	0.032	0.131
0.282	0.04	0.048	0.038	0.071	0	0.054	0.069	0.032	0.0329
0.022	0.058	0.048	0.038	0.078	0	0.028	0.342	0.038	0.0386
0	0	0.048	0	0	0	0	0.009	0.032	0
0.439	0.036	0.048	0.038	0.094	0.325	0.018	0.093	0.046	0.0528
0	0.03	0.048	0.103	0	0.074	0.054	0.009	0.043	0.0249
0	0.043	0.068	0.071	0	0	0.018	0.002	0.032	0.025
0	0.03	0.048	0.057	0.071	0	0.064	0.033	0.032	0
0	0.03	0.059	0.049	0.071	0.156	0	0.086	0.063	0.0604
0.022	0.091	0.065	0.069	0.084	0.065	0.018	0.033	0.074	0.283
0	0.064	0.083	0.12	0.071	0	0	0.334	0.032	0.101
0	0.036	0.052	0.038	0	0	0	0.072	0.047	0.113
0.022	0.03	0.053	0.038	0.071	0	0.082	0.065	0.036	0.189
0.236	0.042	0.048	0.074	0.134	0.093	0.038	0.501	0.039	0.0504
0.03	0.034	0.048	0.08	0.118	0.324	0.08	0.272	0.056	0.117
0.138	0.038	0.068	0.045	0.244	0	0.07	0.682	0.042	0.043
0.071	0.034	0.048	0.038	0.137	0.473	0.155	0.916	0.038	0.0688
0.123	0.039	0.048	0.07	0.108	0.074	0.084	0.554	0.037	0.112
0.33	0.05	0.053	0.074	0.174	0.121	0.23	1.6	0.043	0.0942
0.157	0.03	0.072	0.066	0.141	0.188	0.184	0.168	0.036	0.176
0.082	0.05	0.052	0.088	0.078	0.195	0.159	0.139	0.044	0.0467
0.022	0.03	0.07	0.072	0.099	0	0.079	0.17	0.032	0.0321
0.022	0.034	0.052	0.045	0.085	0.182	0.106	0.024	0.061	0.0356
0.056	0.03	0.048	0.078	0.245	0.104	0.19	0.537	0.148	0.0388
0.235	0.03	0.048	0.038	0.074	0.063	0.049	0.019	0.032	0.0454
0.089	0.032	0.052	0.045	0.094	0.08	0.039	0.422	0.037	0.104
0.29	0.035	0.06	0.305	0.094	0.157	0.125	0.56	0.103	0.0589
0.13	0.097	0.056	0.066	0.133	0.09	0.206	0.743	0.039	0.0351
0.166	0.042	0.048	0.154	0.089	0.168	0.194	0.762	0.288	0.0621
0.065	0.034	0.063	0.078	0.104	0.271	0.116	0.811	0.059	0.0507
0.254	0.045	0.083	0.097	0.22	0.12	0.182	0.69	0.05	0.0874
0.033	0.064	0.048	0.125	0	0.084	0.036	0.548	0.061	0.416
0.172	0.067	0.054	0.088	0.118	0.08	0.03	0.211	0.032	0.059
0	0.074	0.077	0.038	0.073	0.076	0.018	0.304	0.032	0.0592
0	0.069	0.048	0.06	0	0.063	0	0.041	0.049	0.498
0.022	0.03	0.056	0.038	0.09	0.063	0.065	1.14	0.036	0.0288
0.022	0.032	0.048	0.038	0.099	0.164	0.114	0.248	0.039	0.0696
0.187	0.03	0	0.038	0.32	0.102	0.084	0.595	0.032	0.0764
0.105	0.043	0.068	0.07	0.144	0.108	0.054	0.196	0.042	0.12
0.551	0.058	0.048	0.302	0.101	0.272	0.177	1.61	0.069	0.0505
0.113	0.047	0.048	0.057	0.086	0.063	0.104	0.202	0.033	0.0502
0.328	0.036	0.048	0.397	0.08	0.242	0.093	0.054	0.068	0.0469
0.187	0.041	0.048	0.038	0.212	0	0.064	0.927	0.032	0.0852
0.188	0.045	0.055	0.062	0.076	0.063	0.091	1.76	0.035	0.0748
0.109	0.044	0.092	0.058	0.084	0.425	0.086	0.394	0.038	0.0322
0.232	0.043	0.048	0.365	0.097	0.105	0.11	0.021	0.36	0.0472
0.09	0.042	0.048	0.038	0.088	0.089	0.057	0.241	0.038	0.0325
0.044	0.043	0.053	0.038	0.072	0.063	0.039	0.031	0.034	0.0283
0	0.048	0.048	0.085	0.071	0	0.018	0.007	0.037	0.0577
0	0.047	0.06	0.038	0	0	0	0.145	0.032	0.095
0.048	0.03	0.062	0.049	0.143	0.063	0.078	0.351	0.037	0.0717
0	0.041	0.048	0.038	0.09	2.2	0.06	0.181	0.035	0.0305
0	0.03	0.048	0.06	0	0	0.026	0.139	0.032	0.0874
0	0.03	0.048	0.046	0.094	0.177	0.085	0.009	0.045	0.0986
0.157	0.03	0.058	0.107	0.14	0.063	0.084	0.497	0.038	0.0395
0.133	0.04	0.048	0.067	0.093	0.427	0.118	0.053	0.035	0.0553
0.037	0.038	0.072	0.073	0.084	0.074	0.07	0.036	0.046	0.0609
0.225	0.033	0.048	0.06	0.081	0.063	0.119	0.074	0.035	0.027
0	0.033	0.056	0.038	0.098	0.063	0.085	0.024	0.032	0.0514
0.022	0.064	0.048	0.073	0.071	0	0.041	0.021	0.037	0.028
0.188	0.037	0.048	0.06	0.099	0	0.11	0.009	0.032	0.0261
0.096	0.033	0.063	0.038	0.116	0.099	0.07	0.904	0.036	0.116
0.022	0.03	0.052	0.06	0.087	0.555	0.046	0.024	0.038	0.236
