H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.038	0.03	0.032	0.028	0.03	0.03	0.018	0.04	0.01	0.042	0.514	0	0.454	0.048	0.055
0.034	0.015	0.032	0.03	0.021	0.044	0.018	0	0.006	0	0.995	0	0.444	0.048	0
0.035	0.014	0.032	0	0.004	0.032	0.005	0	0.009	0	0.889	0	0.412	0	0.061
0.038	0.013	0.037	0.028	0.025	0.036	0.024	0.283	0.015	0.035	0.577	1	0.5	0.048	0.055
0.054	0.03	0.033	0.032	0.02	0.021	0.018	0.248	0.01	0.079	1.16	0	0.402	0.048	0.069
0.033	0.039	0.037	0.044	0.028	0	0.022	2.22	0.006	0.138	1.72	0	0.518	0.059	0.055
0.041	0.034	0.032	0.048	0.028	0	0.005	0.996	0.012	0.046	1.31	0	0.452	0	0.055
0.033	0.041	0.035	0.03	0.01	0.026	0.018	0.595	0.006	0.112	0.852	0	0.466	0.048	0.074
0.041	0.032	0.032	0.05	0.004	0.025	0.014	0.061	0.014	0.088	0.352	0	0.34	0.048	0.064
0.034	0.043	0.033	0.095	0.058	0.031	0.028	2.04	0.011	0.046	1.3	0	0.458	0.048	0.055
0.22	0.015	0	0.044	0.763	0.024	0.48	0.105	0.332	0.412	0.335	0	0.646	0.052	0.114
0.033	0.028	0.046	0	0.023	0.031	0.01	0.154	0.005	0.021	1.59	0	0.466	0	0.071
0.037	0.014	0.055	0.021	0.014	0	0.005	0.357	0.006	0	1.15	0	0.37	0.048	0.055
0.033	0.026	0.032	0.025	0.004	0.028	0.014	0.28	0.006	0.021	0.775	0	0.516	0.048	0.055
0.031	0.021	0.041	0	0.016	0	0.005	0.249	0.01	0.021	1.91	0	0.536	0.048	0.055
0.031	0.038	0.035	0.028	0.01	0.018	0.028	0.501	0.006	0.13	1.6	0	0.376	0.056	0.055
0.186	0.015	0.047	0.113	0.137	0.023	0.112	0	0.087	0.047	1.26	1	0.596	0.052	0.09
0.031	0.035	0.032	0.029	0.036	0.021	0.018	0.07	0.013	0.065	0.447	0	0.344	0.048	0.055
0.033	0.024	0.032	0.034	0.022	0.026	0.022	0.233	0.007	0.021	0.734	4	0.542	0.052	0.055
0.033	0.042	0.032	0	0.01	0	0.01	0.34	0.012	0.028	2.38	0	0.55	0	0
0.034	0.042	0.033	0	0.014	0.031	0.023	0.122	0.008	0.059	0.816	0	0.612	0.048	0.055
0.031	0.036	0.032	0.028	0.004	0.023	0.01	0.334	0.003	0.021	2.9	0	0.418	0.048	0.055
0.034	0.047	0.035	0.021	0.007	0.018	0.02	0.074	0.004	0.037	1.47	0	0.49	0	0.055
0.059	0.029	0.032	0.076	0.065	0.018	0.022	0.281	0.051	0.046	1.55	0	0.44	0.076	0.055
0.031	0.032	0.039	0.031	0.014	0.028	0.041	0.267	0.006	0.128	0.682	0	0.464	0.054	0.055
0.033	0.04	0.039	0.061	0.034	0.03	0.018	0.33	0.005	0.035	1.22	0	0.436	0.048	0.055
0.033	0.042	0.032	0	0.034	0	0.022	0.268	0.008	0.042	0.576	0	0.552	0.048	0.055
0.034	0.029	0.033	0.041	0.054	0.033	0.016	0.245	0.011	0.051	1.33	0	0.506	0.048	0.061
0.039	0.013	0.033	0.053	0.015	0.021	0.028	0.216	0.007	0.024	1	1	0.588	0.056	0.055
0	0.033	0.032	0.028	0.011	0.021	0.014	0.182	0.005	0.022	1.34	0	0.474	0.048	0.055
0.031	0	0.033	0	0.004	0.021	0.014	0	0.005	0.138	1.73	0	0.45	0	0.055
0.031	0.016	0.032	0.053	0.004	0.021	0.022	0	0.019	0.021	0.209	0	0.632	0.063	0.055
0.034	0	0.032	0	0.004	0.024	0.005	0	0.01	0	1.31	1	0.65	0.054	0.055
0.034	0.025	0.032	0.048	0.014	0.026	0.018	0	0.005	0.021	1.21	0	0.546	0.08	0.077
0.031	0.026	0.039	0.036	0.031	0.018	0.02	0.07	0.014	0.117	0.5	0	0.59	0.048	0.055
0.462	0.028	0.032	0.038	0.601	0	0.67	0.07	0.097	0.216	0.264	3	0.738	0	0.077
0.057	0.032	0.033	0.021	0.012	0.024	0.018	0.05	0.009	0.03	0.248	0	0.63	0.048	0.055
0.031	0.048	0.032	0.032	0.01	0.028	0.005	0.147	0.009	0.021	0.215	0	0.482	0.056	0.055
0.034	0.032	0.048	0.028	0.004	0.029	0.018	0.117	0.004	0.042	0.133	1	0.614	0.048	0.055
0	0.035	0.045	0.028	0.015	0.028	0.005	0.325	0.008	0.079	2.24	3	0.484	0.048	0.063
0.034	0	0.032	0	0.004	0.032	0.014	0	0.006	0	0.213	1	0.63	0	0.055
0.063	0.026	0.036	0.039	0.024	0.02	0.046	0	0.009	0.021	0.525	0	0.64	0.048	0.055
0	0.014	0.033	0.021	0.01	0.033	0.03	0	0.006	0.052	0.494	0	0.592	0.048	0
0.042	0.014	0	0	0.014	0.024	0.014	0	0.01	0.064	0.778	0	0.594	0	0.055
0.041	0.035	0.032	0.028	0.004	0	0.018	2.76	0.009	0.042	0.819	0	0.488	0.048	0.055
0.034	0.014	0.032	0	0.004	0.021	0.005	0.07	0.01	0.057	0.249	0	0.64	0.048	0.055
0.042	0.022	0.032	0	0.014	0.021	0.018	0.297	0.011	0.05	1.14	0	0.48	0.048	0.067
0	0.037	0	0	0.027	0	0.018	0.468	0.01	0.048	0.552	5	0.74	0	0.055
0.046	0.032	0.032	0.035	0.051	0.035	0.02	0.154	0.009	0.052	0.994	0	0.516	0.048	0.055
0.031	0.018	0.032	0	0.011	0.018	0.005	0	0.01	0.021	0.272	0	0.67	0	0
0.043	0.018	0.037	0	0.004	0.032	0.01	0	0.005	0.021	0.265	1	0.606	0.052	0.055
0	0.014	0.037	0	0.018	0.036	0.026	0	0.007	0	0.305	1	0.642	0	0.079
0.091	0.048	0.032	0.074	0.166	0.028	0.099	0.102	0.014	0.046	1.02	0	0.582	0.051	0.055
0	0.024	0.043	0.021	0.014	0.022	0.034	0.091	0.01	0.021	0.106	0	0.554	0.048	0.055
0.031	0	0.032	0.028	0.004	0.045	0.018	0	0.011	0.021	0.08	3	0.738	0	0.055
0.033	0.016	0.034	0	0.014	0.063	0.03	0	0.011	0.034	1.16	2	0.58	0.062	0.055
0.042	0.058	0.032	0.026	0.014	0.027	0.005	0.216	0.003	0.038	1.14	0	0.416	0.048	0.055
0.035	0.02	0.032	0.026	0.01	0.031	0.023	0	0.008	0	0.955	0	0.414	0.079	0
0.067	0	0.039	0.084	0.102	0.026	0.059	0	0.011	0.021	0.2	0	0.612	0.06	0.073
0.031	0.011	0.032	0.047	0.042	0.018	0.014	0	0.01	0	0.325	0	0.558	0	0.055
0	0	0.035	0.028	0.004	0.028	0.018	0.216	0.007	0.032	0.998	0	0.518	0.062	0
0.037	0.014	0.032	0.028	0.004	0.058	0.018	0	0.011	0	1.75	2	0.556	0.078	0.055
0.124	0.033	0.033	0.173	0.395	0.026	0.12	0.11	0.056	0.052	0.495	1	0.586	0.048	0.055
0	0.014	0.033	0	0.014	0.021	0.014	0.04	0.007	0.056	2.5	0	0.472	0	0.055
0.039	0.051	0.037	0	0.017	0.021	0.022	0.413	0.017	0.053	0.261	0	0.346	0.048	0.055
0.047	0.02	0.039	0.03	0.014	0.018	0.005	1.25	0.009	0.1	0.78	0	0.458	0.048	0.055
0.033	0.041	0.032	0.029	0.026	0.023	0.016	0.498	0.009	0.027	0.459	0	0.44	0.048	0
0.035	0	0.035	0.028	0.004	0.024	0.014	0	0.005	0	0.466	0	0.424	0.048	0.076
0.033	0.026	0.032	0.028	0.014	0.021	0.026	0	0.034	0	0.099	0	0.54	0.3	0.186
0.046	0	0.035	0.025	0.017	0.027	0.005	0	0.008	0	0.304	0	0.424	0.048	0.055
0.346	0.014	0.037	0.032	0.429	0.018	0.399	0.156	0.154	0.047	0.075	4	0.674	0.048	0.058
0.031	0.029	0.033	0.036	0.01	0.021	0.026	0.11	0.004	0.053	0.361	0	0.374	0.048	0.055
0.042	0.07	0.039	0.04	0.026	0.023	0.026	0.944	0.009	0.035	0.613	0	0.388	0.059	0.059
0.033	0.036	0.033	0	0.017	0.027	0.018	0.591	0.006	0.051	0.368	0	0.516	0.048	0.055
0.886	0.014	0.035	0.052	0.503	0.02	0.655	0.138	0.092	0.07	0.352	0	0.608	0.048	0.088
0.231	0.014	0.032	0.063	0.104	0.026	0.25	0.177	0.08	0.068	0.384	3	0.74	0.111	0.085
0.253	0	0.032	0	0.098	0.028	0.209	0.184	0.109	0.157	0.285	4	0.732	0.054	0.124
0.033	0.034	0.034	0.028	0.004	0.023	0.026	1.57	0.003	0.048	0.846	2	0.594	0	0.055
0.518	0	0.032	0.031	0.844	0	0.981	0.281	0.115	1.03	0.301	1	0.662	0	0.082
0.191	0.038	0.032	0.032	0.063	0.306	0.005	0.07	0.006	6.23	4.03	6	0.738	0	0
0.034	0.025	0.032	0.06	0.09	0.023	0.046	0.037	0.018	0.021	3.47	0	0.528	0.048	0.055
0.034	0.058	0.033	0.032	0.014	0.038	0.032	0.81	0.01	0.067	0.654	0	0.394	0.062	0.065
0.073	0.114	0.049	0.436	0.796	0.03	0.125	0.843	0.023	0.06	1.51	0	0.452	0.063	0.073
0.035	0.145	0.033	0.045	0.038	0.04	0.072	0.131	0.014	0.075	0.281	0	0.476	0.054	0.061
0	0.018	0.032	0	0.01	0.03	0.042	0	0.017	0.021	0.145	0	0.618	0.063	0.055
0.034	0.016	0.038	0.028	0.004	0.029	0.018	0	0.011	0	3.16	0	0.418	0.051	0.068
0.034	0.058	0.047	0.046	0.017	0.028	0.018	0.12	0.01	0.068	4.01	0	0.5	0.048	0.063
0	0.014	0	0.028	0.004	0	0.005	0.2	0.005	0.074	6.65	0	0.518	0.048	0
0.033	0.088	0.038	0.048	0.051	0.031	0.046	1.53	0.016	0.052	0.736	0	0.45	0.075	0.055
0.033	0.032	0.032	0.026	0.014	0.021	0.023	1.09	0.007	0.049	1.2	0	0.438	0.055	0.063
0	0.123	0.034	0.032	0.028	0.018	0.027	0.363	0.012	0.076	0.54	0	0.404	0.048	0.055
0.033	0.036	0.04	0	0.017	0.024	0.026	1.35	0.008	0.033	1.01	0	0.5	0.076	0.13
1.6	0.032	0.038	0.059	0.351	0.057	0.61	0.863	0.06	0.206	0.288	0	0.626	0.064	0.162
1.26	0.032	0.048	0.064	0.578	0.034	0.902	0.268	0.19	0.154	0.533	3	0.64	0.051	0.084
0.031	0.084	0.037	0.037	0.044	0.033	0.043	0.964	0.015	0.07	0.908	1	0.562	0.06	0.086
0.122	0.076	0.043	0.112	0.051	0.026	0.108	0.886	0.016	0.059	2.01	0	0.452	0.051	0.084
0.374	0.077	0.036	0.191	0.107	0.052	0.143	4.29	0.039	0.221	0.351	0	0.446	0.072	0.089
0.041	0.086	0.038	0.084	0.025	0.031	0.025	5.66	0.027	0.202	1.8	0	0.464	0.052	0.066
0.392	0	0.032	0.025	0.642	0.026	0.64	0.615	2.76	0.866	0.634	0	0.608	0.162	0.282
0.034	0.088	0.041	0.021	0.014	0.039	0.026	0.618	0.009	0.102	1.22	0	0.412	0.048	0.073
0.041	0.057	0.05	0.032	0.024	0.033	0.014	0.618	0.016	0.042	1.33	0	0.436	0.048	0.081
0.596	0.039	0.032	0.062	0.171	0.029	0.24	0.164	0.196	0.2	0.46	2	0.638	0.054	0.116
1.24	0.014	0.041	0.027	0.268	0.023	0.472	0.988	0.409	0.176	1.51	2	0.7	0.081	0.098
0.035	0.146	0.032	0.034	0.004	0.028	0.018	0.715	0.012	0.076	2.57	0	0.304	0.066	0.055
0.049	0.271	0.046	0.026	0.024	0.024	0.038	11.1	0.008	0.062	0.764	0	0.412	0.048	0.071
0.057	0.03	0.034	0.021	0.023	0.018	0.026	0.523	0.009	0.021	2.46	0	0.45	0.054	0.063
0.041	0.083	0.032	0.035	0.031	0.023	0.037	1.01	0.012	0.026	1.39	0	0.456	0.048	0.055
0.035	0.045	0.036	0.03	0.024	0.031	0.043	0.629	0.01	0.164	1.4	0	0.49	0.069	0.055
0	0.098	0.032	0.032	0.004	0.028	0.019	0.248	0.006	0.021	2.72	0	0.49	0.048	0
0.483	0.017	0.043	0.111	0.107	0.026	0.223	0	0.048	0.089	0.343	0	0.696	0.422	0.402
0.044	0.066	0.045	0.051	0.044	0.044	0.014	0.106	0.011	0.037	1.11	0	0.464	0.056	0.081
0.063	0.061	0.046	0.041	0.04	0.048	0.032	0.053	0.036	0.048	0.787	0	0.476	0.781	0.29
0.038	0.045	0.063	0.041	0.028	0.021	0.034	0.376	0.007	0.026	1.84	0	0.43	0	0.055
0.04	0.061	0.041	0.032	0.026	0.057	0.034	0.037	0.011	0.032	1.88	3	0.496	0.048	0.055
0.072	0.025	0.038	0.069	0.036	0.028	0.026	0.259	0.015	0.021	1.91	0	0.45	0	0.06
0.924	0.025	0.04	0.083	0.822	0.026	0.672	0.114	0.579	1.3	0.274	0	0.556	0.085	0.125
0.968	0.011	0.034	0.04	0.167	0.021	0.425	0.392	0.323	2.12	0.462	1	0.712	0.462	0.315
1.83	0.018	0.034	0.036	1.54	0.032	1.51	2.43	0.308	0.259	0.128	0	0.644	0.068	0.146
0.4	0.016	0.039	0.115	0.057	0.038	0.202	0.043	0.029	0.021	0.81	0	0.632	0.067	0.055
0.103	0.034	0.036	0.345	0.304	0.024	0.098	0.069	2.2	0.173	0.109	0	0.548	0.084	0.442
0.048	0.099	0.033	0.043	0.062	0.033	0.032	2.8	0.018	0.062	0.232	0	0.492	0.062	0.07
0.056	0.031	0.039	0.168	0.02	0.02	0.03	0.061	0.017	0.043	1.38	0	0.514	0.048	0.076
0.521	0.019	0.043	0.09	0.089	0.031	0.154	0	0.116	0.049	0.166	0	0.606	0.81	0.685
0.032	0.055	0.038	0.044	0.004	0.02	0.026	0.07	0.017	0.083	0.13	0	0.48	0.059	0.068
0.034	0.054	0.034	0.056	0.031	0.026	0.038	0.339	0.021	0.054	1.41	0	0.394	0.051	0.07
0.042	0.026	0.032	0	0.004	0.028	0.018	0	0.007	0	2.7	0	0.486	0.058	0
0.072	0.017	0.032	0.032	0.029	0.032	0.036	0	0.012	0.034	0.307	1	0.61	0.058	0.055
0.04	0.073	0.045	0.068	0.024	0.035	0.034	3.04	0.016	0.07	1.74	0	0.392	0.051	0.055
0.044	0.159	0.033	0.034	0.032	0.024	0.047	2.29	0.027	0.06	1.43	0	0.418	0.106	0.105
0.034	0.087	0.036	0.028	0.034	0.034	0.038	1.51	0.016	0.076	1.32	0	0.566	0.051	0.06
0.034	0.014	0.032	0.057	0.103	0.034	0.052	0	0.02	0.038	2.31	0	0.54	0.108	0.063
0.094	0.051	0.035	0.13	0.102	0.021	0.062	0.961	0.415	0.067	1.37	0	0.494	0.048	0.144
0.635	0.072	0.038	0.364	0.241	0.034	0.257	1.02	0.027	0.052	1.04	0	0.504	0.077	0.073
1.06	0.022	0.032	0.065	0.784	0.038	0.912	0.144	0.201	0.424	0.482	0	0.592	0.054	0.117
0.039	0.02	0.032	0.021	0.014	0.057	0.042	0	0.011	0.138	1.37	0	0.55	0	0.055
0.034	0.038	0.035	0.041	0.014	0.128	0.042	0.07	0.014	0	0.483	1	0.498	0.05	0.063
0.042	0	0.033	0	0.004	0.041	0.005	0.07	0.006	0	0.383	1	0.716	0.048	0
0.033	0.026	0.036	0.021	0.032	0.069	0.037	0	0.015	0	0.175	0	0.598	0.059	0.059
0.047	0.05	0.039	0.034	0.031	0.061	0.039	0.311	0.015	0.023	1.12	0	0.63	0.065	0.058
0.035	0.032	0.042	0.032	0.004	0.045	0.014	0.125	0.012	0.106	2.26	0	0.554	0.048	0.074
0.051	0.025	0.042	0.025	0.014	0.033	0.037	0.07	0.012	0.021	2.33	0	0.442	0.063	0.065
0.034	0.011	0.033	0.021	0.01	0.022	0.005	0.07	0.007	0	2.78	0	0.446	0.048	0.055
0.031	0.064	0.033	0.092	0.031	0.043	0.045	0.053	0.023	0.08	0.443	0	0.434	0.061	0.084
0.068	0.148	0.035	0.072	0.055	0.044	0.042	2.77	0.008	0.072	1.89	0	0.494	0.048	0.055
0.076	0.083	0.039	0.109	0.027	0.039	0.043	0.047	0.009	0.044	1.61	0	0.368	0.054	0.073
0.689	0.024	0.042	0.052	0.107	0.021	0.173	0.189	0.026	0.123	0.36	1	0.616	0.077	0.072
0.569	0.011	0.046	0.021	0.36	0.028	0.684	0.091	0.081	0.095	0.361	0	0.784	0.048	0.066
0.067	0.163	0.046	0.021	0.02	0.027	0.028	0.542	0.007	0.025	0.99	0	0.394	0.048	0.057
0.034	0.031	0.032	0.028	0.014	0.027	0.024	0.34	0.009	0.022	2.44	0	0.426	0.065	0.07
0.045	0.025	0.032	0.053	0.029	0.069	0.028	0.109	0.016	0	0.528	0	0.512	0.066	0.064
0.45	0.035	0.032	0.127	0.099	0.026	0.217	1.28	0.026	0.024	0.416	0	0.596	0.051	0.055
0.034	0.047	0.032	0.066	0.017	0.024	0.01	0.102	0.012	0.035	1.74	0	0.45	0.048	0.063
0.048	0.018	0.038	0.107	0.06	0.037	0.025	0.191	0.018	0.03	0.205	0	0.594	0.048	0.063
0.034	0.014	0.035	0.021	0.004	0.028	0.037	0.07	0.014	0.021	0.437	2	0.624	0.051	0.063
0.035	0.014	0.039	0.021	0.029	0.04	0.005	0	0.012	0.021	0.373	1	0.652	0.076	0.065
0.031	0.035	0.032	0	0.004	0.026	0.02	0.265	0.018	0.046	4.94	10	0.728	0.048	0
0.053	0.022	0.036	0.029	0.016	0.025	0.044	0.087	0.013	0.046	1.05	5	0.652	0.051	0.055
0.038	0.036	0.032	0.053	0.004	0.024	0.061	0.233	0.027	0.061	0.557	0	0.664	0.048	0.055
0.047	0.025	0.034	0.026	0.004	0.021	0.03	0.233	0.024	0.058	0.98	2	0.642	0.048	0.077
0.089	0.058	0.045	0.193	1.08	0.04	0.311	0.27	0.028	0.055	0.869	1	0.656	0.062	0.063
0.034	0.018	0.035	0.088	0.178	0.047	0.088	0.037	0.063	0.048	2.01	2	0.688	0.048	0.079
0.046	0.02	0.039	0.035	0.032	0.037	0.054	0.037	0.019	0.04	0.582	0	0.528	0.084	0.061
0.356	0	0.034	0.143	0.145	0.038	0.178	0.037	0.271	0.171	2.39	4	0.684	0.075	0.08
0.079	0.015	0.05	0.286	0.123	0.055	0.066	0.049	0.033	0.077	5.08	0	0.514	0.067	0.081
0.057	0.085	0.048	0.028	0.051	0.033	0.066	0.563	0.014	0.055	0.501	0	0.538	0.048	0.061
0.602	0.016	0.036	0.047	0.466	0.018	0.656	0.067	0.058	0.193	0.435	0	0.74	0.057	0.059
0.081	0.013	0.044	0.052	0.022	0.055	0.04	0	0.041	0.078	0.286	1	0.654	0.076	0.073
0.042	0.019	0.04	0.04	0.036	0.026	0.02	0	0.035	0.043	0.383	4	0.638	0.048	0.067
0.472	0	0.032	0.052	0.283	0	0.399	0.262	0.127	0.096	0.297	6	0.742	0.072	0.064
0	0.011	0.032	0.037	0.004	0.023	0.018	0.147	0.01	0.021	0.512	2	0.65	0	0.055
0.034	0.033	0.039	0.034	0.021	0.024	0.014	0	0.006	0.021	1.29	0	0.43	0.048	0.055
0.404	0	0	0.028	0.296	0.021	0.416	0	0.116	0.088	1.02	4	0.73	0.048	0.107
0.034	0.08	0.033	0.028	0.015	0.049	0.022	0.589	0.008	0.055	0.871	0	0.46	0.048	0.07
0.036	0.016	0.035	0.07	0.032	0.022	0.038	0	0.011	0.047	0.578	3	0.482	0.048	0.062
0.031	0.029	0.032	0.044	0.017	0.018	0.018	0.064	0.01	0.043	1.18	0	0.47	0.056	0.055
0.031	0	0.032	0	0.004	0.038	0.036	0	0.008	0	0.303	5	0.678	0.048	0.055
0.036	0.123	0.077	0.024	0.032	0.026	0.034	0.551	0.01	0.056	0.382	0	0.448	0.048	0.073
0.049	0.011	0.033	0.021	0.007	0.027	0.018	0	0.008	0	3.06	0	0.454	0.048	0.055
0.031	0.056	0.032	0.048	0.033	0.018	0.031	0.37	0.01	0.026	1.68	0	0.424	0.058	0.055
1.29	0.016	0.038	0.034	0.539	0.026	1.03	2.9	0.236	0.33	0.309	0	0.63	0.07	0.107
0.101	0.06	0.032	0.053	0.016	0.034	0.014	1.19	0.01	0.053	0.558	0	0.378	0.062	0.071
0.264	0.021	0.033	0.048	0.066	0.028	0.223	0.238	0.016	0.082	0.513	4	0.756	0.048	0.055
0.829	0	0.032	0.055	0.299	0.021	0.552	0.28	0.084	0.455	0.5	0	0.688	0.048	0.08
0	0.039	0.05	0.036	0.027	0.024	0.038	0.312	0.006	0.021	1.37	0	0.456	0.048	0.055
0.242	0	0.032	0.044	0.321	0.028	0.498	0.093	0.193	0.108	0.459	8	0.766	0.14	0.119
0.057	0.071	0.048	0.055	0.034	0.028	0.036	0.098	0.009	0.038	1.13	0	0.416	0.085	0.055
0.04	0.016	0.04	0.03	0.038	0.026	0.025	0.12	0.012	0.032	0.255	0	0.452	0.048	0.059
0.384	0	0.032	0	0.743	0.024	0.941	0.07	0.137	0.075	0.741	1	0.676	0.048	0.077
0	0.033	0.035	0.021	0.01	0.035	0.032	0.059	0.01	0.066	0.629	0	0.536	0.071	0.055
0.044	0.017	0.032	0.032	0.007	0.039	0.018	0	0.007	0.348	0.245	0	0.518	0.068	0.061
0.048	0.112	0.032	0.028	0.004	0.022	0.005	0	0.004	0	1.05	0	0.416	0.048	0.055
0.054	0.049	0.033	0.028	0.004	0.03	0.022	0.207	0.01	0.022	0.206	0	0.56	0.048	0.055
0.035	0.063	0.032	0.028	0.014	0.025	0.026	0	0.013	0.058	0.761	0	0.492	0.048	0.055
0.2	0	0.04	0.073	0.256	0.022	0.458	0.153	0.059	0.075	0.52	7	0.758	0	0.061
0.616	0	0.032	0.028	0.592	0.022	0.765	0.163	0.392	0.165	0.373	5	0.722	0.051	0.078
0.779	0.014	0.037	0	0.312	0.026	0.488	0.07	0.058	0.061	0.543	2	0.69	0.048	0.072
0.05	0.026	0.032	0.042	0.041	0.022	0.018	0.488	0.011	0.044	0.218	1	0.58	0.048	0.055
0.042	0.048	0.032	0.055	0.026	0.034	0.043	0.089	0.015	0.099	0.802	1	0.522	0.052	0.055
1.09	0.013	0.033	0.072	1.13	0.027	1.36	0.232	0.081	0.143	2.14	3	0.61	0.048	0.129
0.038	0	0.038	0.05	0.013	0.025	0.005	0.037	0.026	0.021	1.28	6	0.642	0.054	0.085
0.058	0.011	0.038	0.107	0.341	0.027	0.179	0.061	0.024	0.061	0.192	0	0.658	0.051	0.066
0.079	0.022	0.041	0.051	0.158	0.028	0.069	0.052	0.02	0.084	0.162	0	0.616	0.05	0.062
0.04	0.011	0.036	0.021	0.026	0.023	0.034	0	0.022	0	0.159	0	0.676	0.048	0.055
0.057	0.013	0.036	0.058	0.067	0.025	0.046	0	0.086	0.021	0.192	1	0.614	0.301	0.339
0.036	0.064	0.035	0.045	0.044	0.02	0.05	1.12	0.011	0.056	0.299	0	0.618	0.054	0.055
0.041	0.046	0.032	0.028	0.037	0.023	0.025	0.044	0.011	0.037	1.29	0	0.546	0.048	0
0.034	0	0.038	0.03	0.01	0.025	0.005	0	0.012	0.107	0.179	1	0.676	0.048	0.055
0.034	0.014	0.035	0.032	0.02	0.021	0.022	0.15	0.008	0.027	0.499	4	0.67	0.048	0.055
0.037	0.034	0.04	0.045	0.021	0.029	0.023	1.23	0.015	0.052	0.183	0	0.516	0.048	0.055
0.034	0.077	0.037	0.028	0.059	0.021	0.041	1.85	0.013	0.056	2.16	1	0.52	0.048	0.055
0.043	0.019	0.039	0.042	0.025	0.022	0.04	0.07	0.018	0.048	0.197	2	0.596	0.05	0.058
0.038	0.092	0.039	0.054	0.013	0.04	0.042	0.708	0.02	0.024	0.367	0	0.58	0.048	0.055
0.034	0.022	0.032	0.021	0.007	0.052	0.029	0	0.012	0	0.344	0	0.604	0.048	0.055
1.19	0.028	0.033	0.044	1.09	0.032	1.34	0.116	0.142	0.43	0.326	1	0.666	0.081	0.091
0	0.029	0.032	0	0.01	0.028	0.005	3.07	0.005	0.024	1.71	0	0.374	0.048	0.055
0.034	0.023	0.032	0.028	0.025	0.024	0.018	0.518	0.043	0.054	0.335	0	0.602	0.318	0.399
0.041	0.034	0.032	0.133	0.039	0.034	0.038	0.166	0.055	0.043	0.316	0	0.48	0.048	0.095
0.722	0.011	0.032	0.021	0.27	0.028	0.418	0.21	0.121	0.064	0.159	0	0.664	0.062	0.135
0.914	0.011	0.041	0.028	0.306	0.028	0.544	0.206	0.063	0.087	0.155	0	0.578	0.06	0.101
0.035	0	0.032	0	0.023	0.021	0.033	0	0.011	0.021	0.634	0	0.628	0	0.071
0.034	0	0.032	0	0.004	0.021	0.014	0	0.008	0	0.55	0	0.646	0.048	0.055
0.042	0.014	0.032	0	0.014	0.031	0.026	0.061	0.008	0.166	0.168	0	0.598	0.048	0.055
0	0	0.032	0	0.004	0.023	0.014	0	0.007	0.138	2	0	0.594	0	0
0.035	0	0.046	0.032	0.004	0	0.01	0.196	0.01	0.042	1.93	0	0.496	0	0.055
0.042	0.024	0.032	0.021	0.014	0.025	0.042	0	0.017	0.068	0.548	3	0.616	0.048	0.055
0.034	0.016	0.035	0	0.01	0.021	0.03	0	0.027	0.021	0.658	1	0.632	0.052	0.055
0.034	0.014	0.034	0.032	0.027	0.031	0.01	0	0.021	0.021	0.484	1	0.63	0.108	0.164
0.045	0	0.032	0.032	0.022	0.021	0.035	0	0.023	0.052	0.616	1	0.636	0.051	0.06
0.104	0	0.032	0.025	0.01	0.021	0.082	0	0.012	0.108	0.242	7	0.748	0.048	0.055
0.034	0.014	0.032	0	0.007	0.021	0.014	0.07	0.008	0.03	3.43	0	0.526	0.055	0
0.034	0.021	0.032	0	0.004	0.036	0.018	0	0.009	0.021	0.479	4	0.67	0.048	0.067
0.031	0.014	0.032	0	0.007	0.038	0.032	0	0.01	0.058	0.347	2	0.668	0.048	0.055
0.065	0	0.032	0.069	0.004	0.02	0.034	0	0.015	0.021	0.649	2	0.656	0.048	0.055
0.034	0.077	0.032	0.028	0.014	0.032	0.034	0.091	0.004	0.051	0.97	0	0.478	0.048	0
0	0.015	0	0	0.017	0	0.039	0.49	0.007	0.042	1.89	0	0.532	0.048	0.055
0.036	0.046	0	0.045	0.004	0.033	0.018	0.621	0.009	0.072	1.07	0	0.358	0.048	0.066
0.033	0.022	0.032	0.021	0.007	0.021	0.014	0.478	0.007	0.021	3.17	0	0.482	0	0.06
0.41	0.016	0.035	0.047	0.412	0.02	0.676	0.059	0.064	0.224	0.54	2	0.668	0.165	0.126
0.149	0.023	0.032	0.11	0.218	0.025	0.17	0.248	0.022	0.064	0.317	0	0.596	0.059	0.06
0.109	0	0.032	0.043	0.114	0	0.087	0.146	0.035	0.03	0.515	4	0.606	0.048	0.077
0.035	0.054	0.032	0.035	0.021	0.038	0.022	0.423	0.01	0.043	1.15	0	0.496	0.051	0.055
0	0.031	0.032	0.028	0.014	0.021	0.026	0.164	0.008	0.05	0.938	0	0.388	0	0
0.034	0.011	0.032	0.034	0.004	0.022	0.03	0.81	0.006	0.049	0.776	2	0.608	0.048	0.055
0.031	0.025	0.032	0	0.004	0.024	0.022	0.037	0.01	0.076	0.463	0	0.608	0.048	0.055
0	0.014	0	0.028	0.004	0.031	0.034	0.184	0.007	0.053	0.484	2	0.624	0.048	0.055
0.034	0.024	0.032	0.032	0.004	0.02	0.014	0.123	0.008	0.066	0.845	0	0.628	0.048	0.055
0	0	0.035	0.046	0.02	0.021	0.022	0	0.009	0.052	1.72	0	0.504	0	0
0.039	0.03	0.037	0.034	0.025	0.022	0.022	0.07	0.007	0.026	1.96	1	0.604	0.048	0.055
