H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.022	0.034	0.048	0	0.071	0	0.018	0.013	0.032	0.006
0.188	0.03	0.053	0.038	0.084	0.137	0.066	0	0.032	0
0.188	0.043	0.055	0.052	0.082	0.114	0.061	0.015	0.032	0
0.078	0.054	0.048	0.047	0.169	0.083	0.018	0.024	0.032	0
0.022	0.048	0.066	0.038	0.085	0.183	0.059	0.039	0.033	0.0155
0.228	0.03	0.068	0.038	0.093	0	0.076	0.013	0.032	0.0267
0.196	0.03	0.07	0.038	0.122	0.146	0.113	0.076	0.036	0
0.122	0.054	0.068	0	0.093	0	0.05	0.015	0.034	0
0.037	0.037	0.066	0.038	0.092	0.152	0.036	0.011	0.036	0
0.202	0.04	0.11	0.12	0.149	0.164	0.144	0.291	0.266	0.0195
0.039	0.04	0.091	0.114	0.117	0.36	0.178	0.412	0.067	0.382
0.36	0.032	0.056	0.385	0.189	0.329	0.084	0.255	0.617	0.0184
0.155	0.034	0.084	0.165	0.077	0.79	0.106	0.24	0.075	0
0.244	0.039	0.048	0.116	0.084	0	0.026	0.104	0.035	0
0.116	0.035	0.048	0.102	0.112	0.257	0.129	0.254	0.032	0.0117
0.869	0.03	0.048	0.477	0.135	0.273	0.16	0.24	0.134	0.0391
0.116	0.052	0.065	0.038	0.125	0.25	0.05	0.31	0.034	0.0167
0.046	0.04	0.09	0.043	0.078	0.656	0.077	0.067	0.036	0.0412
0.03	0.032	0.056	0.048	0.165	0.064	0.112	0.048	0.039	0.0243
0.105	0.03	0.062	0.092	0.084	0	0.108	0.004	0.038	0
0.14	0.037	0.053	0.085	0.124	0.094	0.188	0.007	0.044	0.0147
0.022	0.03	0.048	0.093	0.086	0.063	0.07	0.399	0.056	0.0461
0.112	0.034	0.066	0.1	0.083	0.124	0.134	0.242	0.042	0.015
0.022	0.043	0.066	0.088	0.077	0.166	0.09	0.28	0.06	0.0185
0.096	0.05	0.08	0.056	0.096	0	0.124	0.004	0.112	0.0246
0.723	0.042	0.09	0.048	0.071	0.063	0.123	0.004	0.087	0.0119
0.031	0.042	0.063	0.055	0.071	0.095	0.062	0.127	0.039	0.032
0	0.042	0.081	0.038	0	0.063	0.064	0.009	0.032	0
0.057	0.03	0.068	0.045	0.125	0.072	0.086	0.058	0.033	0.034
0.04	0.038	0.048	0.066	0.077	0.067	0.048	0.07	0.033	0
0.094	0.045	0.054	0.038	0.078	0.084	0.088	0.086	0.038	0.017
0.022	0.034	0.055	0.038	0.087	0.063	0.032	0.088	0.032	0.0244
0.039	0.043	0.054	0.038	0.076	0	0.045	0.062	0.032	0.0138
0.222	0.03	0.048	0.072	0.082	0.649	0.093	0.011	0.032	0
0	0.03	0.048	0.089	0.218	0	0.018	0	0.032	0
0.022	0.03	0.068	0.068	0.099	0	0.052	0	0.033	0
0.022	0.043	0.048	0.092	0.114	0.063	0.066	0	0.035	0
0	0.03	0.048	0.047	0.17	0	0.068	0.002	0.032	0
0.063	0.032	0.048	0.072	0.091	0	0.06	0.002	0.258	0
0	0.043	0.053	0.038	0	0	0	0	0.04	0
0.322	0.047	0.048	0.038	0.087	0.135	0.041	0	0.047	0
0	0.042	0	0.049	0	0	0.018	0.002	0.033	0
0.135	0.043	0	0.038	0.071	0.076	0.05	0.002	0.036	0
0.228	0.042	0.063	0.038	0	0	0.063	0.014	0.032	0.0158
0.186	0.037	0.048	0.124	0.091	0.322	0.131	0.064	0.577	0.171
0	0.03	0.048	0.059	0.098	0.126	0.068	0.042	0.032	0.0305
0.268	0.03	0.068	0.038	0.076	0.079	0.066	0.002	0.035	0
0.022	0.03	0	0.038	0.071	0.063	0.018	0.004	0.036	0
0.058	0.03	0	0.038	0.071	0	0.028	0.004	0	0.006
0.056	0.03	0.059	0.038	0.114	0.089	0.055	0.011	0.032	0
0.277	0.04	0.079	0.038	0.145	0.18	0.183	0.145	0.038	0.0226
0.097	0.04	0.048	0.12	0.086	0.076	0.066	0.022	0.035	0.0125
0.032	0.04	0.048	0.038	0.078	0.166	0.073	0.108	0.032	0
0	0.034	0.054	0.038	0.094	0	0.058	0.002	0.032	0
0.079	0.048	0.048	0.092	0.071	0	0.039	0	0.032	0
0.022	0.05	0.048	0.038	0.075	0.084	0.085	0.109	0.032	0.0276
0.022	0.032	0.048	0.038	0.087	0	0.028	0.28	0.034	0.0722
0.044	0.052	0.051	0.038	0.111	0.114	0.018	0.083	0.032	0.0765
0.139	0.068	0.09	0.038	0	0	0.038	0.013	0.032	0
0.079	0.051	0.048	0.044	0.076	0	0.081	0.083	0.034	0.0484
0.033	0.036	0.048	0.038	0.142	0.072	0.083	0.101	0.032	0.0667
1.63	0.03	0	0.603	0.139	0.296	0.221	0.921	0.996	0.173
0.198	0.03	0.066	0.083	0.153	0.063	0.146	0.034	0.037	0
0.089	0.03	0.064	0.038	0.071	0.125	0.058	0.031	0.032	0
0.022	0.038	0.052	0.045	0.086	0	0.085	0.031	0.032	0
0.192	0.044	0.048	0.038	0.084	1.42	0.077	1.26	0.032	0.0162
0.161	0.04	0.076	0.116	0.081	0.58	0.136	1.15	0.095	0
0.133	0.041	0.05	0.049	0.128	0.102	0.048	0.038	0.034	0.0738
0.176	0.03	0.048	0.038	0.074	0.179	0.074	0.015	0.035	0
0.157	0.03	0.062	0.038	0.077	0.063	0.026	0.009	0.032	0
0.126	0.033	0.048	0.056	0.093	0.199	0.018	0.118	0.032	0.0181
0.022	0.034	0	0.071	0.079	0.106	0.064	0.036	0.04	0.0185
0.022	0.034	0.05	0.083	0.107	0.074	0.156	0.48	0.089	0.0388
0.022	0.036	0.048	0.038	0.071	0	0.087	0.004	0.035	0
0.087	0.043	0.048	0.053	0.073	0.063	0.052	0.268	0.034	0
0	0.042	0.048	0.06	0	0.13	0.018	0.178	0.032	0.0157
0.022	0.034	0.048	0.082	0.182	0.159	0.056	0.175	0.035	0
0.056	0.044	0.048	0.044	0.115	0.08	0.069	0.346	0.041	0.0126
0	0.037	0.048	0.045	0.071	0	0.049	0.006	0.032	0
0.152	0.03	0.048	0.038	0.081	0	0.044	0.002	0.042	0
0	0.047	0.048	0	0	0.08	0.018	0.004	0.032	0
0.022	0.032	0.064	0.076	0.084	0.132	0.018	0.011	0.032	0
0.363	0.034	0.057	0.044	0.074	0.063	0.048	0	0.035	0
0.072	0.03	0.068	0.038	0.105	0	0.096	0.154	0.032	0.0255
0.078	0.03	0.048	0.048	0.094	0	0.045	0.179	0.032	0.0392
0	0.042	0.074	0.048	0	0	0.061	0	0.032	0
0.07	0.03	0.06	0.038	0.071	0	0.066	0.006	0.032	0
0.022	0.035	0.048	0.072	0.073	0.072	0.018	0.108	0.036	0
0.064	0.032	0.048	0.064	0.071	0.169	0.124	0.009	0.032	0.0407
0.048	0.03	0.058	0.038	0.082	0.063	0.069	0.011	0.036	0
0.022	0.03	0.066	0.044	0.076	0.225	0.128	0.011	0.064	0.0226
0.18	0.03	0.048	0.044	0.078	0.063	0.104	0.009	0.032	0
0.078	0.03	0.075	0.07	0.222	0.264	0.079	0.008	0.041	0.005
0.022	0.03	0.052	0.106	0.111	0.063	0.085	0.024	0.032	0.0457
0.338	0.056	0.048	0.228	1.57	1.05	0.084	0.03	0.279	0.213
0.093	0.04	0.076	0.087	0.071	0.063	0.17	0.006	0.083	0.0125
0.027	0.034	0.06	0.038	0.076	0.092	0.084	0.005	0.038	0.0494
0.022	0.041	0.061	0.056	0	0	0.081	0.014	0.039	0
0.168	0.04	0.048	0.139	0.071	0.993	0.097	0.397	0.285	0.0651
0.022	0.04	0.079	0.08	0.086	0.098	0.109	0.016	0.038	0
0.022	0.054	0.054	0.045	0.071	0	0.088	0.009	0.036	0
0.022	0.04	0.055	0.052	0.099	0.089	0.069	0.304	0.034	0.0947
1.15	0.043	0.048	0.558	0.386	0.392	0.121	0.311	0.139	0.169
0	0.048	0.048	0.038	0.136	0.063	0.093	0.224	0.047	0.028
0.236	0.034	0.052	0.122	0.099	0.818	0.155	0.065	0.181	0.151
0	0.036	0.077	0.05	0.096	0	0.018	2.3	0.037	0.348
0.022	0.038	0.084	0.038	0.08	0.134	0.033	0.04	0.032	0.0379
0.129	0.032	0.048	0.052	0.087	0.347	0.04	0.066	0.032	0.0256
0.225	0.03	0.048	0.049	0.116	0.08	0.033	0.058	0.032	0.0332
0	0.032	0.065	0.047	0.071	0	0.018	2.26	0.032	0.016
0.022	0.03	0.048	0.038	0.082	0.072	0.071	0.018	0.034	0
0.037	0.03	0.048	0.038	0.071	0.128	0.057	0.003	0.032	0
0.022	0.034	0.05	0.074	0.08	0	0.059	0.085	0.032	0.0279
0.46	0.032	0.104	0.263	0.136	0.097	0.088	0.018	0.08	0.024
0.022	0.03	0.066	0.084	0.071	0.112	0.051	0.015	0.036	0
0	0.042	0.048	0.038	0	0.256	0	0	0.032	0
0	0.039	0.075	0	0	0	0.018	0	0.036	0
0.022	0.072	0.048	0.044	0	0	0	0	0.032	0
0	0.033	0.048	0.038	0.071	0.117	0.026	0.052	0.032	0
0.022	0.047	0.058	0.06	0.076	0.076	0.081	0.015	0.048	0.0145
0.044	0.043	0.061	0.047	0.302	0	0.053	0	0.035	0
0.033	0.035	0.068	0.052	0.077	0.141	0.039	0.002	0.033	0.0486
0.022	0.035	0.048	0.061	0.071	0.135	0.063	0.067	0.032	0.0368
0.121	0.03	0.048	0.038	0.071	0	0.07	0.112	0.038	0.0943
0.022	0.047	0.062	0.062	0.072	0.137	0.038	0.066	0.032	0.0172
0.037	0.035	0.048	0.047	0.071	0	0.031	0	0.033	0
0	0.042	0.049	0.038	0	0.067	0.018	0.006	0.041	0
0.282	0.03	0.048	0.038	0.071	0	0.048	0.016	0.04	0
0.022	0.045	0.048	0.038	0.102	0.161	0.104	0.019	0.04	0.0124
0.105	0.039	0.048	0	0.071	0.091	0	0.013	0.033	0
0	0.03	0	0.038	0.088	0.072	0.068	0.021	0.032	0.0175
0	0.03	0.048	0.038	0	0.114	0	0.006	0.033	0
0.022	0.03	0	0.038	0.071	0.134	0.018	0.004	0.032	0
0	0.042	0.048	0.047	0.071	0.102	0	0	0.037	0
0	0.042	0.077	0.038	0.071	0	0	0	0.032	0
0	0.042	0.048	0.038	0.084	0.072	0.044	0	0.033	0
0.133	0.034	0.061	0.153	0.08	0.1	0.112	0.011	0.197	0.0301
0.022	0.036	0.048	0.038	0.071	0.297	0.044	0.024	0	0
0	0.039	0.058	0.038	0.071	0	0.018	0.004	0.032	0.0153
0.022	0.03	0.068	0.038	0	0	0.018	0.005	0.036	0
0	0.032	0.064	0.038	0	0	0.018	0.046	0.042	0
0	0.05	0.061	0.047	0	0.144	0.018	0.027	0.034	0
0	0.046	0.079	0.038	0.144	0	0	0.06	0.032	0
0	0.041	0.048	0	0	0	0.018	0.054	0.032	0
0.022	0.039	0.048	0	0	0.153	0	0.003	0.035	0
0	0.053	0.048	0.052	0	0	0	0.006	0.034	0
0	0.05	0.048	0.038	0	0.194	0	0.004	0.032	0
0	0.047	0.05	0	0	0	0.018	0	0.037	0
0.022	0.038	0.048	0.038	0.071	0.063	0.018	0.541	0.04	0.0495
0.066	0.03	0.052	0.038	0	0.124	0.044	0	0.032	0
0.129	0.038	0.048	0.052	0	0.063	0.018	0.031	0.032	0
0	0.041	0.048	0.038	0.148	0.132	0.018	0.015	0.032	0
0	0.03	0.051	0.053	0.101	0	0.045	0.011	0.041	0
0.314	0.038	0.048	0.358	0.075	0.115	0.094	0.011	0.311	0.0575
0	0.036	0.048	0.038	0	0	0.018	0.004	0.038	0
0.154	0.032	0.065	0.038	0.074	0.097	0.054	0.004	0.032	0
0	0	0.065	0.038	0	0.063	0	0.027	0	0
0.199	0.043	0.048	0.038	0.071	0	0.049	0.183	0.032	0
0	0.036	0.056	0.083	0	0.08	0	0.536	0.038	0
0.022	0.032	0.048	0	0.074	0.063	0.033	0.002	0.032	0
0.206	0.039	0.048	0.038	0.073	0.146	0.081	0.002	0.045	0
0	0	0.048	0.038	0	0.097	0.018	0.006	0.037	0
0	0.033	0	0	0.071	0	0.018	0.002	0.039	0
0	0.036	0.084	0	0.075	0	0.048	0.004	0.043	0
0.149	0.059	0.05	0.066	0.083	0	0.071	0.098	0.035	0.0221
0.17	0.046	0.048	0.038	0.127	0.08	0.123	0.172	0.042	0.0444
0.105	0.043	0.068	0.038	0.089	0.063	0.03	0.06	0.04	0
0.105	0.04	0.054	0.044	0.087	0.08	0.092	0.009	0.039	0
0.419	0.05	0.048	0	0.116	0.194	0.1	0.029	0.042	0.0158
0.022	0.046	0.05	0.038	0.092	0	0.047	0.04	0.032	0
0.022	0.043	0.058	0.052	0.102	0	0.071	0.044	0.033	0.0165
0.022	0.042	0.048	0.07	0.089	0.131	0.069	0.187	0.033	0.0322
0.104	0.036	0.048	0.059	0.073	0	0.036	0.007	0.032	0
0.022	0.047	0.055	0.06	0.084	0	0.062	0.009	0.032	0
0.188	0.035	0.062	0.047	0.071	0	0.066	0.009	0.032	0
0.131	0.045	0.048	0.038	0.078	0.08	0.038	0.002	0.037	0
0.11	0.03	0.051	0.038	0.15	0.063	0.096	0.192	0.032	0.0286
0.219	0.032	0.063	0.116	0.136	0.18	0.178	0	0.088	0.0126
0.1	0.034	0.048	0.038	0.1	0.114	0.094	0.071	0.032	0.016
0.214	0.04	0.068	0.052	0.071	0	0.083	0.002	0.032	0
0.022	0.03	0.048	0.038	0.182	0.231	0.035	0.004	0.032	0
0.056	0.044	0.058	0.072	0.073	0.195	0.092	0.019	0.036	0
0.161	0.037	0.067	0.212	0.085	0.136	0.176	0.05	0.063	0.0128
0.14	0.042	0.107	0.051	0.077	0.103	0.074	0.027	0.038	0.0229
0.022	0.03	0.063	0.038	0.078	0	0.044	0.002	0.032	0
0.044	0.05	0.048	0.038	0.071	0.076	0.018	0.002	0.035	0
0.066	0.037	0.079	0.038	0.072	0.088	0.051	0.005	0.032	0
0.035	0.03	0.085	0.046	0.08	0.08	0.115	0.002	0.036	0.0155
0.064	0.03	0.066	0.038	0.134	0.089	0.045	0.047	0.032	0.0246
0.105	0.036	0.07	0.072	0.081	0.244	0.054	0.006	0.041	0.0167
0.22	0.04	0.063	0.038	0.082	0.098	0.049	0	0.032	0
0	0.041	0.065	0.038	0	0	0	0	0.032	0
0.022	0.067	0.064	0.093	0.071	0.278	0.1	0.006	0.033	0
0.22	0.03	0.048	0.066	0.092	0.063	0.103	0.137	0.051	0.0534
0.067	0.034	0.068	0.038	0.211	0.063	0.082	0.147	0.034	0.0255
0.064	0.043	0.052	0.045	0.077	0.084	0.038	0.128	0.032	0.0354
0.145	0.034	0.05	0.038	0.176	0.063	0.018	0.006	0.036	0
0.149	0.03	0.048	0.08	0.137	0.063	0.018	0.046	0.032	0.022
0.086	0.039	0.051	0.038	0.115	0.063	0.053	0.014	0.037	0.017
0.185	0.03	0.062	0	0.084	0.324	0.047	0.02	0.033	0
0.022	0.03	0	0.056	0.104	0.072	0.134	0.017	0.037	0
0.096	0.056	0.048	0.058	0.092	0.115	0.12	0.359	0.038	0.0365
0.182	0.047	0.051	0.058	0.155	0.26	0.044	0.158	0.032	0.054
0.141	0.035	0.048	0.082	0.073	0.069	0.088	0.008	0.047	0.0289
0.105	0.03	0.064	0.055	0.074	0	0.115	0.007	0.034	0.0124
0.033	0.044	0.05	0.08	0.071	0.063	0.066	0.002	0.04	0
0.09	0.03	0.048	0.066	0.071	0.14	0.085	0.002	0.047	0
0.303	0.038	0.053	0.052	0.073	0.076	0.03	0.004	0.032	0
0.122	0.034	0.054	0.107	0.09	0.074	0.043	0.002	0.037	0
0	0.053	0.051	0.038	0.071	0	0.038	0	0	0
0	0.046	0.048	0.038	0	0.134	0.018	0.002	0.037	0
0	0.039	0.067	0.038	0	0	0	0.004	0	0
0.043	0.041	0.048	0.06	0.095	0.11	0.054	0	0.039	0
0.292	0.039	0.063	0.054	0.071	0.103	0.139	0.006	0.032	0.0172
0.167	0.035	0.054	0.085	0.116	0.063	0.148	0.009	0.04	0
0.282	0.051	0.058	0.066	0.112	0.667	0	0.009	0.032	0
0.056	0.036	0.054	0.081	0.101	0.063	0.082	0.005	0.032	0.0157
0.094	0.048	0.048	0.038	0.075	0	0.043	0.013	0.037	0
0.022	0.03	0.066	0.08	0.071	0	0.03	0.017	0.032	0
0.022	0.036	0.054	0.038	0.094	0.136	0.046	0.007	0.032	0
0.212	0.048	0.072	0.077	0.071	0.076	0.056	0.009	0.034	0
0.022	0.066	0.068	0.038	0.077	0	0.018	0.011	0.032	0
0.119	0.036	0.072	0.038	0.111	0.11	0.156	1.15	0.044	0.0534
0	0.03	0.048	0.038	0.071	0.089	0.018	0.011	0.033	0
0.242	0.03	0.07	0.038	0.074	0	0.083	0.041	0.032	0.0359
0.098	0.034	0.05	0.038	0.075	0.063	0.05	0	0	0
0.022	0.035	0.048	0.038	0.085	0.08	0.06	0	0.032	0
0.044	0.033	0.1	0.038	0.096	0	0.018	0	0.048	0
0.118	0.032	0.048	0.038	0.084	0	0.05	0	0.032	0
0.18	0.041	0.048	0.066	0.071	0.118	0.042	0	0.032	0
0.117	0.034	0.068	0.066	0.083	0.169	0.062	0.017	0.041	0
0.445	0.03	0.048	0.06	0.071	0.116	0.044	0.015	0.032	0
0	0.043	0.064	0.038	0.115	0.063	0.045	0.027	0.04	0
0.116	0.034	0.068	0.038	0.071	0.072	0.095	0.044	0.037	0.0171
0.022	0.038	0.048	0.038	0.071	0	0.038	0.011	0.032	0
0.022	0.043	0.048	0.038	0.071	0	0.042	0.021	0.032	0
0	0.044	0.059	0.038	0.071	0.135	0.018	0.351	0.036	0.0328
0.161	0.039	0.048	0.054	0.14	0.08	0.081	0.092	0.032	0.0371
0.022	0.03	0.063	0.046	0.071	0.182	0.04	0.011	0.032	0
0.022	0.052	0.048	0.087	0.076	0.198	0.06	0.027	0.038	0
0	0.047	0.065	0.059	0	0.063	0	0.09	0.034	0.0124
0.293	0	0.048	0.052	0.11	0.076	0.137	0.062	0.056	0.0155
0.04	0.034	0.056	0.038	0.106	0.084	0.055	0.062	0.032	0
0.328	0.034	0.056	0.045	0.107	0	0.096	0.083	0.032	0.0124
0.128	0.03	0	0.087	0.142	0	0.082	0.641	0.04	0.029
0.041	0.033	0.123	0.076	0.087	0.178	0.142	0.163	0.059	0.0165
0.611	0.03	0.054	0.158	0.153	0.215	0.127	0.704	0.032	0.0444
0.022	0.053	0.048	0.049	0.088	0	0.061	0.202	0.032	0.0218
0.126	0.03	0.052	0.066	0.15	0	0.082	1.42	0.033	0.0588
0.363	0.06	0.05	0.038	0.071	0.097	0.056	0.04	0.032	0
0.022	0.041	0.06	0.038	0.081	0	0.055	0.06	0.039	0.0163
0.12	0.03	0.048	0.073	0.079	0.092	0.195	0.059	0.038	0
0.1	0.042	0.048	0.038	0.104	0.14	0.128	0.029	0.043	0.0245
0.244	0	0.048	0.15	0.13	0.067	0.136	0.017	0.046	0
0.412	0.034	0.048	0.337	0.122	0.316	0.131	0.053	0.869	0.15
0.064	0.032	0.048	0.038	0.115	0.22	0.091	0.071	0.044	0.013
0.157	0.042	0.065	0.059	0.173	0.077	0.055	0.064	0.034	0
0.123	0.052	0.057	0.08	0.073	0.079	0.067	0.274	0.039	0.0562
0.344	0.034	0.122	0.277	0.487	0.169	0.145	0.073	0.093	0.0176
0.068	0.046	0.048	0.068	0.098	0.064	0.108	0.218	0.034	0.0287
0.938	0.03	0.056	0.597	0.116	0.517	0.14	0.112	0.469	0.11
0.022	0.03	0.067	0.052	0.075	0.086	0.048	0.021	0.042	0
0.056	0.034	0.058	0.038	0.081	0.128	0.026	0.019	0.033	0
0.47	0.043	0.074	0.049	0.228	0.276	0.132	0.288	0.035	0.03
0.077	0.04	0.059	0.063	0.082	0.683	0.125	0.024	0.438	0.0251
0.079	0.038	0.093	0.045	0.085	0.457	0.072	0.029	0.039	0
0.157	0.034	0.066	0.058	0.109	0.156	0.067	0.041	0.044	0
0.076	0.043	0.051	0.058	0.114	0.063	0.103	0.062	0.041	0
0.164	0.03	0.073	0.106	0.086	0.078	0.166	0.135	0.039	0.0181
0.266	0.032	0.061	0.056	0.135	0.098	0.083	0.073	0.041	0
0.204	0.036	0.062	0.049	0.079	0.225	0.018	0.336	0.038	0.0349
0.082	0.03	0.055	0.081	0.142	0.111	0.162	0.213	0.078	0.038
0.154	0.03	0.052	0.044	0.098	0	0.145	0.113	0.033	0.0193
0.123	0.036	0.048	0.067	0.071	0.367	0.136	0.066	0.133	0.0405
0.455	0.036	0.084	0.238	0.114	0.14	0.134	0.07	0.154	0.0307
0.353	0.036	0.048	0.063	0.075	0.144	0.12	0.529	0.039	0.0544
0.324	0.038	0.068	0.234	0.081	0.11	0.155	0.141	0.126	0.0217
0.022	0.047	0.08	0.08	0.083	0.206	0.084	0.112	0.045	0.0244
0.532	0.032	0.048	0.038	0.1	0.063	0.089	0.273	0.036	0.0394
0.255	0.05	0.062	0.038	0.084	0	0.068	0.015	0.042	0
0.022	0.045	0.051	0.201	0.112	0.393	0.098	0.22	0.146	0.0742
0.093	0.036	0.06	0.049	0.071	0	0.049	0.009	0.033	0
0.022	0.04	0.068	0.038	0	0.063	0.018	0.046	0.033	0.0246
0.052	0.032	0.052	0.055	0.071	0.182	0.061	0.222	0.035	0
0.292	0.03	0.064	0.169	0.164	0.358	0.159	0.354	0.068	0.023
0.359	0.03	0.068	0.119	0.101	0.111	0.169	0.054	0.072	0.0158
0.142	0.03	0.048	0.077	0.137	0.189	0.181	0.346	0.088	0.0365
0.035	0.032	0.064	0.048	0.091	0.063	0.114	0.166	0.034	0.0518
0.116	0.036	0.07	0.092	0.078	0.162	0.12	0.128	0.035	0
0	0.04	0.095	0.052	0.084	0	0.042	0.057	0.032	0
0	0.03	0.08	0.044	0	0	0.018	0.017	0.032	0
0.105	0.03	0.048	0.038	0.071	0	0.018	0.002	0.036	0
0.022	0.04	0.048	0.038	0.071	0	0.018	0	0.036	0
0.022	0.03	0.055	0.038	0.071	0.089	0.018	0.011	0.032	0
0.245	0.038	0.064	0.047	0.17	0.063	0.035	0.004	0.032	0
0.022	0.048	0.07	0.053	0.082	0.08	0.095	0.009	0.272	0
0.129	0.041	0.093	0.066	0.128	0.148	0.064	0.034	0.23	0.0274
0.073	0.034	0.081	0.051	0.076	0.119	0.039	0.009	0.048	0.0168
0.022	0.03	0.048	0.073	0.074	0	0.04	0	0.032	0
0.452	0.042	0.053	0.038	0.076	0	0.047	0	0.032	0
0.022	0.041	0.058	0.093	0.118	0.063	0.031	0	0.033	0
0.056	0.032	0.048	0.045	0.071	0.063	0.044	0.002	0.033	0
0.022	0.052	0.048	0.038	0.099	0.566	0.036	0.036	0.042	0.0321
0.156	0.049	0.055	0.062	0.074	0	0.041	0.015	0.032	0
0.153	0.04	0.058	0.083	0.075	0.106	0.118	0.15	0.06	0.0714
0.38	0.046	0.103	0.278	0.103	0.132	0.111	0.297	0.058	0.0197
0.064	0.037	0.048	0.038	0.078	0.063	0.018	0.071	0.035	0.0157
0	0.042	0.066	0.048	0.079	0.091	0.018	0.042	0.042	0
0.202	0.036	0.074	0.065	0.083	0.072	0.131	0.036	0.039	0
0.078	0.03	0.056	0.084	0.089	0.123	0.159	0.036	0.062	0.0246
0.159	0.034	0.06	0.052	0.082	0.134	0.139	0.021	0.038	0
0.145	0.039	0.07	0.038	0.143	0.063	0.32	0.015	0.033	0.0291
0.022	0.03	0.058	0.068	0.075	0.109	0.055	0.006	0.036	0
0.114	0.033	0.048	0	0.08	0.076	0.118	0.006	0.032	0.0158
0.641	0.036	0.094	0.249	0.201	0.198	0.111	0.082	0.084	0
0.022	0.04	0.05	0.06	0.08	0.455	0.124	0.127	0.037	0
0.084	0.064	0.078	0.05	0.088	0.184	0.128	0.238	0.315	0.0212
0.102	0.03	0.068	0.052	0.126	0.348	0.13	0.039	0.035	0.0197
0.229	0.051	0.048	0.074	0.087	0.404	0.176	0.045	0.056	0.0326
0.111	0.03	0	0.038	0.093	0.086	0.12	0.212	0.041	0.0485
0	0.048	0.075	0.038	0.071	0.215	0.042	0	0.032	0
0	0.036	0.066	0.05	0.075	0.063	0.055	0	0.032	0.0158
0.154	0.049	0.1	0	0.096	0	0.108	0	0.032	0
0.022	0.03	0	0.038	0.075	0	0.056	0	0	0
0.022	0.03	0.057	0.038	0.144	0	0.05	0	0.033	0
0.09	0.054	0.08	0.05	0.099	0.091	0.066	0.009	0.037	0
0.044	0.034	0.048	0.038	0.074	0	0.018	0.002	0.039	0
0	0.047	0.048	0.038	0	0.08	0.018	0.024	0.032	0.0194
0.36	0.03	0.079	0.238	0.075	0.237	0.094	0.006	0.151	0.0437
0	0.057	0.048	0.038	0	0.137	0.048	0.052	0.032	0
0.188	0.038	0.048	0.038	0.071	0	0.033	0.005	0.033	0
0.146	0.053	0.048	0.038	0	0.063	0.018	0.027	0.033	0.0238
0	0.046	0.048	0.066	0	0.063	0	0.029	0.036	0
0	0.03	0.065	0.038	0	0	0.018	0.04	0.032	0
0.81	0.054	0.052	0.056	0.084	0.125	0.042	0.009	0.033	0.0153
0.057	0.034	0.051	0.069	0.073	0.138	0.098	0.103	0.032	0
0.178	0.046	0.066	0.138	0.092	0.09	0.167	0.086	0.046	0
0.022	0.036	0.061	0.038	0.071	0.063	0.039	0.098	0.035	0
0.084	0.048	0.071	0.085	0.715	0.174	0.192	0.208	0.043	0.0294
0.858	0.04	0.082	0.21	0.356	0.132	0.238	0.224	0.098	0.031
0.309	0.045	0.077	0.056	0.116	0	0.082	0.224	0.036	0
0.598	0.032	0.059	0.334	0.158	0.181	0.162	0.132	0.435	0.075
0.278	0.03	0.058	0.08	0.15	0.063	0.085	0.248	0.04	0.0663
0.116	0.044	0.079	0.038	0.148	0.119	0.08	0.167	0.032	0.0336
0.033	0.033	0.056	0.038	0.085	0	0.044	0.019	0.034	0
0.078	0.034	0.058	0.044	0.071	0.063	0.068	0.019	0.032	0
0.022	0.037	0.061	0.038	0	0.08	0.018	0.06	0.032	0
0	0.044	0.048	0.038	0.071	0.153	0	0.013	0.032	0
0	0.03	0.064	0.047	0	0.245	0.018	0.011	0.032	0
0	0.03	0.056	0.038	0	0	0	0.004	0.032	0
0.022	0.043	0.054	0.055	0	0.063	0.018	0.019	0.032	0
0	0.057	0.068	0.038	0	0.114	0	0	0.032	0
0.022	0.034	0.048	0.038	0	0	0	0	0.034	0
0	0.04	0.048	0.038	0	0.193	0	0	0.035	0
0.022	0.03	0.073	0.052	0	0.063	0.025	0.014	0.038	0
0.022	0.036	0.079	0.047	0.071	0.063	0.04	0.022	0.036	0.049
0.022	0.03	0.062	0.059	0.074	0.098	0.018	0.021	0.032	0.0228
0.031	0.03	0.063	0.038	0.081	0.169	0.051	0.002	0.032	0
0.022	0.043	0.058	0.076	0.071	0	0.052	0.029	0.036	0.0362
0.133	0.035	0.048	0.038	0.074	0.114	0.04	0.005	0.033	0.006
0.122	0.033	0.048	0.038	0.104	0.158	0.068	0.094	0.033	0.052
0.022	0.036	0.048	0.038	0.111	0	0.08	0.048	0.032	0.0234
0	0.046	0.061	0.038	0.071	0	0.06	0	0.036	0
0.144	0.041	0.048	0.047	0.094	0.434	0.183	1.4	0.051	0.0368
0.236	0.034	0.054	0.111	0.208	0.094	0.175	0.673	0.065	0.126
0.084	0.034	0.048	0.038	0.091	0.08	0.061	0.529	0.032	0.0936
0.066	0.033	0.065	0.038	0.072	0.118	0.069	0.011	0.033	0
0.108	0.048	0.054	0.044	0.079	0.21	0.064	0.016	0.036	0
0.269	0.034	0.052	0.038	0.071	0	0.075	0.009	0.038	0
0.125	0.034	0.062	0.059	0.084	0.074	0.067	0.004	0.04	0
