H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.04	0.114	0.039	0.069	0.021	0.026	0.062	0.864	0.011	0.108	0.789	0	0.466	0.039	0.097
0.039	0.079	0.042	0.088	0.04	0.024	0.08	2.93	0.022	0.064	2.34	0	0.502	0.052	0.067
0.031	0.08	0.032	0.044	0.026	0.014	0.033	4.16	0.003	0.05	2.15	0	0.516	0.043	0.06
0.033	0.066	0.033	0.059	0.036	0.021	0.025	2.23	0.014	0.095	0.493	0	0.354	0.041	0.07
0.035	0.069	0.033	0.044	0.022	0.022	0.032	0.412	0.008	0.059	2.24	0	0.432	0.037	0.06
0.037	0.1	0.032	0.079	0.02	0.016	0.051	0.323	0.018	0.084	0.611	4	0.598	0.033	0.07
0.031	0.072	0.034	0.044	0.05	0.023	0.045	0.027	0.01	0.108	1.14	0	0.418	0.04	0.095
0.045	0.111	0.038	0.044	0.014	0.021	0.048	0.914	0.011	0.137	0.44	0	0.48	0.033	0.088
0.031	0.063	0.033	0.116	0.053	0.014	0.054	0.392	0.012	0.197	1.08	0	0.432	0.049	0.077
0.041	0.063	0.032	0.096	0.081	0.016	0.049	0.575	0.012	0.137	2.86	0	0.484	0.061	0.073
0.031	0.057	0.038	0.082	0.016	0.037	0.054	0.142	0.012	0	1.72	0	0.53	0.038	0.06
0.031	0.046	0.039	0.095	0.018	0.026	0.088	0.134	0.013	0.336	0.622	1	0.542	0.047	0.06
0.038	0.074	0.033	0.044	0.02	0.016	0.022	2.53	0.01	0.094	1.08	0	0.454	0.039	0.06
0.135	0.094	0.034	0.069	0.054	0.029	0.092	1.24	0.012	0.295	0.244	0	0.37	0.07	0.06
0.033	0.12	0.032	0.058	0.041	0.024	0.07	0.197	0.011	0.106	2.1	0	0.516	0.039	0.06
1.23	0	0.037	0.274	0.519	0.024	0.882	0.071	0.293	0.217	0.366	2	0.684	0.065	0.073
0.031	0.046	0.033	0.058	0.037	0.019	0.014	0.053	0	0.05	8.81	0	0.47	0.033	0.06
1.19	0.046	0.032	0.144	0.235	0.024	0.477	0.177	0.445	0.183	0.75	6	0.662	0.051	0.074
0.051	0.069	0.032	0.13	0.036	0.021	0.058	0.121	0.019	0.119	0.963	2	0.624	0.048	0
0.278	0.046	0.032	0.174	0.184	0.029	0.376	0.048	0.836	1.21	0.914	4	0.552	0.071	0.092
0.052	0.046	0.033	0.134	0.038	0.028	0.035	0.246	0.009	0.102	8.21	0	0.478	0.056	0.06
0.031	0.113	0.032	0.083	0.027	0.024	0.08	0.389	0.015	0.088	2.67	1	0.602	0.045	0
1.38	0.046	0.032	0.105	0.528	0.019	0.77	0.137	0.236	0.258	1	1	0.658	0.041	0.06
0.048	0.095	0.033	0.048	0.032	0.024	0.05	0.831	0.007	0.052	0.935	0	0.396	0.04	0.066
0.031	0.046	0.032	0.105	0.047	0.019	0.034	0.263	0.004	0.05	2.64	0	0.478	0.041	0.06
0.031	0.046	0.036	0	0.019	0.047	0.03	0.03	0.011	0.063	0.788	0	0.454	0.056	0.285
0.044	0.046	0.032	0.044	0.024	0.021	0.014	0.502	0.005	0.085	1.6	0	0.392	0.033	0.23
0.034	0.145	0.034	0.044	0.015	0.019	0.053	1.28	0.014	0.117	22.3	0	0.558	0.038	0.06
0.06	0.101	0.032	0.069	0.023	0.022	0.042	0.689	0.012	0.11	2.29	1	0.446	0.039	0.06
0.044	0.053	0.032	0.058	0.024	0.02	0.014	0.995	0.006	0.063	1.86	0	0.464	0.064	0.073
0.038	0.06	0.04	0.044	0.026	0.023	0.014	0.565	0.008	0.066	0.372	0	0.302	0.046	0.06
0.033	0.077	0.035	0.044	0.034	0.023	0.018	0.859	0.013	0.078	0.916	0	0.4	0.033	0.077
0.042	0.064	0.034	0.044	0.036	0.015	0.019	0.442	0.009	0.068	1.2	0	0.424	0.039	0.06
0.034	0.065	0.032	0.048	0.034	0.027	0.043	0.336	0.008	0.07	0.234	0	0.444	0.047	0.06
1.08	0.101	0.039	0.172	0.255	0.016	0.72	0.377	0.096	0.075	0.537	0	0.654	0.052	0.085
0.048	0.074	0.032	0.044	0.027	0.021	0.034	0.581	0.013	0.078	0.807	0	0.456	0.043	0.06
0.042	0.094	0.039	0.096	0.032	0.014	0.051	0.766	0.042	0.071	0.721	4	0.626	0.054	0.111
0.031	0.062	0.033	0.067	0.046	0.019	0.048	0.118	0.018	0.084	2.03	0	0.462	0.037	0.06
0.038	0.046	0.037	0.044	0.021	0.021	0.014	0.294	0.009	0.079	0.969	0	0.418	0.043	0.06
0	0	0	0	0.038	0.019	0.005	0.404	0	0.132	1.89	0	0.406	0.033	0
0.044	0.125	0.032	0.05	0.026	0.019	0.048	1.9	0.023	0.132	0.474	0	0.55	0.033	0.06
0.031	0.124	0.032	0.147	0.021	0.017	0.047	1.89	0.012	0.103	0.523	0	0.522	0.04	0
0.031	0.134	0.032	0.059	0.027	0.014	0.028	2.31	0.009	0.119	1.19	0	0.506	0.057	0
0.031	0.095	0.034	0.044	0.027	0.018	0.04	1.94	0.015	0.139	2.1	0	0.5	0.038	0.06
1.25	0.073	0.032	0.061	0.398	0.019	0.734	0.715	0.762	0.72	0.719	2	0.598	0.086	0.095
0.517	0	0.032	0.146	0.425	0.014	0.401	0.322	0.951	0.496	0.279	0	0.712	0.126	0.06
0.032	0.106	0.039	0.044	0.027	0.028	0.036	1.18	0.018	0.08	0.346	0	0.474	0.036	0.06
0.48	0.082	0.036	0.073	0.302	0.023	0.262	0.323	0.433	18	0.392	0	0.508	0.293	0.21
0.035	0.046	0.032	0.063	0.03	0.014	0.025	0.023	0.012	0.054	3.07	0	0.478	0.037	0.076
0.031	0.046	0.032	0	0.02	0.021	0.018	2.35	0.011	0.057	0.609	0	0.42	0.033	0.06
0.031	0.046	0.038	0.065	0.011	0.014	0.045	0.199	0.036	0.22	1.1	0	0.498	0.218	0.077
0.045	0.13	0.034	0.048	0.021	0.021	0.047	0.738	0.018	0.066	2.33	0	0.528	0.033	0.06
0.062	0.046	0.033	0.048	0.023	0.016	0.031	0.679	0.008	0.05	1.94	0	0.466	0.056	0.06
0.031	0.064	0.035	0.05	0.038	0.021	0.014	0.943	0.017	0.073	0.909	0	0.358	0.033	0.073
0.065	0.067	0.035	0.044	0.015	0.034	0.054	0.029	0.021	0.215	1.31	1	0.504	0.072	0.07
0	0.057	0.036	0.044	0.014	0.014	0.026	0.382	0.011	0.073	1.73	0	0.446	0.038	0.06
0.082	0.071	0.032	0.105	0.081	0.022	0.132	1.06	0.009	0.073	2.01	0	0.528	0.051	0.159
0.033	0.134	0.038	0.051	0.023	0.014	0.054	1.41	0.02	0.073	1.31	4	0.604	0.054	0.06
0.031	0.054	0.032	0.044	0.014	0.023	0.028	0.361	0.007	0.158	3.79	0	0.496	0.04	0.06
0.031	0.055	0.032	0.044	0.01	0.022	0.01	0.464	0.008	0.05	1.17	0	0.414	0.033	0.06
0.031	0.046	0	0.09	0.024	0.022	0.039	0.11	0.018	0.084	7.1	0	0.566	0.042	0.06
0.578	0.101	0.037	0.112	0.18	0.019	0.487	0.256	0.342	0.086	0.695	1	0.768	0.047	0.145
0.044	0.094	0.044	0.061	0.073	0.021	0.047	0.389	0.016	0.083	0.303	0	0.408	0.05	0.085
0.031	0.057	0.039	0.058	0.047	0.02	0.014	0.292	0.004	0.07	4.58	0	0.394	0.047	0.06
0.497	0.046	0.032	0.078	0.811	0.021	0.43	0.659	0.032	0.359	1.29	0	0.478	0.08	0.121
0.545	0.046	0.039	0.044	0.096	0.023	0.26	2.16	0.014	0.067	0.786	0	0.49	0.051	0.07
0.034	0.046	0.036	0.084	0.028	0.014	0.058	0.714	0.014	0.088	0.585	0	0.516	0.033	0.06
0.043	0.046	0.032	0.053	0.022	0.032	0.038	1.46	0.009	0.285	0.952	0	0.51	0.033	0.06
0.031	0.105	0.041	0.044	0.029	0.03	0.041	1.19	0.011	0.094	1.65	0	0.458	0.033	0.06
0.033	0.133	0.036	0.11	0.034	0.014	0.057	2.44	0.021	0.101	0.306	0	0.616	0.036	0.06
0.085	0	0.054	0.135	0.024	0.086	0.08	0.022	0.195	11	0.22	0	0.572	0.049	0.06
0.031	0	0.033	0.078	0.023	0.03	0.014	0	0.016	0	1.63	1	0.504	0.033	0.06
0.04	0.046	0.039	0.044	0.008	0.025	0.034	0.106	0.014	0.069	0.756	0	0.41	0.033	0.068
0.031	0.159	0.033	0	0.022	0.02	0.018	0.971	0.012	0.115	1.61	0	0.558	0.046	0
0.041	0.101	0.047	0.064	0.03	0.027	0.046	0.235	0.026	0.084	1.11	0	0.478	0.05	0.125
0.035	0.046	0.032	0.084	0.044	0.014	0.029	1.38	0.005	0.13	2.07	0	0.512	0.044	0.06
0.031	0.084	0.037	0.044	0.026	0.016	0.02	0.649	0.008	0.05	0.591	0	0.434	0.046	0.089
0.95	0.073	0.043	0.109	0.341	0.014	0.468	0.332	0.725	0.318	0.988	5	0.68	0.094	0.06
0.031	0.09	0.034	0.094	0.029	0.014	0.05	0.179	0.015	0.074	0.393	0	0.448	0.05	0.06
0.031	0.046	0.032	0.124	0.007	0.077	0.07	0.085	0.021	0	1.22	0	0.63	0.054	0.06
0.031	0.054	0.035	0.044	0.007	0.014	0.03	0.464	0.016	0.06	0.939	0	0.538	0	0.06
1.15	0.053	0.032	0.41	0.248	0.021	0.921	0.052	0.351	0.584	0.459	2	0.734	0.099	0.083
0.248	0.046	0.032	0.056	0.36	0.032	0.224	3.02	0.032	0.05	1.26	0	0.436	0.217	0.098
0.042	0.095	0.042	0.044	0.038	0.03	0.061	2.16	0.017	0.076	2.04	0	0.456	0.053	0.23
0.031	0.054	0.039	0.044	0.048	0.019	0.03	0.419	0.005	0.067	1.67	0	0.54	0.033	0.06
1.14	0.046	0.032	0.239	0.274	0.025	0.537	0.245	0.136	0.07	0.822	5	0.764	0.08	0.07
0.052	0.087	0.041	0.083	0.027	0.024	0.051	0.225	0.009	0.066	1.41	0	0.474	0.033	0.083
0.039	0.046	0.032	0.102	0.02	0.021	0.034	0.17	0.021	0.056	0.328	0	0.644	0.047	0.06
1.45	0.046	0	0.13	0.719	0.018	0.762	0.83	1.01	0.426	1.88	3	0.79	0.056	0.06
0.034	0.085	0.039	0.244	0.012	0.037	0.076	0.179	0.042	0.149	0.319	2	0.592	0.04	0.06
0.031	0.124	0.043	0.145	0.082	0.02	0.115	3.11	0.02	0.291	1.24	0	0.572	0.04	0.077
0.031	0.146	0.033	0.056	0.034	0.024	0.056	2.99	0.025	0.084	1.71	1	0.61	0.033	0.06
0.031	0.077	0.032	0.067	0.036	0.016	0.038	0.227	0.015	0.05	1.9	1	0.488	0.054	0.06
0.031	0.046	0.038	0.044	0.034	0.019	0.043	0.032	0.013	0.059	2.09	0	0.444	0.044	0.06
0.039	0.055	0.039	0.282	0.153	0.019	0.203	0.674	0.076	0.273	2.06	0	0.564	0.046	0.06
0.326	0.05	0.035	0.466	0.495	0.016	0.541	0.755	0.055	0.061	0.645	2	0.678	0.072	0.095
0.031	0.1	0.032	0.228	0.042	0.024	0.08	0.68	0.033	0.077	0.393	1	0.592	0.054	0.103
0.031	0.087	0.032	0.059	0.021	0.029	0.035	1.55	0.008	0.07	2.13	0	0.528	0.039	0.06
0.031	0.066	0.041	0.05	0.018	0.014	0.043	0.081	0.003	0.124	1.8	0	0.496	0.04	0.06
0.048	0.06	0.032	0.507	0.154	0.022	0.117	0.75	0.035	0.074	0.28	0	0.646	0.046	0.094
0.031	0.09	0.049	0.107	0.018	0.022	0.035	1.72	0.016	0.099	0.654	0	0.626	0.044	0.06
0.031	0.112	0.037	0.123	0.022	0.018	0.05	1.78	0.015	0.077	0.229	1	0.65	0.033	0.095
0.031	0.116	0.033	0.096	0.03	0.014	0.054	1.13	0.02	0.073	0.225	0	0.668	0.033	0
0.031	0.085	0.032	0.249	0.047	0.018	0.06	2.38	0.505	0.057	0.391	12	0.678	0.045	0.068
0.031	0.096	0.032	0.17	0.039	0.023	0.052	2.52	0.036	0.154	0.179	3	0.618	0.039	0.06
0.036	0.052	0.036	0.061	0.038	0.019	0.034	1.63	0.008	0.161	0.799	0	0.442	0.038	0.065
0.031	0.046	0.046	0.09	0.065	0.024	0.043	1.4	0.038	0.077	1.2	2	0.598	0.054	0
0.034	0.054	0.037	0.117	0.112	0.021	0.083	1.42	0.018	0.165	1.65	0	0.464	0.036	0.06
0.47	0.054	0.037	0.085	0.246	0.024	0.281	0.596	0.223	0.054	1.11	0	0.52	0.34	0.83
0.038	0.093	0.042	0.093	0.008	0.014	0.041	1.19	0.01	0.064	0.957	0	0.532	0.033	0.06
0.041	0.128	0.032	0.072	0.022	0.016	0.071	0.582	0.021	0.13	0.68	0	0.554	0.039	0.06
0.031	0.066	0.034	0.108	0.021	0.02	0.091	0.099	0.012	0.128	0.599	0	0.608	0.033	0.07
0.041	0.092	0.043	0.092	0.016	0.024	0.042	0.189	0.015	0.06	1.63	0	0.572	0.036	0.06
0.048	0.046	0.032	0.311	0.129	0.02	0.182	0.155	0.031	0.057	0.433	1	0.636	0.048	0.068
0.031	0.051	0.038	0.089	0.032	0.024	0.038	9.33	0.014	0.142	1.39	0	0.486	0.039	0.073
0.038	0.075	0.044	0.056	0.055	0.023	0.044	2.52	0.06	0.109	2.51	0	0.474	0.295	0.251
0.039	0.133	0.045	0.064	0.024	0.025	0.03	1.07	0.008	0.126	0.737	0	0.394	0.041	0.06
0.08	0.073	0.038	0.097	0.024	0.028	0.087	0.241	0.012	0.06	0.857	0	0.434	0.051	0.089
0.048	0.095	0.032	0.044	0.038	0.014	0.051	0.285	0.007	0.055	0.921	0	0.452	0.041	0.06
0.042	0.057	0.049	0.044	0.026	0.021	0.027	0.334	0.008	0.062	1.16	0	0.414	0.054	0.06
0.046	0.046	0.036	0.077	0.017	0.019	0.064	0.016	0.048	0.077	0.883	1	0.518	0.042	0.06
0.031	0.098	0.041	0.058	0.007	0.022	0.04	0.872	0.011	0.077	0.779	3	0.616	0.033	0.06
0.533	0.046	0.032	0.059	0.153	0.014	0.179	0.326	0.364	0.23	1.59	7	0.774	0.056	0
0.031	0.07	0.039	0.044	0.045	0.016	0.025	0.313	0.009	0.119	0.539	0	0.422	0.041	0.06
0.031	0.064	0.032	0.044	0.069	0.022	0.043	7.75	0.02	0.09	0.302	0	0.45	0.059	0.067
0.031	0.106	0.033	0.05	0.012	0.021	0.029	0.249	0.007	0.064	0.486	0	0.432	0.033	0.06
0.711	0.046	0.032	0.114	0.357	0.015	0.457	0.23	0.286	0.161	0.684	0	0.61	0.063	0.06
0.596	0.046	0.032	0.131	0.266	0.018	0.323	0.047	0.954	0.204	0.681	5	0.618	0.048	0.068
0.031	0.046	0.039	0.065	0.04	0.02	0.026	0.016	0.021	0.055	1.13	0	0.446	0.033	0.06
0.031	0.073	0.032	0.089	0.008	0.017	0.045	3.09	0.012	0.06	0.941	0	0.628	0.044	0.06
0.031	0.046	0.033	0.051	0.018	0.016	0.056	0.016	0.012	0.05	1.06	3	0.538	0.04	0.06
0.031	0.083	0.032	0.057	0.007	0.014	0.053	0.234	0.009	0.057	1.01	4	0.64	0.033	0.06
0	0.057	0.032	0.168	0.025	0.018	0.043	0.065	0.01	0.05	0.749	0	0.602	0.033	0.095
0.031	0.046	0	0.054	0.007	0.014	0.022	0.219	0.01	0.05	2.41	0	0.52	0.054	0
0.38	0.054	0.033	0.094	0.042	0.014	0.195	1.55	0.024	0.059	0.6	2	0.528	0.047	0.07
0.658	0.076	0.032	0.084	0.536	0.026	0.424	0.225	0.697	0.307	2.55	2	0.626	0.046	0.073
0.741	0.046	0.032	0.121	0.059	0.017	0.2	0.016	0.225	31.1	0.165	0	0.58	0.496	0.224
0.068	0.082	0.036	0.158	0.052	0.016	0.135	1.09	0.008	0.07	0.806	0	0.526	0.036	0.06
0.062	0.081	0.032	0.044	0.118	0.025	0.025	0.15	0.139	0.829	0.712	0	0.4	0.094	0.181
1.12	0.046	0.036	0.141	0.055	0.017	0.499	0	0.085	0.171	0.224	0	0.614	0.07	0.06
0.663	0.046	0.032	0.162	0.24	0.024	0.37	0.028	0.278	0.096	1.16	0	0.674	0.396	0.124
0.031	0.103	0.034	0.063	0.027	0.014	0.04	1.05	0.015	0.109	0.307	0	0.58	0.04	0.06
0.031	0.08	0.032	0.044	0.019	0.016	0.044	1.49	0.017	0.115	0.333	0	0.57	0.039	0.06
0.031	0.092	0.035	0.062	0.018	0.016	0.031	1.4	0.012	0.074	0.164	0	0.566	0.047	0
0.031	0.06	0.032	0.044	0.015	0.014	0.035	1.39	0.012	0.064	0.381	0	0.55	0.033	0.06
0.035	0.08	0.033	0.044	0.024	0.014	0.034	0.858	0.011	0.062	0.658	1	0.478	0.033	0.06
0.031	0.101	0.032	0	0.025	0	0.018	0.117	0.01	0.131	0.994	0	0.474	0.033	0
0.042	0.088	0.039	0.044	0.013	0.021	0.022	0.784	0.008	0.13	0.38	0	0.422	0.033	0.077
0.593	0	0.032	0.102	0.344	0.014	0.223	0.605	0.534	0.111	0.473	5	0.786	0.061	0.06
0	0	0.036	0	0.007	0.014	0.01	0.682	0	0.05	1.49	0	0.416	0.049	0
0.031	0.046	0.032	0.044	0.011	0.019	0.025	0.13	0.014	0.24	0.915	0	0.444	0.04	0
0.031	0.046	0	0.05	0.02	0.021	0.018	0.022	0.013	0.059	2.28	0	0.55	0.041	0.06
0.495	0	0.032	0.156	0.033	0.014	0.116	0.441	0.166	42.6	1.16	3	0.658	0.087	0.06
0.031	0.046	0.036	0	0.033	0.015	0.027	0.5	0.011	0.068	0.549	0	0.464	0.043	0
1.68	0.072	0.033	0.132	1.24	0.026	1.27	1.71	0.121	0.153	1.6	1	0.602	0.061	0.068
0.035	0.074	0.032	0.08	0.06	0.023	0.065	0.03	0.022	0.108	0.289	0	0.446	0.035	0.085
0.042	0.101	0.032	0.064	0.023	0.02	0.034	0.103	0.01	0.146	1.26	0	0.464	0.033	0
0.033	0.054	0.032	0.044	0.02	0.032	0.048	0.762	0.018	0.065	0.559	0	0.446	0.033	0.06
0.041	0.046	0.047	0.06	0.035	0.019	0.033	0.289	0.011	0.115	1.54	0	0.366	0.039	0.06
0.042	0.064	0.037	0.048	0.062	0.022	0.035	0.212	0.011	0.086	1.21	0	0.464	0.06	0.085
0.059	0.11	0.042	0.2	0.038	0.026	0.16	2.13	0.091	0.124	1.42	2	0.566	0.048	0.06
0.034	0.08	0.039	0.23	0.012	0.02	0.128	2.96	0.041	0.115	0.739	1	0.622	0.033	0.067
0.051	0.076	0.032	0.044	0.043	0.023	0.031	0.485	0.01	0.126	0.906	0	0.436	0.042	0.068
0.031	0.073	0.033	0.05	0.02	0.014	0.058	0.53	0.016	0.065	0.234	1	0.58	0.039	0.06
0.031	0.053	0.042	0.044	0.025	0.014	0.036	0.664	0.008	0.054	0.728	0	0.524	0.056	0
1.19	0.046	0.035	0.071	0.96	0.02	1.05	0.251	0.327	1.23	0.748	0	0.55	0.074	0.13
0.096	0.1	0.042	0.044	0.018	0.032	0.04	1.85	0.016	0.118	1.19	0	0.484	0.033	0.08
0.031	0.114	0.035	0.095	0.012	0.029	0.036	0.684	0.014	0.073	0.376	0	0.444	0.033	0.06
0.051	0.051	0.039	0.05	0.069	0.029	0.018	1.5	0.013	0.11	0.347	0	0.366	0.044	0.06
0.036	0.046	0.032	0.077	0.074	0.024	0.04	0.09	0.024	0	0.951	0	0.408	0.101	0.095
0.039	0.046	0.038	0.095	0.251	0.024	0.026	0.435	0.078	0.191	0.702	0	0.394	0.038	0.094
0.031	0.046	0.032	0	0.02	0.023	0.032	2.19	0.01	0.114	0.841	0	0.442	0.064	0.06
0.046	0.052	0.04	0.094	0.07	0.015	0.095	0.03	0.012	0.082	1.65	0	0.448	0.058	0.094
0	0.046	0.032	0	0.007	0.016	0.022	0.025	0.014	0.106	1.78	0	0.454	0.039	0.06
0.031	0.062	0.034	0.071	0.017	0.014	0.036	0.868	0.024	0.067	0.414	0	0.622	0.042	0
0.561	0.051	0.035	0.13	0.224	0.023	0.633	0.391	0.082	0.085	0.67	2	0.548	0.054	0.122
0.171	0.06	0.054	0.12	0.101	0.034	0.319	0.384	0.019	0.082	0.91	0	0.458	0.045	0.093
0.04	0.057	0.032	0.044	0.019	0.036	0.046	0.053	0.018	0.085	0.122	0	0.51	0.039	0.06
0.059	0.077	0.033	0.071	0.073	0.028	0.109	1.13	0.019	0.077	0.805	0	0.494	0.038	0.066
0.031	0.103	0.042	0.044	0.021	0.023	0.066	0.509	0.011	0.079	0.629	0	0.54	0.043	0.06
0.031	0.084	0.033	0.072	0.029	0.015	0.044	1.75	0.012	0.096	2.43	0	0.474	0.033	0.146
0.031	0.066	0.036	0.044	0.024	0.022	0.064	1.54	0.013	0.084	0.803	0	0.442	0.033	0.06
0.031	0.22	0.032	0.07	0.02	0.018	0.083	1.64	0.02	0.083	0.885	0	0.532	0.037	0.083
1.28	0.081	0.041	0.091	1.33	0.035	1.58	0.132	0.131	0.117	1.01	0	0.642	0.084	0.067
0.031	0.104	0.032	0.058	0.022	0.023	0.06	0.975	0.013	0.06	1.04	0	0.486	0.047	0.06
0.04	0.054	0.032	0.054	0.029	0.027	0.049	0.047	0.022	0.054	0.834	0	0.49	0.033	0.06
0.031	0.115	0.032	0.068	0.016	0.018	0.045	0.681	0.016	0.063	0.3	0	0.484	0.052	0.06
0.04	0.075	0.037	0.044	0.014	0.016	0.03	1.34	0.015	0.054	0.328	0	0.44	0.044	0.07
0.037	0.098	0.039	0.044	0.032	0.03	0.023	0.901	0.01	0.05	0.44	0	0.37	0.043	0.07
0.031	0.133	0.034	0.044	0.019	0.027	0.037	0.045	0.014	0.053	1.56	0	0.484	0.04	0
0.031	0.073	0.032	0.07	0.008	0.014	0.019	1.37	0.007	0.05	3.47	0	0.548	0.044	0.06
0.031	0.096	0.04	0.044	0.021	0.019	0.061	0.767	0.013	0.069	0.966	0	0.54	0.033	0.06
0.997	0.046	0.036	0.086	0.169	0.023	0.655	0.181	0.288	5.02	0.489	0	0.524	0.177	0.168
0	0.054	0.047	0.064	0.016	0.026	0.045	0.176	0.025	0.099	1.09	0	0.52	0.057	0.06
0.034	0.046	0.036	0.044	0.013	0.016	0.025	0.538	0.009	0.065	1.22	0	0.46	0.033	0
0.04	0.046	0.039	0.059	0.027	0.023	0.023	0.541	0.006	0.104	2.95	0	0.494	0.033	0.06
0.036	0.115	0.032	0.059	0.026	0.019	0.066	0.552	0.016	0.079	0.789	3	0.546	0.05	0.06
0.031	0.076	0.047	0.044	0.03	0.017	0.037	1.64	0.014	0.141	2.05	0	0.482	0.035	0.06
0.031	0.052	0.032	0.096	0.033	0.016	0.046	0.362	0.009	0.096	1.11	0	0.448	0.033	0.06
0.463	0.063	0.032	0.426	0.148	0.028	0.477	0.361	0.144	0.061	0.56	1	0.724	0.068	0.085
0.031	0.071	0.036	0.072	0.028	0.018	0.064	1.19	0.019	0.082	0.285	1	0.51	0.041	0.06
0.044	0.065	0.036	0.044	0.046	0.02	0.022	0.949	0.009	0.106	0.436	0	0.384	0.033	0.06
0.043	0.103	0.036	0.044	0.131	0.052	0.068	0.171	0.024	3.37	0.881	0	0.46	0.078	0.074
0.031	0.065	0.038	0.044	0.034	0.019	0.037	3.68	0.009	0.09	1.05	0	0.472	0.046	0.06
0.039	0.046	0.032	0.077	0.021	0.023	0.084	0.088	0.037	0.054	0.724	2	0.55	0.033	0.068
0.27	0.069	0.047	0.181	0.064	0.017	0.416	1.09	0.046	0.146	0.526	0	0.6	0.046	0.111
0.517	0.046	0.032	0.119	0.876	0.021	0.446	0.348	0.593	2.1	1.26	2	0.616	0.088	0.085
0.033	0.046	0.038	0.069	0.017	0.017	0.074	0.045	0.006	0.072	2.53	0	0.546	0.033	0
0.031	0.046	0.033	0.078	0.007	0.023	0.034	0.32	0.018	0.067	0.687	1	0.696	0.033	0.073
0.042	0.052	0.032	0.136	0.07	0.017	0.148	0.111	0.063	0.114	2.19	0	0.518	0.052	0.145
0.516	0.083	0.036	0.284	0.445	0.02	0.941	0.394	0.071	0.191	0.658	0	0.628	0.043	0.07
0.121	0.052	0.038	0.086	0.068	0.021	0.144	0.166	0.017	0.057	0.69	0	0.48	0.051	0.095
0.031	0	0.044	0	0.018	0.017	0.01	0.812	0.007	0.654	1.34	0	0.436	0.086	0.07
0	0.046	0.032	0.044	0.025	0.018	0.026	0.173	0.007	0.064	2.09	0	0.432	0.054	0.06
0.044	0.098	0.032	0.044	0.02	0.016	0.022	1.73	0.004	0.055	2.02	0	0.476	0.033	0.06
0.078	0.046	0.051	0.123	0.401	0.024	0.09	0	0.09	0.165	0.917	0	0.486	0.094	0.15
0.031	0.046	0.033	0.044	0.057	0.02	0.038	0.029	0.007	0.059	1.79	0	0.45	0.036	0.06
0.031	0.081	0.032	0.044	0.007	0.025	0.027	0.281	0.01	0.05	0.862	0	0.468	0.033	0.06
0.031	0.081	0.032	0.044	0.007	0.025	0.027	0.281	0.01	0.05	0.862	0	0.478	0.033	0.06
0.056	0.051	0.033	0.044	0.024	0.034	0.026	0.062	0.01	0.05	0.34	0	0.394	0.033	0.06
0.031	0.046	0.032	0.044	0.007	0.028	0.014	0	0.012	0	3.84	0	0.504	0	0.06
0.031	0.046	0.044	0.044	0.035	0.022	0.073	0.03	0.02	0.079	0.322	0	0.564	0.033	0
0.139	0.046	0.032	0.247	0.055	0.014	0.069	0.037	1.21	0.085	0.865	7	0.618	0.171	0.125
0.054	0.057	0.032	0.088	0.476	0.026	0.114	0.016	0.515	0.155	1.21	0	0.516	0.113	0.182
0.865	0.046	0.049	0.328	0.093	0.018	0.726	0.329	0.148	0.063	0.484	0	0.612	0.223	0.178
0.047	0.09	0.039	0.044	0.034	0.03	0.035	0.436	0.012	0.083	1.96	0	0.43	0.044	0.06
0.041	0.078	0.043	0.044	0.016	0.021	0.031	0.568	0.011	0.113	0.661	0	0.408	0.037	0.06
0	0.046	0.032	0.064	0.029	0.022	0.036	0.031	0.02	0.146	1.66	0	0.514	0.033	0.085
0.033	0.143	0.037	0.044	0.03	0.023	0.048	2.91	0.013	0.158	0.365	0	0.456	0.048	0.06
0.031	0.101	0.032	0.082	0.031	0.015	0.057	0.141	0.019	0.054	0.514	0	0.622	0.043	0.073
0	0.071	0.045	0.108	0.04	0.03	0.043	0.254	0.014	0.05	0.543	0	0.564	0.033	0.06
0.031	0.046	0.038	0.044	0.08	0.025	0.005	0.285	0.006	0.072	0.603	0	0.22	0.033	0
0.031	0.046	0.042	0.098	0.034	0.024	0.039	0	0.004	0.109	1.53	0	0.484	0.033	0.06
0.031	0.064	0.032	0.044	0.031	0.022	0.026	10.1	0.004	0.07	3.06	0	0.482	0.054	0
0.956	0.046	0.032	0.07	0.671	0.026	0.799	0.092	1.04	0.241	0.345	0	0.538	0.185	0.06
0.031	0.201	0.041	0.076	0.041	0.021	0.087	1.68	0.019	0.074	0.431	0	0.552	0.042	0.077
0.036	0.068	0.032	0.051	0.031	0.019	0.022	0.288	0.013	0.084	0.863	0	0.42	0.033	0.175
1.31	0.072	0.038	0.151	0.848	0.017	1.06	1.1	0.207	0.175	0.312	3	0.636	0.092	0.104
0.031	0.065	0.032	0.1	0.032	0.02	0.08	0.285	0.022	0.05	0.368	0	0.548	0.039	0.072
0.034	0.046	0.034	0.105	0.035	0.017	0.047	0.337	0.012	0.053	2.22	0	0.472	0.054	0
0.153	0.06	0.033	0.099	0.106	0.018	0.272	0.204	0.066	0.086	1.2	2	0.558	0.033	0.06
0.031	0.046	0.032	0.044	0.016	0.041	0.026	0.08	0.016	0.138	0.622	0	0.402	0.038	0.103
