H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.031	0	0.033	0	0.024	0.025	0.005	0	0.005	0	0.074	0	0.354	0.033	0.073
0.031	0	0.032	0.044	0.007	0.014	0.005	0	0.005	0	0.063	0	0.284	0.033	0.06
0.031	0.046	0.038	0.044	0.012	0.016	0.005	0	0.006	0	0.048	0	0.32	0.033	0
0.031	0.046	0.034	0	0.012	0	0.005	0	0.005	0	0.042	0	0.304	0.033	0
0.034	0.046	0.037	0	0.012	0.016	0.005	0	0.005	0	0.031	0	0.36	0.033	0
0.031	0.046	0.032	0.059	0.012	0.019	0.041	0.79	0.017	0	0.144	0	0.48	0.033	0.06
0.031	0.046	0.032	0.044	0.031	0.027	0.005	0.838	0.006	0	0.091	0	0.4	0.033	0
0.031	0.046	0.042	0.044	0.033	0.018	0.014	0.634	0.008	0.068	0.39	0	0.332	0.033	0.06
0.031	0.046	0.038	0.044	0.018	0.048	0.005	0.068	0.008	0	0.656	0	0.43	0.039	0
0.031	0.046	0.032	0.044	0.023	0.026	0.019	0.07	0.006	0	0.92	0	0.492	0.033	0
0.034	0.046	0.032	0	0.007	0.023	0.014	0	0.009	0	0.081	0	0.434	0.033	0.077
0.031	0.046	0.032	0	0.008	0.024	0.019	0	0.008	0	0.31	0	0.476	0.044	0
0.041	0	0.032	0.044	0.025	0.027	0.005	0	0.005	0	0.366	0	0.382	0.054	0
0.031	0.046	0.032	0.044	0.007	0.038	0.014	0	0.009	0	0.036	0	0.356	0.033	0.06
0.031	0	0.032	0.044	0.018	0.039	0.023	0	0.006	0	0.324	0	0.43	0.04	0.06
0.031	0	0.032	0.044	0.018	0.014	0.005	0.156	0.007	0.068	1.53	0	0.412	0.033	0.06
0.031	0.046	0.036	0	0.036	0.018	0.03	0.076	0.007	0	0.296	0	0.448	0.033	0
0.031	0.046	0.032	0.059	0.007	0.016	0.01	0.162	0.007	0.076	0.188	0	0.316	0.033	0
0.031	0	0.045	0.05	0.04	0.029	0.01	0.094	0.007	0	0.25	0	0.362	0.046	0.06
0.031	0.046	0.032	0.044	0.024	0.02	0.034	0	0.007	0	0.167	0	0.556	0.033	0.06
0.04	0.087	0.032	0.044	0.037	0.02	0.019	1.01	0.008	0.072	0.464	0	0.346	0.033	0.06
0.034	0	0.033	0.044	0.017	0.017	0.019	0	0.009	0	0.235	0	0.45	0.033	0.06
0.035	0	0	0	0.011	0.021	0.005	0.069	0.006	0	0.43	0	0.306	0.051	0
0.031	0.066	0.032	0.044	0.029	0.026	0.021	0.585	0.007	0.068	0.647	0	0.388	0.054	0.06
0.041	0	0.034	0.044	0.019	0.04	0.005	0.058	0.007	0.05	0.051	0	0.346	0	0.06
0.031	0.054	0.036	0.044	0.007	0.02	0.014	0	0.005	0.05	0.217	0	0.424	0.033	0.06
0.037	0.046	0	0	0.027	0.027	0.014	0	0.005	0	0.051	0	0.39	0.044	0.06
0.044	0.046	0.032	0.044	0.007	0.016	0.014	0	0.008	0	0.145	0	0.33	0.054	0
0.031	0.046	0.038	0.073	0.017	0.041	0.046	0	0.012	0	0.258	0	0.512	0	0.06
0.031	0.046	0.036	0.044	0.024	0.029	0.01	0	0.007	0	0.059	0	0.396	0.033	0.06
0.031	0.046	0	0.044	0.028	0.021	0.005	0.661	0.005	0.05	0.8	0	0.32	0.033	0.06
0.062	0.046	0.037	0.044	0.008	0.016	0.005	0.249	0.007	0.059	0.221	0	0.33	0.039	0.06
0.035	0.046	0.032	0.044	0.014	0.033	0.028	0.132	0.008	0.05	0.303	0	0.472	0.052	0.06
0.031	0.046	0.034	0	0.016	0.029	0.014	0	0.007	0	0.283	0	0.452	0.054	0.06
0.031	0	0.032	0	0.021	0.018	0.005	0	0.008	0	0.062	0	0.332	0.033	0.06
0.056	0	0.037	0	0.04	0.019	0.005	0	0.003	0	1.51	0	0.438	0.033	0
0.031	0	0.032	0.044	0.007	0.014	0.014	0	0.003	0	0.947	0	0.504	0	0
0.031	0.046	0	0.095	0.018	0.014	0.015	0.032	0.005	0.115	0.971	0	0.456	0.033	0
0.031	0.046	0.037	0.044	0.022	0.018	0.028	0	0.01	0.05	0.127	0	0.39	0.033	0.06
0.032	0.046	0.037	0.044	0.015	0.019	0.005	0	0.008	0	0.067	0	0.358	0.033	0.06
0.031	0.046	0.032	0.044	0.011	0.017	0.01	0.189	0.009	0.056	0.594	0	0.36	0.033	0.06
0.052	0.046	0.036	0.044	0.008	0.015	0.043	0	0.01	0	0.329	0	0.486	0.04	0.06
0	0.073	0.036	0.044	0.019	0.021	0.045	0.029	0.01	0.05	0.396	1	0.496	0.033	0
0.031	0.064	0.037	0.044	0.018	0.021	0.005	0.16	0.005	0.054	0.447	0	0.302	0.033	0.06
0.031	0.046	0.034	0	0.008	0.022	0.005	0	0.009	0	0.153	0	0.44	0.033	0.06
0.031	0.046	0.032	0	0.011	0.031	0.014	0	0.009	0	0.207	0	0.456	0.033	0.06
0.031	0.046	0	0.044	0.012	0.019	0.01	0	0.005	0	0.945	0	0.442	0.033	0
0.034	0.06	0.032	0.044	0.028	0.021	0.01	0.501	0.008	0.08	0.139	0	0.314	0.049	0.06
0.031	0.046	0.039	0.095	0.011	0.048	0.014	0	0.006	0	0.342	0	0.41	0.033	0
0.041	0.101	0.042	0.044	0.021	0.017	0.01	0.691	0.006	0.077	0.482	0	0.322	0.033	0.06
0.031	0.046	0.039	0.078	0.02	0.045	0.014	0.016	0.008	0	0.181	0	0.518	0.033	0.06
0.031	0.101	0.032	0.044	0.013	0.035	0.005	0.016	0.007	0	0.245	0	0.334	0.033	0.06
0.031	0.046	0.036	0.044	0.018	0.019	0.005	0.113	0.005	0.05	0.571	0	0.342	0.033	0.06
0.031	0.046	0.032	0.044	0.019	0.016	0.023	0.132	0.009	0.053	0.305	0	0.382	0.033	0.06
0.031	0	0.04	0	0.013	0.031	0.024	0	0.008	0	0.795	0	0.438	0.033	0
0.031	0.052	0.032	0.044	0.023	0.034	0.024	0	0.009	0.05	0.662	0	0.498	0.033	0.089
0.031	0.046	0.033	0	0.016	0.028	0.024	0	0.011	0.05	0.11	0	0.47	0.033	0.077
0.031	0	0.032	0	0.015	0.025	0.005	0	0.003	0	0.126	0	0.39	0.033	0
0.031	0	0.032	0	0.007	0.021	0.005	0	0.007	0	0.166	0	0.416	0.033	0.06
0.031	0	0.041	0	0.007	0.021	0.005	0	0.007	0	0.317	0	0.354	0.033	0
0.031	0.046	0.048	0.044	0.02	0.014	0.005	0	0.006	0	0.07	0	0.384	0.033	0.06
0.031	0	0.044	0.044	0.007	0.018	0.005	0.016	0.005	0	0.263	0	0.36	0.033	0.06
0.031	0.046	0.032	0.066	0.07	0.02	0.01	0.025	0.016	0.05	0.8	0	0.468	0.043	0
0.042	0	0.044	0.044	0.007	0.016	0.005	0	0.004	0	0.176	0	0.356	0.033	0.085
0.033	0.046	0.036	0	0.007	0.022	0.005	0	0.006	0	0.046	0	0.354	0.052	0
0.031	0	0.039	0	0.007	0.017	0.014	0	0.006	0	0.246	0	0.38	0.037	0.089
0	0	0.036	0	0.007	0.025	0.005	0	0.004	0	0.723	0	0.328	0.033	0.06
0.031	0.046	0.032	0	0.013	0.016	0.005	0	0.006	0	0.08	0	0.324	0.04	0
0.031	0	0.032	0	0.007	0.014	0.005	0	0.007	0	0.04	0	0.242	0.033	0.06
0.031	0.046	0.038	0	0.007	0.014	0.005	0	0.007	0.05	0.456	0	0.428	0	0.06
0.031	0	0.041	0	0.007	0	0.005	0	0.003	0	0.697	0	0.43	0	0
0.031	0	0.032	0	0.023	0.018	0.005	0	0.006	0	0.139	0	0.338	0	0.06
0.031	0.046	0.033	0	0.026	0.027	0.005	0	0.006	0	0.25	0	0.394	0.033	0.06
0.031	0.046	0.033	0.044	0.008	0.019	0.005	0	0.007	0	0.056	0	0.356	0.039	0
0.031	0	0.035	0	0.007	0.014	0.005	0.016	0.007	0	0.2	0	0.33	0.039	0.06
0.031	0.046	0.033	0.044	0.013	0.016	0.005	0	0.003	0	1.02	0	0.418	0.033	0.06
0.031	0.046	0.032	0.059	0.008	0.016	0.005	0	0.007	0	0.477	0	0.364	0.033	0
0	0.046	0.032	0	0.008	0.014	0.023	0.016	0.003	0.05	0.774	0	0.362	0	0
0.031	0.063	0.032	0	0.007	0.019	0.005	0	0.005	0	0.11	0	0.284	0.037	0.06
0.033	0	0.032	0	0.022	0.014	0.005	0	0.004	0	0.038	0	0.342	0.033	0.06
0.059	0	0.04	0.044	0.018	0.022	0.005	0	0.004	0	0.297	0	0.296	0.044	0.06
0.047	0	0.05	0.044	0.023	0.018	0.005	0	0.006	0	0.04	0	0.344	0.033	0.06
0.039	0	0.032	0	0.028	0.029	0.014	0	0.007	0	0.478	0	0.362	0.05	0.06
0.031	0.046	0.034	0	0.016	0.03	0.019	0	0.008	0	0.15	0	0.438	0.033	0
0.042	0	0.032	0	0.021	0.026	0.005	0	0.006	0	0.396	0	0.324	0.033	0
0.031	0.065	0.042	0	0.018	0.018	0.005	0.345	0.01	0.064	0.156	0	0.396	0.038	0
0.031	0.046	0.032	0.044	0.007	0.078	0.057	0.036	0.01	0	0.41	0	0.54	0.033	0.06
0.031	0.046	0.032	0.044	0.035	0.022	0.005	0.14	0.005	0	0.445	0	0.324	0.039	0
0.044	0.046	0.033	0.05	0.008	0.047	0.024	0	0.008	0	0.186	0	0.498	0.033	0.111
0.031	0.053	0.032	0	0.02	0.014	0.014	0.95	0.007	0.05	0.641	0	0.332	0.044	0.06
0.064	0.046	0.044	0.044	0.026	0.049	0.005	0	0.018	0.05	0.282	0	0.424	0.033	0.06
0.031	0	0.035	0	0.023	0.069	0.028	0.016	0.009	0	0.198	0	0.456	0.033	0
0	0.06	0.033	0.049	0.013	0.026	0.034	0.016	0.009	0	0.291	0	0.538	0.033	0.06
0.031	0	0.035	0.044	0.018	0.026	0.005	0	0.005	0	0.689	0	0.406	0.033	0.06
0	0.046	0.036	0	0.008	0.021	0.02	0	0.01	0	0.307	0	0.488	0.033	0
0	0.046	0.032	0.044	0.008	0.015	0.027	0	0.012	0	0.496	0	0.522	0.033	0.143
0.034	0	0.033	0.044	0.007	0.014	0.005	0	0.009	0	0.491	0	0.466	0	0.06
0.06	0.046	0.032	0	0.007	0.018	0.019	0.029	0.009	0	0.162	0	0.446	0	0
0.031	0.06	0.032	0	0.025	0.035	0.033	0	0.009	0.05	0.09	0	0.518	0.051	0.06
0.031	0.046	0.046	0.044	0.015	0.036	0.019	0	0.008	0	2.26	0	0.342	0.033	0.06
0.066	0.046	0.033	0.044	0.041	0.025	0.014	2.27	0.009	0.071	0.803	0	0.346	0.033	0.06
0.031	0.046	0.032	0	0.007	0.016	0.014	0	0.007	0	0.089	0	0.446	0.033	0.06
0.049	0	0.045	0.044	0.011	0.018	0.005	0	0.006	0	0.037	0	0.362	0	0.06
0.031	0.046	0.032	0	0.007	0.019	0.005	0	0.005	0	0.053	0	0.466	0.033	0.077
0.031	0	0.032	0	0.025	0.016	0.005	0	0.004	0	0.717	0	0.296	0.043	0.06
0.031	0.046	0.032	0	0.007	0.014	0.019	0	0.008	0	0.413	0	0.502	0.033	0.06
0.031	0.046	0.034	0.044	0.008	0.059	0.005	0.039	0.009	0	0.296	0	0.356	0.033	0.06
0.031	0	0.032	0.044	0.019	0.033	0.01	0	0.009	0	0.123	0	0.31	0.042	0.06
0.035	0.046	0.032	0.044	0.008	0.029	0.01	0.114	0.01	0.059	0.711	0	0.318	0.037	0.06
0.04	0	0.038	0.044	0.018	0.024	0.035	0.105	0.008	0	0.355	0	0.436	0.033	0.06
0	0.046	0.035	0.074	0.016	0.017	0.041	0.039	0.014	0	0.07	0	0.614	0.039	0.06
0.031	0.046	0.038	0	0.007	0.022	0.005	0	0.007	0	0.213	0	0.338	0.045	0.06
0.031	0.046	0.039	0.044	0.011	0.025	0.005	0	0.004	0	0.116	0	0.304	0.033	0
0.031	0.046	0	0.044	0.007	0.056	0.015	0	0.008	0.05	0.852	0	0.506	0.033	0.06
0.031	0.046	0.034	0.049	0.014	0.039	0.053	0	0.011	0	0.134	0	0.534	0.033	0
0.031	0.046	0.032	0.044	0.007	0.04	0.019	0	0.01	0	0.618	0	0.532	0.049	0.06
0	0	0	0	0.029	0.014	0.017	0	0.005	0	1.51	0	0.404	0.033	0
0.031	0.046	0.032	0	0.008	0.019	0.005	0	0.003	0	0.179	0	0.376	0.042	0
0.031	0	0.034	0	0.025	0.021	0.005	0	0.006	0	0.286	0	0.344	0.033	0
0.065	0.114	0.037	0	0.048	0.039	0.023	0.035	0.011	0.067	0.089	0	0.376	0.036	0.103
0	0.046	0.032	0	0.038	0.04	0.005	0	0.005	0	0.099	0	0.492	0	0
0.045	0.046	0.043	0	0.007	0.014	0.005	0.016	0.014	0	1.21	1	0.554	0.033	0.06
0.031	0.062	0.032	0.044	0.033	0.041	0.023	1.46	0.01	0.061	1.31	0	0.382	0.033	0.06
0.031	0.046	0.032	0.044	0.017	0.022	0.005	0	0.01	0.068	0.293	0	0.462	0.033	0.06
0.031	0.068	0.032	0.044	0.024	0.029	0.02	0	0.015	0	0.236	0	0.526	0.039	0.06
0.031	0.046	0.032	0.06	0.011	0.056	0.028	0	0.016	0	0.199	0	0.506	0	0
0.035	0	0.034	0.044	0.011	0.017	0.014	0	0.005	0	0.348	0	0.342	0.033	0.103
0.041	0.046	0.038	0.044	0.011	0.082	0.032	0.026	0.016	0	0.12	0	0.542	0.045	0.077
0.044	0.046	0.044	0	0.011	0.046	0.005	0	0.014	0	0.574	0	0.404	0.061	0.06
0.033	0.046	0.039	0.044	0.007	0.048	0.032	0	0.013	0	0.916	0	0.476	0.033	0.06
0.04	0.051	0.033	0	0.011	0.035	0.014	0.016	0.008	0	0.074	0	0.414	0.044	0.077
0.031	0.046	0.032	0.044	0.019	0.025	0.023	0	0.011	0	0.124	0	0.428	0.033	0.06
0.054	0.046	0.032	0	0.022	0.025	0.005	0	0.008	0	0.044	0	0.308	0.033	0.085
0.031	0.097	0.036	0.044	0.011	0.034	0.014	0	0.014	0	0.054	0	0.432	0.033	0.06
0.036	0.046	0.032	0.044	0.033	0.039	0.03	1.11	0.012	0.084	0.649	0	0.43	0.054	0.06
0.031	0.073	0.039	0.072	0.071	0.029	0.027	0.016	0.015	0	0.085	0	0.372	0.041	0.083
0.031	0.046	0.037	0.044	0.023	0.043	0.005	0	0.01	0	0.045	0	0.372	0.042	0.06
0.041	0.064	0.032	0.044	0.037	0.026	0.005	0.274	0.01	0.067	0.563	0	0.354	0.033	0.082
0.073	0.046	0.032	0.044	0.033	0.021	0.005	0.246	0.009	0.05	0.144	0	0.368	0.043	0.06
0	0.046	0.034	0.044	0.016	0.018	0.005	0	0.009	0	0.052	0	0.342	0.033	0.06
0.045	0.046	0.038	0	0.029	0.029	0.014	0	0.006	0	0.413	0	0.342	0.046	0.06
0.034	0.046	0.035	0	0.018	0.07	0.02	0	0.013	0	0.065	0	0.424	0.033	0.06
0.039	0.046	0.032	0	0.017	0.038	0.005	0	0.007	0.05	0.433	0	0.34	0.033	0.06
0.037	0.046	0.036	0	0.012	0.034	0.005	0	0.009	0	0.32	0	0.4	0.038	0.06
0.031	0	0.036	0	0.008	0.027	0.005	0	0.005	0	1.17	0	0.316	0.033	0.06
0.035	0.046	0.034	0.044	0.031	0.029	0.005	0	0.008	0	0.59	0	0.302	0.041	0.06
0.031	0	0.037	0.044	0.034	0.052	0.014	0	0.008	0	0.324	0	0.33	0.038	0.073
0.038	0.054	0.036	0.065	0.028	0.04	0.059	0	0.015	0	0.37	0	0.402	0.036	0.073
0.039	0	0.039	0.051	0.114	0.017	0.014	0.719	0.012	0.064	0.846	0	0.288	0.057	0.106
0.031	0.046	0.036	0	0.029	0.019	0.028	0.117	0.009	0.076	0.121	0	0.376	0.04	0.089
0.031	0.046	0.035	0.044	0.022	0.026	0.005	0	0.005	0	0.596	0	0.276	0.04	0.06
0.031	0	0.037	0.044	0.016	0.019	0.014	0	0.005	0	0.094	0	0.334	0	0.06
0.033	0.046	0.035	0.044	0.007	0.019	0.01	0	0.009	0	0.047	0	0.388	0.033	0.06
0.045	0.046	0.035	0.049	0.017	0.034	0.014	0	0.011	0	0.091	0	0.33	0.062	0.077
0.031	0.046	0.036	0.098	0.034	0.041	0.014	0	0.015	0	0.188	1	0.624	0.033	0.06
0	0.057	0.034	0.044	0.007	0.025	0.005	0	0.006	0	0.046	0	0.404	0.042	0.07
0.051	0	0.037	0.044	0.023	0.018	0.005	0	0.009	0	0.043	0	0.288	0.033	0.06
0.035	0	0.044	0	0.008	0.029	0.005	0	0.005	0	0.525	0	0.424	0.042	0.06
0.031	0.046	0.047	0.095	0.018	0.02	0.005	0	0.004	0	0.463	0	0.28	0.052	0
0.031	0.063	0.036	0	0.012	0.024	0.005	0	0.004	0	0.213	0	0.382	0.033	0.06
0.031	0	0.034	0	0.032	0.016	0.01	0	0.006	0	0.054	0	0.41	0.033	0.06
0.103	0.046	0.032	0.049	0.027	0.038	0.028	0.073	0.023	0.068	0.429	0	0.404	0.044	0.073
0.031	0.054	0.032	0	0.02	0.035	0.005	0.016	0.01	0.05	0.568	0	0.37	0.058	0.06
0.031	0.046	0.04	0.044	0.035	0.024	0.011	1.01	0.009	0.08	0.486	0	0.276	0.036	0.06
0.031	0.057	0.033	0.07	0.007	0.025	0.059	0	0.017	0.084	0.176	0	0.548	0.033	0.06
0.031	0.07	0.032	0.057	0.052	0.019	0.028	1.02	0.005	0.06	0.614	0	0.382	0.037	0.105
0.04	0	0.032	0.044	0.008	0.054	0.014	0	0.007	0	0.083	0	0.326	0.04	0.077
0.042	0	0.033	0.044	0.014	0.027	0.005	0	0.004	0	0.035	0	0.248	0.033	0.06
0.031	0	0.038	0	0.007	0.04	0.01	0	0.011	0	0.067	0	0.402	0.054	0.077
0.031	0.046	0.032	0.044	0.008	0.036	0.028	0	0.007	0	0.354	0	0.5	0.033	0.06
0.038	0.063	0.055	0.059	0.016	0.036	0.023	0	0.011	0	0.095	0	0.376	0.037	0.07
0.031	0.073	0.033	0.054	0.008	0.037	0.034	0	0.011	0	0.347	0	0.494	0.05	0.06
0.031	0.06	0.04	0.044	0.031	0.023	0.033	0	0.011	0	0.28	0	0.438	0.033	0.06
0.038	0	0.032	0.044	0.007	0.038	0.024	0.016	0.012	0	0.097	0	0.426	0.033	0
0.031	0.046	0.034	0.052	0.007	0.03	0.042	0	0.023	0.05	1.14	7	0.556	0.054	0.06
0.054	0.054	0.035	0.044	0.044	0.021	0.024	1.17	0.006	0.177	0.223	0	0.356	0.035	0.06
0.031	0	0.034	0.044	0.04	0.048	0.005	0.072	0.007	0.05	1.85	0	0.3	0.033	0.06
0.037	0.046	0.041	0.07	0.034	0.025	0.011	0.072	0.012	0	0.84	0	0.354	0.037	0.06
0.033	0.046	0.038	0.044	0.013	0.03	0.019	0.436	0.007	0.062	0.755	0	0.412	0.044	0.06
0.044	0	0.032	0.054	0.007	0.03	0.01	0	0.008	0	0.124	0	0.336	0.041	0.116
0.037	0.046	0.037	0.044	0.017	0.056	0.02	0	0.009	0	2.36	0	0.326	0.04	0
0.031	0	0.038	0.044	0.023	0.026	0.023	0	0.01	0	0.201	0	0.384	0.033	0.06
0.033	0	0.032	0.044	0.014	0.025	0.005	0	0.006	0	0.969	0	0.324	0.039	0.073
0.089	0	0.034	0.059	0.024	0.048	0.01	0	0.007	0	0.78	0	0.314	0.04	0.068
0.031	0	0.036	0.044	0.018	0.02	0.046	0	0.02	0	0.463	0	0.462	0.049	0.06
0.037	0	0.032	0.044	0.012	0.033	0.005	0.058	0.007	0	0.473	0	0.342	0.033	0
0.031	0	0.032	0	0.028	0.017	0.005	0.04	0.005	0	0.152	0	0.26	0.033	0.06
0.031	0.101	0.042	0.078	0.025	0.105	0.034	0	0.011	0	0.121	0	0.53	0.047	0.06
0.031	0.046	0.037	0.044	0.019	0.074	0.014	0	0.011	0	0.391	0	0.368	0.033	0.06
0.04	0	0.033	0.044	0.029	0.03	0.005	0	0.007	0	0.38	0	0.298	0.046	0.085
0	0.054	0.033	0.044	0.021	0.03	0.054	0.082	0.02	0.057	0.381	0	0.5	0.039	0.06
0.042	0.046	0.038	0.044	0.019	0.025	0.024	0	0.009	0	0.712	0	0.376	0.033	0.06
0.033	0.046	0.039	0	0.027	0.037	0.019	0	0.009	0	0.305	0	0.326	0.033	0.06
0.031	0.046	0.048	0.044	0.018	0.055	0.014	0	0.005	0	0.797	0	0.386	0.037	0.06
0.031	0.101	0.032	0.044	0.007	0.026	0.028	0	0.008	0	2.27	0	0.442	0.033	0.06
0.048	0.046	0.032	0.044	0.015	0.038	0.014	0.016	0.009	0.05	1.41	0	0.49	0.033	0.06
0	0.046	0.033	0	0.008	0.014	0.005	0	0.01	0.05	1.7	0	0.51	0.033	0
0.031	0	0.035	0	0.007	0.023	0.005	0	0.012	0	0.118	0	0.358	0.052	0
0.031	0.057	0.039	0.044	0.007	0.017	0.01	0	0.008	0	0.473	0	0.422	0.062	0.06
0.035	0.046	0.036	0	0.014	0.024	0.005	0	0.01	0	0.064	0	0.454	0.033	0.06
0.031	0.056	0.05	0.044	0.034	0.022	0.034	0.217	0.008	0.072	0.209	0	0.418	0.039	0.06
0.038	0.046	0.039	0.044	0.019	0.06	0.024	0	0.013	0	0.533	0	0.386	0.033	0.06
0.042	0.046	0.043	0.044	0.032	0.034	0.034	0.068	0.012	0	0.97	0	0.368	0.041	0
0.033	0.046	0.037	0.054	0.015	0.042	0.019	0	0.006	0	0.142	0	0.364	0.033	0.103
0	0.046	0.042	0.044	0.007	0.025	0.005	0	0.008	0	0.928	0	0.414	0.046	0.06
0.031	0.046	0.039	0.044	0.019	0.034	0.034	0	0.008	0	0.083	0	0.43	0.033	0.06
0.031	0.046	0.033	0.044	0.019	0.032	0.038	0.039	0.012	0	0.44	0	0.542	0.042	0.06
0.056	0.046	0.032	0.054	0.026	0.045	0.005	0	0.012	0	0.086	0	0.39	0.057	0.06
0.038	0.068	0.032	0.044	0.024	0.04	0.028	0	0.007	0	0.275	0	0.416	0.033	0
0.033	0.075	0.032	0.044	0.007	0.029	0.028	0	0.012	0	0.23	0	0.478	0.045	0.06
0.044	0.046	0.044	0.044	0.007	0.018	0.014	0	0.009	0	0.322	0	0.416	0.033	0.06
0.031	0.06	0.032	0.044	0.014	0.033	0.005	0	0.008	0	0.225	0	0.404	0.033	0
0.048	0.046	0.035	0.044	0.027	0.087	0.03	0	0.014	0	0.111	0	0.442	0	0.068
0.034	0.046	0.039	0.05	0.05	0.042	0.019	0	0.007	0	0.796	0	0.376	0.033	0.06
0.068	0.046	0.032	0.044	0.016	0.067	0.011	0.024	0.006	0	0.064	0	0.368	0.036	0.06
0.031	0.046	0.033	0	0.012	0.036	0.028	0.016	0.008	0	0.271	0	0.448	0.033	0.06
0.047	0.046	0.036	0.044	0.011	0.024	0.005	0	0.007	0	0.13	0	0.334	0.033	0.06
0.031	0.046	0.032	0.044	0.026	0.035	0.014	0	0.01	0	1.25	0	0.41	0	0.06
0.031	0.046	0.039	0.044	0.024	0.04	0.005	0	0.016	0	0.079	0	0.362	0.178	0.118
0.034	0.046	0.041	0	0.02	0.019	0.01	0	0.005	0	0.613	0	0.384	0.033	0.06
0.031	0.046	0.037	0.044	0.019	0.047	0.041	0.016	0.011	0	0.17	0	0.446	0.046	0.06
0.038	0.046	0.032	0	0.017	0.038	0.033	0	0.016	0	0.123	0	0.496	0.033	0
0.049	0.046	0.034	0.044	0.011	0.076	0.044	0	0.023	0	0.278	0	0.466	0.075	0.06
0.039	0.17	0.043	0.064	0.029	0.027	0.063	0.701	0.011	0.068	0.38	0	0.43	0.058	0.06
0.035	0	0.032	0.051	0.012	0.024	0.023	0	0.014	0	0.869	0	0.464	0.036	0.073
0.058	0.046	0.035	0.044	0.039	0.034	0.014	0	0.01	0	0.099	0	0.358	0.033	0.06
0.031	0.046	0.042	0	0.033	0.017	0.014	0	0.01	0	0.562	0	0.434	0.041	0.06
0.034	0.046	0.038	0.044	0.015	0.048	0.005	0	0.005	0	0.579	0	0.362	0.033	0.06
0.031	0.059	0.039	0	0.023	0.042	0.005	0	0.009	0	0.102	0	0.342	0.058	0.06
0.033	0.046	0.032	0	0.026	0.033	0.028	0	0.011	0	0.07	0	0.414	0.033	0
0	0.067	0.032	0	0.026	0.021	0.01	0	0.01	0	0.726	0	0.396	0.033	0
0.042	0.063	0.065	0	0.021	0.046	0.014	0	0.007	0	0.742	0	0.41	0.033	0.077
0.031	0.077	0.039	0	0.015	0.028	0.044	0	0.01	0	0.443	0	0.46	0.033	0.06
0.031	0.053	0.032	0.044	0.015	0.021	0.039	0.118	0.004	0.061	0.648	0	0.446	0.033	0.06
0.031	0.071	0.034	0	0.008	0.036	0.005	0.207	0.009	0.072	0.453	0	0.444	0.033	0.06
0	0	0.032	0.044	0.007	0.029	0.014	0.189	0.007	0.05	0.204	0	0.314	0.044	0
0.038	0.046	0.032	0.07	0.028	0.03	0.033	0.147	0.006	0	0.574	0	0.368	0.033	0.06
0.04	0.046	0.055	0.044	0.026	0.03	0.01	0.086	0.012	0	0.784	0	0.364	0.042	0.094
0.038	0.046	0.032	0	0.024	0.024	0.027	0.068	0.043	0	0.657	0	0.432	0.452	0.627
0.048	0.046	0.032	0	0.017	0.044	0.005	0.068	0.006	0	1.22	0	0.434	0.033	0.06
0.033	0.046	0.042	0.044	0.007	0.019	0.036	0.177	0.01	0.05	1.04	0	0.434	0.033	0.085
0	0.046	0.033	0	0.019	0.021	0.005	0	0.01	0	1.13	0	0.302	0.04	0.06
0.036	0.046	0.038	0.044	0.016	0.022	0.014	0.024	0.014	0.08	0.572	0	0.464	0.039	0.06
0.031	0.046	0.034	0	0.008	0.035	0.005	0	0.005	0	0.252	0	0.368	0.033	0.06
0.031	0	0.032	0	0.03	0.035	0.014	0	0.005	0	0.199	0	0.42	0.033	0.06
0.031	0.068	0.038	0.044	0.029	0.046	0.023	0	0.012	0	0.431	0	0.448	0.033	0.074
0.031	0.057	0.036	0.051	0.015	0.025	0.06	0.016	0.016	0.106	0.523	0	0.482	0.042	0.06
0.031	0.046	0.035	0	0.008	0.017	0.005	0	0.009	0	0.052	0	0.492	0.033	0.06
0.038	0.061	0.046	0.044	0.04	0.018	0.01	1.02	0.01	0.112	0.378	0	0.342	0.054	0.06
0.031	0.057	0.032	0.044	0.012	0.062	0.025	0	0.009	0	0.259	0	0.436	0.033	0.06
0.031	0.073	0.032	0.044	0.018	0.043	0.023	0	0.006	0	1.74	0	0.434	0.033	0.06
0.038	0.073	0.038	0.044	0.025	0.059	0.05	0	0.016	0.061	0.958	0	0.494	0.187	0.128
0.031	0.046	0.034	0.044	0.012	0.052	0.032	0	0.008	0	1.34	0	0.462	0.046	0.06
0.035	0	0.033	0	0.032	0.027	0.005	0	0.007	0	1.4	0	0.33	0.033	0.06
0	0.073	0.042	0.044	0.019	0.015	0.019	0	0.004	0	0.156	0	0.414	0.033	0.06
0.031	0.046	0.038	0.044	0.018	0.022	0.005	0	0.006	0	0.035	0	0.338	0.044	0.06
0.035	0.098	0.041	0.044	0.029	0.024	0.01	0.452	0.01	0.075	0.67	0	0.402	0.033	0.06
0.031	0.046	0.032	0.044	0.024	0.025	0.014	0.384	0.009	0.05	1.11	0	0.426	0.033	0.06
0.04	0.046	0.037	0.044	0.008	0.028	0.032	0	0.092	0	0.79	0	0.492	0.39	0.764
0.031	0.046	0.032	0.059	0.02	0.034	0.019	0	0.01	0	0.667	0	0.478	0.033	0.073
0.04	0.05	0.035	0.057	0.099	0.018	0.023	0.419	0.011	0.05	0.66	0	0.37	0.037	0.06
